JJ_d: L19_L9,JJ_d: L19_L10,JJ_d: L19_L15,JJ_d: L19_L16,JJ_d: L9_L10,JJ_d: L9_L15,JJ_d: L9_L16,JJ_d: L10_L15,JJ_d: L10_L16,JJ_d: L15_L16,JJ_o: L19_L9 X,JJ_o: L19_L9 Y,JJ_o: L19_L9 Z,JJ_o: L19_L10 X,JJ_o: L19_L10 Y,JJ_o: L19_L10 Z,JJ_o: L19_L15 X,JJ_o: L19_L15 Y,JJ_o: L19_L15 Z,JJ_o: L19_L16 X,JJ_o: L19_L16 Y,JJ_o: L19_L16 Z,JJ_o: L9_L10 X,JJ_o: L9_L10 Y,JJ_o: L9_L10 Z,JJ_o: L9_L15 X,JJ_o: L9_L15 Y,JJ_o: L9_L15 Z,JJ_o: L9_L16 X,JJ_o: L9_L16 Y,JJ_o: L9_L16 Z,JJ_o: L10_L15 X,JJ_o: L10_L15 Y,JJ_o: L10_L15 Z,JJ_o: L10_L16 X,JJ_o: L10_L16 Y,JJ_o: L10_L16 Z,JJ_o: L15_L16 X,JJ_o: L15_L16 Y,JJ_o: L15_L16 Z,JL_d: p0_p7_p9,JL_d: p1_p8_p10,JL_d: p19_p2_p3,JL_d: p4_p13_p15,JL_d: p5_p14_p16,label
159.4678651014053,159.51488958714793,159.51488958714793,160.39950124610738,159.4082808388573,160.40573555830227,159.51488958714793,159.4082808388573,159.45532289641508,159.36749982352111,0.04389599118009584,0.9970660853764627,0.06270855882870835,0.040801224055082755,0.918027541239362,0.39441183253246664,0.79115480528524,0.06085806194501846,0.6085806194501846,-0.06908627732530717,0.9758436672199639,0.20725883197592151,-0.018630665602665245,-0.44713597446396586,0.8942719489279317,0.11990305389660257,-0.9907778664087686,0.06310687047189609,-0.29780434196601563,-0.9132666486957813,0.2779507191682813,0.14310193973668556,-0.9516278992489589,-0.27189368549970255,-0.32673201960653564,-0.5134360308102702,-0.7934920476158722,-0.29270130374287195,0.9555836681017291,0.03443544749916141,75.00188973997207,69.53347090423274,1.3520651719590755,15.933821297583684,95.34083799405222,5
159.36749982352111,159.3047394147456,160.3309078125612,159.3047394147456,158.32877186411824,159.4082808388573,160.37767924496225,160.3807968554839,159.46472964263916,160.46183346827368,0.05015205803486672,0.996772153442976,0.0626900725435834,0.04771408909528329,0.9202002896947491,0.3885290112044496,0.8058384455858668,0.06198757273737437,0.5888819410050565,-0.06076855968432582,0.9722969549492131,0.22571179311321019,-0.018945647121890376,-0.454695530925369,0.8904454147288478,0.11371924523074607,-0.9918845278459519,0.056859622615373036,-0.2892112077298871,-0.9061951175536463,0.3084919549118796,0.13608276348795434,-0.9525793444156805,-0.2721655269759087,-0.34095671690043816,-0.5601431777650056,-0.7549755874223988,-0.28681558840047205,0.9560519613349068,0.060839670266766795,74.98001983580811,68.5787993780726,2.7614649914283937,17.693913724320698,82.10293473373464,5
162.44999230532454,161.27616066858735,158.0474612260507,156.26259949200897,157.23549217654391,158.117045254457,157.71176240217468,157.54681843820268,156.66843970627906,157.8005069700348,0.05015205803486672,0.996772153442976,0.0626900725435834,0.04758712656831798,0.917751726674704,0.3942933344232062,0.79115480528524,0.06085806194501846,0.6085806194501846,-0.060885680762843654,0.9741708922054985,0.21744885986729878,-0.018630665602665245,-0.44713597446396586,0.8942719489279317,0.11367614956716814,-0.991508637891411,0.06315341642620452,-0.2908922095002724,-0.9114622564341868,0.2908922095002724,0.13608276348795434,-0.9525793444156805,-0.2721655269759087,-0.32870733423005066,-0.5400191919493689,-0.7748101449708337,-0.28707593543295673,0.9569197847765224,0.04349635385347829,74.96672247519552,68.99598650534793,1.9341378690144655,17.693913724320698,89.56887102016287,5
157.64199947983406,158.35719118499165,159.2262541165872,159.23253436405514,160.1624175641714,159.26707129849535,159.20427129948493,158.2055624812225,158.15814869933197,159.20427129948493,0.049875466805381644,0.9975093361076328,0.049875466805381644,0.06123440870887059,0.9253199538229334,0.37421027544309804,0.8058384455858668,0.06198757273737437,0.5888819410050565,-0.052112871326340085,0.9727735980916816,0.22582244241414037,0.018945647121890376,-0.454695530925369,0.8904454147288478,0.11292204082335425,-0.991204580560554,0.06900791383649427,-0.2634484753232435,-0.9032519153939776,0.33871946827274163,0.12161174747109019,-0.958586715360358,-0.2575307593505439,-0.370172952302463,-0.5922767236839408,-0.7156677077847617,-0.2788095416138978,0.9584077992977736,0.06098958722804014,75.4392534282433,68.62170546946834,4.552850084503669,16.431391699912453,78.16775622472198,5
159.18228544659107,159.22939427128398,159.2513736204495,159.27962832704,147.05441169852742,146.70719137111172,147.09860638360922,146.97618854766918,146.97618854766918,146.60491124106312,0.056458798455382146,0.9974387727117512,0.043912398798630556,0.06123440870887059,0.9253199538229334,0.37421027544309804,0.8021374798801139,0.05941759110223065,0.5941759110223065,-0.043529308137964184,0.9750565022903976,0.21764654068982092,0.0,-0.4321201804305529,0.9018160287246321,0.1135200553170751,-0.9901471491544883,0.08198670661788757,-0.2679947386039218,-0.8996966224560232,0.34456466391932805,0.12888415477658113,-0.9594709300034373,-0.2506080787322411,-0.34238119163116293,-0.5869391856534222,-0.7336739820667777,-0.27906387192138926,0.9592820597297756,0.043603729987717076,74.84708356946459,70.10664935885639,3.2071930796740977,14.943604353185556,86.32647334392855,5
147.11220207719006,145.4475850607359,145.81495122243123,145.08618128546908,145.16542288024377,144.81022063376605,144.46106741956464,144.54757002454244,143.96180048887967,144.39875345722345,0.056107719394664614,0.9974705670162599,0.043639337306961366,0.06138948500300416,0.927663328934285,0.36833691001802493,0.8445751835713035,0.06256112470898545,0.5317695600263763,-0.052310553817961694,0.9764636712686183,0.20924221527184678,0.0,-0.4547771565486683,0.8906052649078087,0.11296873360507051,-0.9916144394222856,0.0627604075583725,-0.2825665601132789,-0.9042129923624924,0.32024210146171606,0.12841101499858001,-0.9559486672116513,-0.2639559752748589,-0.363696483726654,-0.5819143739626463,-0.727392967453308,-0.28681558840047205,0.9560519613349068,0.060839670266766795,74.71867773864372,68.96765924494395,2.4817045861323206,14.648917276789872,88.0113475068578,5
144.45760623795482,143.6453967240162,142.40084269413578,141.9929575718458,143.22360140703069,142.64992113562488,141.96478436570106,138.88484438555562,138.4702134034609,139.52060779684126,0.0626900725435834,0.996772153442976,0.05015205803486672,0.07477285938679837,0.924464443327689,0.37386429693399187,0.8304744400931677,0.0615166251920865,0.5536496267287785,-0.034835329618210946,0.9753892293099065,0.2177208101138184,0.019107505086717085,-0.43947261699449297,0.898052739075703,0.10743582022625932,-0.9922013985601597,0.0631975413095643,-0.26972999229852074,-0.9055221170021768,0.32752927636248946,0.11434114817767951,-0.9576071159880659,-0.26441390516088387,-0.363696483726654,-0.5819143739626463,-0.727392967453308,-0.2707449395151717,0.9607078498925448,0.061135954084071034,74.23799353011441,69.0185383808338,2.1188472361156436,15.075870677567226,88.2557472523853,5
138.59292911256333,137.73525329413673,138.4702134034609,139.14740385648594,138.7984149765407,139.77481890526633,141.77446878757826,142.3411395205195,142.99650345375582,142.80756282494286,0.056458798455382146,0.9974387727117512,0.043912398798630556,0.07562861903418079,0.9281694154194915,0.3643924371646893,0.8598551696529507,0.0318464877649241,0.5095438042387856,-0.04390189580381722,0.9746220868447422,0.21950947901908607,0.03851856078856727,-0.4622227294628072,0.8859268981370472,0.11301102940316306,-0.9919857025388757,0.05650551470158153,-0.2634484753232435,-0.9032519153939776,0.33871946827274163,0.11434114817767951,-0.9576071159880659,-0.26441390516088387,-0.39801487608399566,-0.5970223141259935,-0.6965260331469925,-0.2784715137055767,0.9572458283629199,0.07832011322969344,74.92192506675805,69.13670717843006,5.07512432341279,15.378476739097009,83.69436943276088,5
142.27438279606065,142.58681565979373,142.97202523570826,143.62799170078233,144.183910336764,144.24285077604367,144.4818327679989,144.83784035948617,32.863353450309965,32.264531609803356,0.056442142140633055,0.9971445111511839,0.05017079301389604,0.07543808030508624,0.925830985562422,0.3703323942249688,0.79115480528524,0.06085806194501846,0.6085806194501846,-0.04381584169467347,0.972711685621751,0.22784237681230204,0.03851856078856727,-0.4622227294628072,0.8859268981370472,0.10734154442951488,-0.9913307338490491,0.0757705019502458,-0.2634484753232435,-0.9032519153939776,0.33871946827274163,0.10862152918272076,-0.9631108920867908,-0.24620879948083374,-0.39801487608399566,-0.5970223141259935,-0.6965260331469925,-0.2731728184226192,0.960510877679532,0.052872158404377916,75.3308389314605,68.2908194818658,5.196013336390511,12.6995375644795,90.67179472677464,5
32.863353450309965,32.264531609803356,33.66006535941367,31.96873472629156,32.51153641401772,31.400636936215164,32.863353450309965,31.68595903550972,32.817678162843876,32.264531609803356,0.05647324586233916,0.9976940102346584,0.03764883057489277,0.07581700684751354,0.9304814476740298,0.3584076687337004,0.8205527240271442,0.06311944030978031,0.5680749627880228,-0.043985054658106114,0.9764682134099558,0.21112826235890936,0.03851856078856727,-0.4622227294628072,0.8859268981370472,0.10734154442951488,-0.9913307338490491,0.0757705019502458,-0.2634484753232435,-0.9032519153939776,0.33871946827274163,0.10862152918272076,-0.9631108920867908,-0.24620879948083374,-0.39801487608399566,-0.5970223141259935,-0.6965260331469925,-0.2731728184226192,0.960510877679532,0.052872158404377916,75.5291129072209,69.11009481403715,4.995342122865649,12.6995375644795,88.68690380476035,5
