JJ_d: L0_L1,JJ_d: L1_L2,JJ_d: L2_L3,JJ_d: L2_L4,JJ_d: L4_L5,JJ_d: L5_L6,JJ_d: L6_L7,JJ_d: L2_L8,JJ_d: L8_L9,JJ_d: L9_L10,JJ_d: L10_L11,JJ_d: L0_L12,JJ_d: L12_L13,JJ_d: L13_L14,JJ_d: L14_L15,JJ_d: L0_L16,JJ_d: L16_L17,JJ_d: L17_L18,JJ_d: L18_L19,JJ_d: L3_L1,JJ_d: L4_L6,JJ_d: L8_L10,JJ_d: L12_L14,JJ_d: L16_L18,JJ_d: L3_L6,JJ_d: L3_L10,JJ_d: L3_L14,JJ_d: L3_L18,JJ_d: L6_L10,JJ_d: L6_L14,JJ_d: L6_L18,JJ_d: L11_L14,JJ_d: L11_L18,JJ_d: L14_L18,JJ_o: L0_L1 X,JJ_o: L0_L1 Y,JJ_o: L0_L1 Z,JJ_o: L1_L2 X,JJ_o: L1_L2 Y,JJ_o: L1_L2 Z,JJ_o: L2_L3 X,JJ_o: L2_L3 Y,JJ_o: L2_L3 Z,JJ_o: L2_L4 X,JJ_o: L2_L4 Y,JJ_o: L2_L4 Z,JJ_o: L4_L5 X,JJ_o: L4_L5 Y,JJ_o: L4_L5 Z,JJ_o: L5_L6 X,JJ_o: L5_L6 Y,JJ_o: L5_L6 Z,JJ_o: L6_L7 X,JJ_o: L6_L7 Y,JJ_o: L6_L7 Z,JJ_o: L2_L8 X,JJ_o: L2_L8 Y,JJ_o: L2_L8 Z,JJ_o: L8_L9 X,JJ_o: L8_L9 Y,JJ_o: L8_L9 Z,JJ_o: L9_L10 X,JJ_o: L9_L10 Y,JJ_o: L9_L10 Z,JJ_o: L10_L11 X,JJ_o: L10_L11 Y,JJ_o: L10_L11 Z,JJ_o: L0_L12 X,JJ_o: L0_L12 Y,JJ_o: L0_L12 Z,JJ_o: L12_L13 X,JJ_o: L12_L13 Y,JJ_o: L12_L13 Z,JJ_o: L13_L14 X,JJ_o: L13_L14 Y,JJ_o: L13_L14 Z,JJ_o: L14_L15 X,JJ_o: L14_L15 Y,JJ_o: L14_L15 Z,JJ_o: L0_L16 X,JJ_o: L0_L16 Y,JJ_o: L0_L16 Z,JJ_o: L16_L17 X,JJ_o: L16_L17 Y,JJ_o: L16_L17 Z,JJ_o: L17_L18 X,JJ_o: L17_L18 Y,JJ_o: L17_L18 Z,JJ_o: L18_L19 X,JJ_o: L18_L19 Y,JJ_o: L18_L19 Z,JJ_o: L3_L1 X,JJ_o: L3_L1 Y,JJ_o: L3_L1 Z,JJ_o: L4_L6 X,JJ_o: L4_L6 Y,JJ_o: L4_L6 Z,JJ_o: L8_L10 X,JJ_o: L8_L10 Y,JJ_o: L8_L10 Z,JJ_o: L12_L14 X,JJ_o: L12_L14 Y,JJ_o: L12_L14 Z,JJ_o: L16_L18 X,JJ_o: L16_L18 Y,JJ_o: L16_L18 Z,JJ_o: L3_L6 X,JJ_o: L3_L6 Y,JJ_o: L3_L6 Z,JJ_o: L3_L10 X,JJ_o: L3_L10 Y,JJ_o: L3_L10 Z,JJ_o: L3_L14 X,JJ_o: L3_L14 Y,JJ_o: L3_L14 Z,JJ_o: L3_L18 X,JJ_o: L3_L18 Y,JJ_o: L3_L18 Z,JJ_o: L6_L10 X,JJ_o: L6_L10 Y,JJ_o: L6_L10 Z,JJ_o: L6_L14 X,JJ_o: L6_L14 Y,JJ_o: L6_L14 Z,JJ_o: L6_L18 X,JJ_o: L6_L18 Y,JJ_o: L6_L18 Z,JJ_o: L11_L14 X,JJ_o: L11_L14 Y,JJ_o: L11_L14 Z,JJ_o: L11_L18 X,JJ_o: L11_L18 Y,JJ_o: L11_L18 Z,JJ_o: L14_L18 X,JJ_o: L14_L18 Y,JJ_o: L14_L18 Z,JL_d: p0_p7_p9,JL_d: p1_p8_p10,JL_d: p19_p2_p3,JL_d: p4_p13_p15,JL_d: p5_p14_p16,label
32.63433774416144,32.77193921634788,33.74907406137241,33.91164991562634,33.61547262794322,35.34119409414458,38.22302970723278,43.243496620879306,46.2709412050371,48.30113870293329,53.71219600798314,51.02940328869229,54.67174773134658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12257028260717912,-0.9805622608574329,0.15321285325897388,0.0,-0.8729434821372646,-0.48782135766494195,0.0,-0.9899494936611665,-0.1414213562373095,-0.5430435818039258,0.8208798329594227,0.17680488709895256,-0.11946953821789978,-0.9557563057431983,0.2688064609902745,-0.053799219378990175,-0.8876871197533379,-0.4572933647214165,0.2721655269759087,-0.9525793444156804,0.13608276348795434,-0.2549387193050592,0.9609228650729154,-0.1078586889367558,0.11914522061843064,-0.992876838486922,0.0,-0.019440394783993478,-0.44712908003185,0.8942581600637,0.0,-1.0,0.0,0.0,-0.968663866044045,-0.24837535026770383,-0.06711560552140243,-0.9396184772996341,0.33557802760701216,0.12265348742467204,-0.8381321640685923,0.5314984455069122,0.05486147820484028,-0.27430739102420143,-0.960075868584705,-0.7029594915666376,-0.7029594915666376,-0.10814761408717502,0.10141851056742199,-0.9803789354850793,0.16903085094570333,-0.12398176224658781,-0.8472087086850167,0.5165906760274492,-0.027461751819054487,-0.27461751819054486,-0.961161313666907,0.0,0.8987684456438996,0.43842363202141443,-0.09123431055236465,-0.9883716976506172,-0.12164574740315287,0.030069238966213184,-0.7216617351891165,0.6915924962229032,0.01862662520757042,-0.9033913225671654,0.42841237977411967,0.0,-0.9428143858046365,0.3333182172036594,-0.9801960588196068,0.14002800840280097,0.14002800840280097,-0.3353774465202548,0.7965214354856052,0.5030661697803822,-0.024666932522816536,-0.7770083744687208,0.6290067793318216,-0.48045442492702684,-0.7262683167501568,0.49162778364626,0.39697545370231435,0.7939509074046287,0.46049152629468465,0.49418956666993424,-0.7360270141892638,0.46264555177610867,0.07391651737227749,-0.8869982084673298,0.45581852379571114,0.21871337549559247,-0.9643271555942031,0.14912275601972214,-0.18788871955715622,-0.9789991176925509,0.07911103981353947,-0.984598818177552,-0.048029210642807414,-0.16810223724982595,83.68669429444783,66.46892241535757,3.8934379329137174,11.569415115735955,113.16104622471234,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.4037034920393,32.77193921634788,33.13608305156178,33.0,32.63433774416144,32.4037034920393,32.38826948140329,32.449961479175904,38.948684188300895,39.44616584663204,38.47076812334269,37.17526059088221,37.749172176353746,36.11094017053558,35.07135583350036,34.75629439396553,34.36568055487916,34.336569426778794,37.64306044943742,44.83302354291979,64.65291950097846,0.0,0.15256954942433834,-0.9764451163157654,0.15256954942433834,0.0,-0.8619342151577695,-0.5070201265633938,-0.1414213562373095,-0.9899494936611665,0.0,-0.5478640696009275,0.8093446482740975,0.2116747541639947,-0.15179418517972906,-0.971482785150266,0.1821530222156749,-0.02629758415191085,-0.8941178611649688,-0.4470589305824844,0.39056673294247163,-0.9113223768657671,0.13018891098082389,-0.26522900441028124,0.9528597565850844,-0.1473494468946007,0.08058229640253803,-0.9669875568304563,0.24174688920761409,0.0,-0.4472135954999579,0.8944271909999159,0.0,-1.0,0.0,0.0,-0.9796027006414902,-0.20094414372133132,-0.08425105124905048,-0.9436117739893654,0.32015399474639183,0.12398176224658781,-0.8472087086850167,0.5165906760274492,0.05486147820484028,-0.27430739102420143,-0.960075868584705,-0.7052545009094062,-0.7052545009094062,-0.07233379496506731,0.10194414990458772,-0.985460115744348,0.13592553320611697,-0.12265348742467204,-0.8381321640685923,0.5314984455069122,-0.027461751819054487,-0.27461751819054486,-0.961161313666907,0.021915916515945887,0.8985525771537815,0.43831833031891776,-0.08931380331168677,-0.9824518364285544,-0.1637419727380924,0.02852199448160782,-0.6702668703177839,0.7415718565218034,0.009388119529247299,-0.9106475943369879,0.4130772592868811,0.0,-0.945778340202504,0.32481276330187003,-0.9853352546682758,0.12065329648999294,0.12065329648999294,-0.3330122956653477,0.7909042022052007,0.5133939558174111,-0.03698633607276546,-0.7767130575280746,0.6287677132370129,-0.47780727296426007,-0.7222668079692304,0.5000308670556209,0.3863567714076135,0.7881678136715315,0.4790823965454407,0.4875442476275797,-0.7313163714413695,0.4769454596356758,0.07386608726699824,-0.8740820326594791,0.48012956723548855,0.2095186599879294,-0.967776667563293,0.1396791066586196,-0.18788871955715622,-0.9789991176925509,0.07911103981353947,-0.9877295966495896,-0.04938647983247948,-0.14815943949743846,83.94193114813389,70.0803324154002,2.781918044584635,11.646521607547417,110.29098983608945,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.94314508543966,44.553338819890925,0.14815221273648993,-0.9778046040608336,0.14815221273648993,0.0,-0.8837879163470619,-0.46788772041903276,-0.13608276348795434,-0.9525793444156804,-0.2721655269759087,-0.5506025512410335,0.8133901325151632,0.18770541519580689,-0.11774896188189274,-0.9714289355256152,0.20606068329331229,-0.027256963340035873,-0.8994797902211837,-0.43611141344057397,0.26490647141300877,-0.9271726499455306,0.26490647141300877,-0.2570606084228719,0.9392599153912625,-0.22739976898946357,0.079555728417573,-0.875113012593303,0.47733437050543803,0.0,-0.4395528639808268,0.8982167220477765,0.0,-0.9989685402102997,0.045407660918649985,0.024618298195866545,-0.9847319278346618,-0.1723280873710658,-0.08378842318357592,-0.9384303396560504,0.3351536927343037,0.10466758030233292,-0.8582741584791299,0.502404385451198,0.05486147820484028,-0.27430739102420143,-0.960075868584705,-0.6979883238222432,-0.7158854603305058,-0.017897136508262645,0.10216559137159308,-0.9876007165920665,0.11919318993352526,-0.12398176224658781,-0.8472087086850167,0.5165906760274492,-0.05486147820484028,-0.27430739102420143,-0.960075868584705,0.021915916515945887,0.8985525771537815,0.43831833031891776,-0.074852312380837,-0.9880505234270485,-0.1347341622855066,0.026943511520719617,-0.6062290092161914,0.7948335898612287,0.0,-0.9106877277670481,0.41309546414175374,0.0,-0.9515272760377812,0.3075643720526161,-0.9789804197376051,0.12237255246720063,0.16316340328960083,-0.3182800387577268,0.7887809656169751,0.5258539770779834,-0.0367001651918931,-0.7707034690297552,0.6361361966594804,-0.4751453732944537,-0.7182430061427789,0.5082950505010435,0.389202298903338,0.7939726897628095,0.46704275868400563,0.48184180006876803,-0.7388240934387776,0.4711342045116843,0.06196971660197944,-0.8799699757481081,0.4709698461750438,0.19829212796621232,-0.9716314270344404,0.128889883178038,-0.19565575696124973,-0.9782787848062486,0.0684795149364374,-0.9877295966495896,-0.04938647983247948,-0.14815943949743846,84.78737083331639,73.72400134082808,3.9186490099337012,13.294145389484576,109.33869559588652,20
42.5205832509386,39.67366884975475,39.496835316262995,38.48376280978771,38.961519477556315,39.1279950930277,7.0710678118654755,7.0710678118654755,7.3484692283495345,8.06225774829855,7.615773105863909,7.3484692283495345,8.06225774829855,7.280109889280518,7.14142842854285,8.602325267042627,9.273618495495704,10.04987562112089,8.602325267042627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14744195615489714,-0.9731169106223211,0.17693034738587657,-0.026899609689495087,-0.914586729442833,-0.40349414534242634,0.0,-0.8682431421244593,-0.49613893835683387,-0.5463208812100873,0.8258338902012946,0.1397565044956037,-0.14463921353509293,-0.9546188093316132,0.26035058436316727,0.0,-0.8889745564266028,-0.4579565896743105,-0.11624763874381928,-0.9299811099505543,-0.34874291623145787,-0.25252241305922724,0.9129656472141292,-0.320509216575173,0.10727978097782273,-0.7867183938373667,0.6079187588743288,0.0,-0.38074980525429486,0.924678098474716,-0.04279604925109129,-0.9843091327750997,0.17118419700436516,0.0,-1.0,0.0,-0.06784535315527583,-0.9498349441738616,0.30530408919874125,0.10684346079267205,-0.8761163784999109,0.470111227487757,0.05345224838248487,-0.2672612419124244,-0.9621404708847278,-0.6976532089799344,-0.7155417527999327,0.03577708763999664,0.1016949152542373,-0.9830508474576272,0.15254237288135594,-0.12660369308359165,-0.8651252360712096,0.48531415682043466,-0.026754805427388343,-0.26754805427388345,-0.9631729953859803,0.022124110386665733,0.907088525853295,0.4203580973466489,-0.07499531293940735,-0.989938130800177,-0.11999250070305176,0.03726204975230549,-0.5340893797830453,0.8446064610522577,0.00953029492430494,-0.9244386076575792,0.3812117969721976,0.0,-0.9515272760377812,0.3075643720526161,-0.9820490107539506,0.12275612634424382,0.14321548073495113,-0.31258541499843706,0.7882588726047542,0.5300361384756106,-0.0364151690252937,-0.7647185495311678,0.6433346527801888,-0.4724704212175722,-0.7141994739335393,0.5164211580750208,0.3789183827982239,0.7881502362203057,0.4850155299817266,0.4769454596356758,-0.7313163714413695,0.4875442476275797,0.061240305661416736,-0.8696123403921177,0.4899224452913339,0.2084938596271311,-0.9729713449266117,0.09928279029863385,-0.18651668695035747,-0.9816667734229342,0.03926667093691737,-0.9877295966495896,-0.04938647983247948,-0.14815943949743846,86.00774008828488,78.97305789646103,5.906158890107887,16.46348208209195,107.49379531179626,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63014581273465,9.899494936611665,10.677078252031311,7.615773105863909,7.0,8.12403840463596,7.874007874011811,8.660254037844387,79.18333157931662,80.31189202104505,79.91245209602819,78.70832230456955,78.24960063795854,76.60939890117922,76.77239087067694,81.30805618141414,0.14874102932718242,-0.9519425876939674,0.26773385278892836,-0.05298129428260176,-0.9271726499455307,-0.3708690599782123,0.0,-0.9191450300180578,-0.39391929857916763,-0.5495235713591731,0.8306751660080522,0.08945732557009793,-0.11841784928346741,-0.976947256588606,0.1776267739252011,-0.027186362391351842,-0.9243363213059627,-0.3806090734789258,0.12309149097933272,-0.9847319278346618,-0.12309149097933272,-0.228945522812857,0.8871639008998209,-0.40065466492249974,0.03286203899503875,-0.7229648578908524,0.6901028188958137,0.0,-0.33746129582955925,0.941339404156139,-0.038984058779272523,-0.9356174107025406,0.3508565290134527,-0.024618298195866545,-0.9847319278346618,0.1723280873710658,-0.05144201109728903,-0.9602508738160619,0.2743573925188748,0.10686786263398433,-0.8976900461254684,0.4274714505359373,0.05381869421017248,-0.24218412394577615,-0.9687364957831046,-0.7001400420140048,-0.7001400420140048,0.14002800840280097,0.12042147547243011,-0.9805748717040738,0.15482761132169587,-0.1694854394428143,-0.8897985570747752,0.4237135986070358,0.0,-0.274721127897378,-0.9615239476408232,0.04409738637024235,0.9260451137750895,0.37482778414706003,-0.07389790224568489,-0.9902318900921776,-0.11823664359309582,0.011819637383815295,-0.484605132736427,0.8746531664023317,0.019153011712702294,-0.9384975739224123,0.34475421082864127,-0.00969321775037075,-0.9596285572867044,0.2811033147607518,-0.9937653912305178,0.10351722825317893,0.04140689130127157,-0.31788460299516624,0.8154431120310787,0.4837374393404704,-0.024432065650807716,-0.7818261008258469,0.6230176740955968,-0.4863140382074478,-0.7184184655337297,0.4973666299848898,0.36740876536077754,0.7936029331792795,0.4849795702762264,0.4775629734593277,-0.7163444601889916,0.5087083847718925,0.04863244349440517,-0.8510677611520904,0.5227987675648555,0.21641554477469435,-0.9738699514861245,0.06885949151922093,-0.19610670715773781,-0.9805335357886892,0.009805335357886892,-0.9896746222151734,-0.02356368148131365,-0.14138208888788192,85.98477163068443,82.80962849747695,5.100644809266948,19.31288117711965,45.584015170061406,20
85.73214099741124,90.34378783292186,86.1974477580398,76.92203845452875,60.07495318350236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11318236699485855,-0.933754527707583,0.3395471009845757,-0.05538487756217113,-0.9415429185569092,-0.3323092653730268,-0.13608276348795434,-0.9525793444156804,0.2721655269759087,-0.5482356029731688,0.8354066331019714,-0.03915968592665491,-0.14567913668701626,-0.9614823021343073,0.233086618699226,-0.027724348650071385,-0.9426278541024271,-0.33269218380085663,0.0,-0.9363291775690445,-0.3511234415883917,-0.21337496366336106,0.8442226823202547,-0.4916901336590494,0.09384168706347816,-0.6881723717988398,0.7194529341533326,-0.049220026781170746,-0.24610013390585372,0.9679938600296913,0.0,-0.8725060159497201,0.48860336893184325,-0.02340181886004545,-0.936072754401818,0.35102728290068175,-0.0519018713557082,-0.9688349319732198,0.24220873299330495,0.08864844143558726,-0.9308086350736661,0.354593765742349,0.08058229640253803,-0.24174688920761409,-0.9669875568304563,-0.6834861261734088,-0.6834861261734088,0.25630729731502827,0.12008433371692491,-0.9778295745521028,0.1715490481670356,-0.1963493569296384,-0.9162969990049792,0.34906552343046826,0.0,-0.24253562503633297,-0.9701425001453319,0.07090791888705981,0.9690748914564842,0.23635972962353272,-0.08903802116977641,-0.9942579030625033,-0.05935868077985094,0.0,-0.41128886693508654,0.9115050564507323,0.009756677987400908,-0.9561544427652889,0.29270033962202724,-0.0195356846053257,-0.9670163879636222,0.2539638998692341,-0.9787419576175534,0.08329718788234497,-0.18741867273527618,-0.3132009770850351,0.8684208910085064,0.384383017331634,-0.012968434341511606,-0.8299797978567428,0.557642676684999,-0.4934061591829636,-0.7458465196951775,0.44750791181710653,0.3476920311846721,0.7927378311010524,0.5006765249059278,0.4733472327063039,-0.6997306918267101,0.5350881761027784,0.04753491198737224,-0.8199772317821712,0.5704189438484669,0.20547787824731564,-0.9784660868919793,0.019569321737839585,-0.20352888988414236,-0.9788770418237324,-0.01938370379848975,-0.9952159568022304,-0.023695618019100723,-0.09478247207640289,86.77921365064391,88.13338272575795,3.188193210525583,25.248490074555388,80.3803017399251,20
0.0,0.0,0.0,0.0,92.13576938409967,94.18067742376883,93.26306878931231,89.02808545621994,85.37564055396598,82.59539938761722,81.44323176298937,81.01851640211638,33.481338085566414,32.93933818400121,33.97057550292606,34.56877203488721,33.77869150810907,34.322004603461025,35.298725189445584,36.89173349139343,35.86084215408221,35.70714214271425,36.742346141747674,36.89173349139343,36.796738985948195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10464895197052097,-0.8110293777715376,0.5755692358378653,-0.14256648712805026,-0.9694521124707418,-0.19959308197927036,0.0,-0.8682431421244593,0.49613893835683387,-0.5079951211327453,0.8075819874418001,-0.2995868663090549,-0.16997780990102204,-0.9348779544556213,0.3116259848185404,0.0,-0.9459459459459459,-0.32432432432432434,-0.17277368511627203,-0.6047078979069521,-0.7774815830232241,-0.16343519138546583,0.731157435145505,-0.6623426177200458,0.0816496580927726,-0.5715476066494082,0.8164965809277259,-0.07955572841757301,-0.1432003111516314,0.9864910323779053,-0.029424494316824982,-0.6767633692869746,0.7356123579206245,-0.040918708781414605,-0.7365367580654629,0.675158694893341,-0.03541626316336281,-0.9916553685741587,0.12395692107176984,0.06633986731302698,-0.9729847205910622,0.22113289104342324,0.13793431476706133,-0.22069490362729813,-0.9655402033694293,-0.6834861261734088,-0.6151375135560678,0.39300452254971,0.10005560189476051,-0.9672041516493516,0.23346307108777453,-0.1963493569296384,-0.9162969990049792,0.34906552343046826,0.05381869421017248,-0.24218412394577615,-0.9687364957831046,0.1207363221040738,0.9900378412534052,0.07244179326244428,-0.08788438114755606,-0.9960229863389687,-0.01464739685792601,-0.02066362704109797,-0.30995440561646953,0.9505268438905066,0.00985807941917649,-0.9858079419176489,0.16758735012600032,-0.028722932911826607,-0.9574310970608869,0.28722932911826604,-0.8489055126426132,0.018864566947613626,-0.5282078745331815,-0.3163712776039926,0.9340485338784543,0.16571828826875803,0.0,-0.8999813238235361,0.4359284537270253,-0.5014232878207645,-0.7640735814411649,0.40591409014061886,0.3146475708577498,0.7997292425967808,0.5113023026438435,0.45617741249647176,-0.6589229291615704,0.5980992741620408,0.03337869324380488,-0.7232050202824392,0.6898263270386342,0.2086456554402436,-0.9768410231975042,-0.047419467145509916,-0.190579935685667,-0.9814866687811851,-0.0190579935685667,-0.997458699830735,0.0,0.07124704998790965,84.06830230268001,96.67917035934741,5.3391537546244,33.63617856901099,104.2879306394763,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.36568055487916,34.23448553724738,32.69556544854363,33.075670817082454,33.24154027718932,33.77869150810907,33.12099032335839,32.83291031876401,37.17526059088221,38.02630668366309,0.06937459350943205,-0.6937459350943205,0.7168707995974645,-0.1726306012945308,-0.9782400740023413,-0.1150870675296872,0.0,-0.9615239476408232,-0.27472112789737807,-0.45505945828351596,0.7502331609539047,-0.47965726683938165,-0.16263806094662794,-0.9216156786975583,0.3523824653843605,-0.02634316848869161,-0.948354065592898,-0.3161180218642993,-0.0936585811581694,-0.6556100681071858,-0.7492686492653552,-0.14545959158442973,0.7272979579221486,-0.6707303389726481,0.13112569439434402,-0.7867541663660641,0.6031781942139824,-0.11021230694834203,-0.0629784611133383,0.9919107625350781,-0.050363296516587906,-0.553996261682467,0.8309943925237004,-0.05311606738473833,-0.6019820970270344,0.796741010771075,-0.018130943107347374,-0.9972018709041055,0.0725237724293895,0.04401188481356615,-0.9902674083052385,0.13203565444069845,0.16145608263051744,-0.18836542973560366,-0.9687364957831046,-0.6560904417401638,-0.5576768754791392,0.508470092348627,0.06676875252493801,-0.9514547234803667,0.3004593863622211,-0.1772968828711745,-0.9751328557914597,0.13297266215338088,0.08326910724800533,-0.22205095266134756,-0.9714729178933956,0.14330465315772953,0.9792484632444851,0.14330465315772953,-0.09949366763261822,-0.9949366763261821,0.01421338109037403,-0.02162193750322053,-0.36757293755474896,0.9297433126384826,0.009949879346007117,-0.9949879346007117,0.09949879346007116,-0.0385024976297427,-0.9721880651510032,0.23101498577845622,-0.773478809328093,-0.035158127696731496,-0.632846298541167,-0.3017171309818216,0.950408962592738,0.0754292827454554,0.01432964790338226,-0.9027678179130824,0.4298894371014678,-0.501756686405725,-0.7832299495113756,0.3671390388334573,0.2980963980184439,0.8073444112999522,0.5092480132815083,0.4477224088374103,-0.6069125986462673,0.6566595329615352,0.03311129197465671,-0.6843000341429053,0.7284484234424476,0.21532975484576863,-0.9736649784330408,-0.07489730603331082,-0.17756233913607913,-0.9812655583835952,-0.07476309016255964,-0.9997166737441362,-0.023802777946288958,0.0,83.08985248271189,89.60623978519018,3.6454345207849976,41.03509188220442,107.59022791525794,20
36.68787265568828,37.12142238654117,36.78314831549904,36.069377593742864,37.0,37.960505792204614,39.30648801406709,40.85339643163099,41.12177038990418,43.56604182158393,43.474130238568314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04322367230736768,-0.6267432484568314,0.7780261015326182,-0.1163951923958651,-0.9893591353648533,-0.08729639429689882,-0.14002800840280097,-0.9801960588196068,-0.14002800840280097,-0.4315767642046552,0.6881899753533691,-0.5832118435198043,-0.19519898528660617,-0.9481093571063728,0.2509701239399222,-0.025441092565739218,-0.9667615174980903,-0.2544109256573922,-0.0936585811581694,-0.6556100681071858,-0.7492686492653552,-0.13238092932187484,0.7086273275465065,-0.6930531005674624,0.12253577034896795,-0.8332432383729821,0.539157389535459,-0.1592324388246205,0.0,0.9872411207126471,-0.02279211529192759,-0.41025807525469665,0.9116846116771037,-0.05063696835418333,-0.5063696835418333,0.8608284620211166,-0.03691067352627811,-0.996588185209509,0.07382134705255622,0.0665026647782209,-0.9975399716733134,0.022167554926073633,0.16145608263051744,-0.18836542973560366,-0.9687364957831046,-0.6430735193624807,-0.4823051395218605,0.5948430054102947,0.06784535315527583,-0.9498349441738616,0.30530408919874125,-0.17499145570392285,-0.9843269383345661,0.021873931962990357,0.08375445684445354,-0.1954270659703916,-0.9771353298519581,0.12049067317796996,0.9880235200593538,0.09639253854237598,-0.11042100628191247,-0.9937890565372123,-0.013802625785239058,-0.055091610880547155,-0.37462295398772066,0.9255390627931922,0.010087638766670938,-0.9986762379004229,0.05043819383335469,-0.03889181488780816,-0.982018325917156,0.18473612071708875,-0.6579634650100371,-0.08972229068318688,-0.747685755693224,-0.31122212920235814,0.9484864889976629,-0.05928040556235393,0.015697987490027585,-0.9261812619116275,0.3767516997606621,-0.5302807982490371,-0.7889543583705186,0.3104082721457778,0.26478794796780186,0.8058763633802665,0.5295758959356037,0.4431830899441168,-0.5219711948230709,0.7287899701303254,0.03252044462255834,-0.5962081514135695,0.802170967356439,0.21265325148804815,-0.9708083220106545,-0.11094952251550337,-0.1737788725269102,-0.978649440019968,-0.10975507738541697,-0.9988681377244375,-0.047565149415449405,0.0,82.64039665019428,82.79864874051104,2.5427036271137577,47.869281118468415,107.54603720103803,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.93933818400121,33.85262175962151,36.4828726939094,36.45545226711637,36.359317925395686,37.78888725538237,37.8549864614954,38.88444419044716,7.3484692283495345,7.681145747868608,7.54983443527075,8.602325267042627,8.12403840463596,8.54400374531753,11.575836902790225,10.677078252031311,10.677078252031311,10.677078252031311,11.789826122551595,11.489125293076057,13.152946437965905,0.0,0.0,0.0,0.04140689130127157,-0.5589930325671663,0.8281378260254314,-0.08737040566610378,-0.9610744623271417,0.26211121699831136,0.0,-0.813733471206735,-0.5812381937190965,-0.4095466980909224,0.5313038245503858,-0.7416115884349136,-0.1960392117639214,-0.9801960588196069,-0.0280056016805602,-0.048955537964806464,-0.9546329903137261,-0.2937332277888388,-0.0936585811581694,-0.7492686492653552,-0.6556100681071858,-0.09529245105342041,0.5937452719482349,-0.7989905511402172,0.023446803861612006,-0.7737445274331962,0.6330637042635242,-0.17972512677959734,0.08169323944527151,0.9803188733432582,-0.06069592315803878,-0.30347961579019395,0.9509027961426076,-0.07031104092371376,-0.36561741280331156,0.9281057401930216,0.036923251708114085,-0.9784661702650234,-0.20307788439462748,0.0,-0.997785157856609,0.06651901052377393,0.2509701239399222,-0.19519898528660617,-0.9481093571063728,-0.6196724464779834,-0.4131149643186556,0.6673395577455206,0.03374836535314135,-0.9787025952410991,0.2024901921188481,-0.15366996398556648,-0.9878783399072131,0.021952851997938068,0.13435230372511478,-0.21496368596018361,-0.9673365868208263,0.07442084075352508,0.9922778767136677,-0.09922778767136677,-0.11893696102796614,-0.9779261240077216,-0.17179783259595108,-0.10876635272089798,-0.3045457876185143,0.9462672686718123,0.0203362958695521,-0.996478497608053,-0.0813451834782084,-0.0481058415295091,-0.9909803355078874,0.12507518797672365,-0.5110480226567437,-0.21108505283648107,-0.8332304717229516,-0.34603097802745947,0.9026895078977203,-0.25576202723768743,-0.03405519712386436,-0.9705731180301342,0.23838637986705052,-0.5639374573446542,-0.8131191245434549,0.1442630704835162,0.22847431611482408,0.7847596075248305,0.5761526232460781,0.41389886838472373,-0.3574581136049887,0.8372045292327367,0.03118577255366217,-0.4469960732691578,0.8939921465383156,0.22641509433962265,-0.9622641509433962,-0.1509433962264151,-0.1545518411171268,-0.9727674705607393,-0.1727344106603182,-0.9900378412534052,-0.1207363221040738,-0.07244179326244428,78.35110632947554,82.51189034431808,4.4415658875401185,46.732901212785364,104.77286852083797,20
