left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-5.0,71.0,29.0,8.0,73.0,20.0,22.0,112.0,45.0,-22.0,112.0,-2.0,-8.0,-72.0,58.0,9.0,2.0,9.0,8.0,0.0,8.0,22.0,1.0,22.0,24.0,2.0,24.0,8.0,0.0,8.0,-29.0,37.0,53.0,23.0,35.0,56.0,-1.0,111.0,78.0,-7.0,107.0,44.0,-8.0,-72.0,58.0,33.0,1.0,33.0,23.0,0.0,23.0,1.0,0.0,1.0,9.0,1.0,9.0,8.0,0.0,8.0,14
-7.0,73.0,30.0,8.0,73.0,23.0,22.0,113.0,43.0,-23.0,110.0,-10.0,-8.0,-72.0,58.0,7.0,0.0,7.0,6.0,0.0,6.0,22.0,1.0,22.0,23.0,0.0,23.0,8.0,0.0,8.0,-31.0,38.0,56.0,23.0,35.0,58.0,-1.0,111.0,75.0,-8.0,106.0,38.0,-8.0,-72.0,58.0,31.0,0.0,31.0,23.0,0.0,23.0,1.0,0.0,1.0,8.0,0.0,8.0,8.0,0.0,8.0,14
-7.0,73.0,30.0,7.0,73.0,26.0,22.0,112.0,38.0,-22.0,110.0,-8.0,-6.0,-72.0,56.0,7.0,1.0,7.0,7.0,0.0,7.0,16.0,2.0,16.0,22.0,3.0,22.0,6.0,0.0,6.0,-30.0,38.0,56.0,23.0,35.0,60.0,-1.0,111.0,73.0,-6.0,106.0,37.0,-6.0,-72.0,56.0,30.0,1.0,30.0,23.0,0.0,23.0,7.0,1.0,7.0,6.0,3.0,6.0,6.0,0.0,6.0,14
-6.0,72.0,29.0,7.0,73.0,25.0,19.0,114.0,48.0,-14.0,113.0,1.0,-6.0,-72.0,57.0,6.0,1.0,6.0,7.0,0.0,7.0,17.0,0.0,17.0,14.0,3.0,14.0,6.0,0.0,6.0,-29.0,37.0,57.0,23.0,35.0,61.0,-4.0,112.0,83.0,2.0,109.0,46.0,-6.0,-72.0,57.0,29.0,1.0,29.0,23.0,1.0,23.0,6.0,1.0,6.0,2.0,3.0,2.0,6.0,0.0,6.0,14
-5.0,71.0,32.0,8.0,73.0,20.0,18.0,114.0,53.0,-6.0,116.0,8.0,-5.0,-72.0,61.0,5.0,1.0,5.0,8.0,1.0,8.0,18.0,0.0,18.0,6.0,0.0,6.0,5.0,1.0,5.0,-28.0,36.0,65.0,24.0,36.0,54.0,-5.0,113.0,90.0,10.0,112.0,52.0,-5.0,-72.0,61.0,28.0,2.0,28.0,24.0,0.0,24.0,5.0,1.0,5.0,10.0,1.0,10.0,5.0,1.0,5.0,14
-3.0,72.0,30.0,11.0,72.0,23.0,19.0,114.0,40.0,-5.0,116.0,16.0,-3.0,-71.0,63.0,3.0,1.0,3.0,11.0,2.0,11.0,19.0,2.0,19.0,5.0,0.0,5.0,3.0,2.0,3.0,-25.0,38.0,67.0,29.0,36.0,56.0,-1.0,114.0,85.0,15.0,113.0,52.0,-3.0,-71.0,63.0,25.0,1.0,25.0,29.0,1.0,29.0,1.0,1.0,1.0,15.0,1.0,15.0,3.0,2.0,3.0,14
2.0,73.0,9.0,17.0,70.0,19.0,22.0,112.0,26.0,1.0,116.0,25.0,-1.0,-69.0,73.0,2.0,0.0,2.0,17.0,3.0,17.0,22.0,4.0,22.0,1.0,2.0,1.0,1.0,4.0,1.0,-20.0,39.0,63.0,35.0,37.0,51.0,4.0,115.0,76.0,22.0,114.0,55.0,-1.0,-69.0,73.0,20.0,2.0,20.0,35.0,1.0,35.0,4.0,3.0,4.0,22.0,1.0,22.0,1.0,4.0,1.0,14
4.0,73.0,2.0,21.0,67.0,12.0,23.0,108.0,66.0,5.0,114.0,29.0,0.0,-65.0,76.0,2.0,0.0,2.0,21.0,0.0,21.0,7.0,7.0,7.0,5.0,1.0,5.0,6.0,2.0,6.0,-19.0,41.0,64.0,39.0,36.0,48.0,6.0,112.0,118.0,27.0,115.0,56.0,0.0,-65.0,76.0,27.0,0.0,27.0,37.0,0.0,37.0,12.0,8.0,12.0,27.0,1.0,27.0,6.0,2.0,6.0,14
1.0,73.0,-13.0,22.0,67.0,-3.0,15.0,115.0,22.0,7.0,115.0,28.0,-3.0,-67.0,81.0,5.0,3.0,5.0,20.0,1.0,20.0,15.0,0.0,15.0,7.0,2.0,7.0,3.0,1.0,3.0,-23.0,41.0,51.0,38.0,36.0,35.0,-3.0,120.0,72.0,28.0,116.0,54.0,-3.0,-67.0,81.0,27.0,3.0,27.0,38.0,2.0,38.0,3.0,1.0,3.0,28.0,1.0,28.0,3.0,1.0,3.0,14
-2.0,70.0,-40.0,21.0,68.0,-14.0,18.0,115.0,10.0,9.0,113.0,25.0,-1.0,-66.0,83.0,6.0,4.0,6.0,21.0,1.0,21.0,8.0,3.0,8.0,3.0,2.0,3.0,3.0,0.0,3.0,-25.0,38.0,21.0,39.0,38.0,29.0,-1.0,119.0,58.0,30.0,115.0,56.0,-1.0,-66.0,83.0,33.0,3.0,33.0,35.0,1.0,35.0,13.0,1.0,13.0,20.0,0.0,20.0,3.0,0.0,3.0,14
