left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-9.0,71.0,24.0,8.0,71.0,34.0,9.0,109.0,17.0,-10.0,108.0,4.0,-7.0,-74.0,57.0,9.0,0.0,9.0,6.0,0.0,6.0,9.0,0.0,9.0,10.0,0.0,10.0,7.0,0.0,7.0,-33.0,34.0,47.0,24.0,32.0,64.0,-17.0,110.0,44.0,12.0,109.0,38.0,-7.0,-74.0,57.0,33.0,1.0,33.0,22.0,1.0,22.0,17.0,1.0,17.0,12.0,1.0,12.0,7.0,0.0,7.0,4
-9.0,71.0,29.0,7.0,71.0,35.0,9.0,109.0,18.0,-9.0,108.0,7.0,-7.0,-74.0,56.0,9.0,0.0,9.0,5.0,2.0,5.0,9.0,0.0,9.0,9.0,0.0,9.0,7.0,0.0,7.0,-33.0,33.0,50.0,23.0,31.0,65.0,-17.0,109.0,44.0,13.0,108.0,40.0,-7.0,-74.0,56.0,33.0,0.0,33.0,21.0,2.0,21.0,17.0,0.0,17.0,13.0,0.0,13.0,7.0,0.0,7.0,4
-9.0,71.0,28.0,6.0,69.0,25.0,9.0,109.0,17.0,-9.0,108.0,5.0,-7.0,-74.0,58.0,9.0,2.0,9.0,6.0,3.0,6.0,9.0,1.0,9.0,9.0,0.0,9.0,7.0,1.0,7.0,-33.0,33.0,49.0,22.0,29.0,57.0,-17.0,109.0,44.0,13.0,108.0,39.0,-7.0,-74.0,58.0,33.0,2.0,33.0,22.0,2.0,22.0,17.0,1.0,17.0,13.0,0.0,13.0,7.0,1.0,7.0,4
-7.0,69.0,21.0,6.0,66.0,51.0,9.0,108.0,14.0,-9.0,108.0,4.0,-6.0,-73.0,58.0,13.0,2.0,13.0,4.0,13.0,4.0,7.0,1.0,7.0,13.0,1.0,13.0,6.0,1.0,6.0,-30.0,31.0,43.0,23.0,27.0,80.0,-17.0,108.0,40.0,13.0,108.0,38.0,-6.0,-73.0,58.0,36.0,1.0,36.0,21.0,13.0,21.0,19.0,1.0,19.0,11.0,0.0,11.0,6.0,1.0,6.0,4
-10.0,71.0,25.0,5.0,53.0,78.0,8.0,109.0,16.0,-11.0,107.0,4.0,-5.0,-74.0,58.0,14.0,2.0,14.0,3.0,16.0,3.0,8.0,0.0,8.0,11.0,0.0,11.0,5.0,1.0,5.0,-33.0,32.0,48.0,22.0,14.0,106.0,-18.0,109.0,43.0,12.0,108.0,37.0,-5.0,-74.0,58.0,33.0,1.0,33.0,22.0,17.0,22.0,18.0,0.0,18.0,12.0,0.0,12.0,5.0,1.0,5.0,4
-12.0,69.0,27.0,4.0,69.0,24.0,10.0,109.0,10.0,-9.0,107.0,8.0,2.0,-73.0,56.0,24.0,1.0,24.0,4.0,85.0,4.0,8.0,0.0,8.0,15.0,0.0,15.0,2.0,0.0,2.0,-33.0,31.0,53.0,24.0,31.0,52.0,-15.0,109.0,40.0,14.0,108.0,38.0,2.0,-73.0,56.0,39.0,3.0,39.0,24.0,84.0,24.0,17.0,1.0,17.0,10.0,0.0,10.0,2.0,0.0,2.0,4
-18.0,68.0,22.0,10.0,-16.0,92.0,9.0,109.0,4.0,-12.0,107.0,12.0,6.0,-73.0,53.0,22.0,1.0,22.0,10.0,16.0,10.0,5.0,1.0,5.0,12.0,1.0,12.0,6.0,1.0,6.0,-36.0,28.0,51.0,32.0,-53.0,112.0,-16.0,108.0,39.0,12.0,108.0,37.0,6.0,-73.0,53.0,36.0,2.0,36.0,32.0,16.0,32.0,18.0,0.0,18.0,12.0,0.0,12.0,6.0,1.0,6.0,4
-20.0,67.0,23.0,12.0,-32.0,83.0,7.0,110.0,11.0,-12.0,106.0,14.0,11.0,-72.0,57.0,28.0,0.0,28.0,12.0,9.0,12.0,7.0,0.0,7.0,12.0,1.0,12.0,11.0,2.0,11.0,-36.0,26.0,53.0,36.0,-69.0,101.0,-17.0,108.0,47.0,13.0,108.0,38.0,11.0,-72.0,57.0,42.0,0.0,42.0,36.0,7.0,36.0,17.0,1.0,17.0,13.0,1.0,13.0,11.0,2.0,11.0,4
-24.0,67.0,21.0,16.0,-41.0,103.0,7.0,110.0,13.0,-11.0,107.0,16.0,17.0,-70.0,61.0,30.0,2.0,30.0,12.0,5.0,12.0,1.0,0.0,1.0,15.0,1.0,15.0,17.0,1.0,17.0,-39.0,26.0,53.0,41.0,-76.0,122.0,-17.0,109.0,50.0,14.0,109.0,39.0,17.0,-70.0,61.0,43.0,2.0,43.0,39.0,3.0,39.0,23.0,0.0,23.0,8.0,0.0,8.0,17.0,1.0,17.0,4
-27.0,65.0,26.0,14.0,-46.0,105.0,4.0,110.0,13.0,-13.0,106.0,12.0,18.0,-69.0,62.0,27.0,0.0,27.0,12.0,1.0,12.0,2.0,0.0,2.0,15.0,1.0,15.0,18.0,0.0,18.0,-41.0,24.0,56.0,40.0,-79.0,127.0,-20.0,109.0,47.0,11.0,109.0,37.0,18.0,-69.0,62.0,41.0,0.0,41.0,38.0,1.0,38.0,22.0,0.0,22.0,9.0,2.0,9.0,18.0,0.0,18.0,4
-27.0,65.0,15.0,13.0,-47.0,106.0,3.0,110.0,15.0,-14.0,107.0,13.0,18.0,-69.0,61.0,27.0,0.0,27.0,13.0,1.0,13.0,3.0,0.0,3.0,16.0,2.0,16.0,12.0,1.0,12.0,-41.0,24.0,46.0,39.0,-80.0,131.0,-21.0,109.0,48.0,10.0,111.0,41.0,18.0,-69.0,61.0,41.0,1.0,41.0,37.0,1.0,37.0,23.0,1.0,23.0,6.0,2.0,6.0,12.0,1.0,12.0,4
-26.0,65.0,19.0,13.0,-46.0,108.0,3.0,110.0,12.0,-15.0,105.0,8.0,15.0,-70.0,60.0,26.0,0.0,26.0,11.0,1.0,11.0,1.0,0.0,1.0,15.0,2.0,15.0,11.0,1.0,11.0,-41.0,23.0,48.0,38.0,-79.0,133.0,-22.0,108.0,44.0,8.0,109.0,36.0,15.0,-70.0,60.0,41.0,0.0,41.0,34.0,1.0,34.0,26.0,0.0,26.0,8.0,2.0,8.0,11.0,1.0,11.0,4
