left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-16.0,68.0,47.0,5.0,72.0,10.0,7.0,112.0,-7.0,-1.0,114.0,2.0,5.0,-76.0,43.0,16.0,1.0,16.0,5.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,3.0,5.0,0.0,5.0,-32.0,28.0,68.0,26.0,33.0,22.0,-11.0,114.0,25.0,18.0,114.0,25.0,5.0,-76.0,43.0,32.0,0.0,32.0,26.0,1.0,26.0,11.0,0.0,11.0,18.0,0.0,18.0,5.0,0.0,5.0,19
-15.0,69.0,44.0,9.0,72.0,7.0,6.0,112.0,-5.0,-2.0,114.0,5.0,5.0,-76.0,44.0,15.0,1.0,15.0,9.0,1.0,9.0,4.0,0.0,4.0,4.0,0.0,4.0,5.0,0.0,5.0,-31.0,28.0,69.0,30.0,34.0,20.0,-11.0,114.0,28.0,18.0,114.0,26.0,5.0,-76.0,44.0,31.0,1.0,31.0,30.0,1.0,30.0,13.0,0.0,13.0,14.0,0.0,14.0,5.0,0.0,5.0,19
-12.0,70.0,48.0,16.0,71.0,12.0,5.0,112.0,-6.0,-3.0,114.0,6.0,5.0,-76.0,45.0,12.0,2.0,12.0,16.0,3.0,16.0,3.0,0.0,3.0,3.0,1.0,3.0,5.0,0.0,5.0,-29.0,29.0,75.0,36.0,33.0,27.0,-12.0,114.0,28.0,16.0,114.0,27.0,5.0,-76.0,45.0,29.0,1.0,29.0,36.0,3.0,36.0,14.0,0.0,14.0,16.0,0.0,16.0,5.0,0.0,5.0,19
-10.0,72.0,44.0,25.0,68.0,18.0,4.0,112.0,-7.0,-3.0,113.0,8.0,5.0,-76.0,47.0,10.0,0.0,10.0,25.0,3.0,25.0,2.0,0.0,2.0,5.0,0.0,5.0,5.0,1.0,5.0,-27.0,30.0,76.0,45.0,30.0,34.0,-13.0,114.0,28.0,16.0,114.0,28.0,5.0,-76.0,47.0,27.0,0.0,27.0,45.0,2.0,45.0,13.0,0.0,13.0,16.0,0.0,16.0,5.0,1.0,5.0,19
-8.0,72.0,45.0,31.0,65.0,28.0,3.0,112.0,-5.0,-4.0,113.0,10.0,6.0,-77.0,49.0,8.0,0.0,8.0,31.0,4.0,31.0,3.0,1.0,3.0,4.0,0.0,4.0,4.0,1.0,4.0,-24.0,30.0,78.0,52.0,28.0,44.0,-13.0,114.0,30.0,16.0,114.0,28.0,6.0,-77.0,49.0,24.0,1.0,24.0,52.0,5.0,52.0,13.0,1.0,13.0,16.0,1.0,16.0,4.0,1.0,4.0,19
-7.0,72.0,55.0,39.0,61.0,37.0,3.0,113.0,-6.0,-4.0,113.0,12.0,5.0,-76.0,51.0,7.0,7.0,7.0,39.0,10.0,39.0,3.0,1.0,3.0,4.0,0.0,4.0,5.0,1.0,5.0,-23.0,31.0,92.0,59.0,23.0,55.0,-13.0,115.0,30.0,16.0,115.0,30.0,5.0,-76.0,51.0,23.0,7.0,23.0,59.0,11.0,59.0,13.0,1.0,13.0,16.0,1.0,16.0,5.0,1.0,5.0,19
8.0,65.0,74.0,47.0,51.0,51.0,4.0,112.0,-15.0,-3.0,113.0,15.0,6.0,-77.0,51.0,8.0,5.0,8.0,47.0,5.0,47.0,4.0,0.0,4.0,3.0,1.0,3.0,6.0,1.0,6.0,-7.0,24.0,114.0,68.0,12.0,64.0,-10.0,114.0,26.0,18.0,114.0,24.0,6.0,-77.0,51.0,7.0,7.0,7.0,68.0,7.0,68.0,10.0,2.0,10.0,18.0,2.0,18.0,6.0,1.0,6.0,19
21.0,60.0,78.0,50.0,46.0,64.0,4.0,112.0,-13.0,-1.0,112.0,20.0,7.0,-78.0,60.0,21.0,8.0,21.0,48.0,2.0,48.0,4.0,0.0,4.0,1.0,0.0,1.0,7.0,0.0,7.0,8.0,17.0,128.0,72.0,5.0,81.0,-9.0,112.0,30.0,20.0,112.0,27.0,7.0,-78.0,60.0,8.0,6.0,8.0,72.0,1.0,72.0,9.0,1.0,9.0,20.0,1.0,20.0,7.0,0.0,7.0,19
34.0,52.0,77.0,49.0,44.0,72.0,5.0,112.0,-14.0,-1.0,112.0,15.0,8.0,-78.0,67.0,34.0,9.0,34.0,47.0,6.0,47.0,5.0,2.0,5.0,1.0,0.0,1.0,8.0,1.0,8.0,22.0,11.0,129.0,72.0,4.0,89.0,-8.0,113.0,28.0,20.0,113.0,23.0,8.0,-78.0,67.0,22.0,8.0,22.0,72.0,5.0,72.0,8.0,0.0,8.0,20.0,2.0,20.0,8.0,1.0,8.0,19
49.0,43.0,65.0,48.0,38.0,89.0,5.0,110.0,-23.0,0.0,112.0,12.0,8.0,-77.0,64.0,49.0,3.0,49.0,48.0,2.0,48.0,5.0,0.0,5.0,0.0,1.0,0.0,6.0,1.0,6.0,39.0,3.0,120.0,73.0,-1.0,104.0,-7.0,113.0,20.0,22.0,111.0,17.0,8.0,-77.0,64.0,39.0,2.0,39.0,73.0,2.0,73.0,7.0,1.0,7.0,22.0,0.0,22.0,6.0,1.0,6.0,19
