left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-4.0,66.0,18.0,6.0,64.0,-3.0,4.0,96.0,-12.0,2.0,98.0,-6.0,-2.0,-56.0,9.0,4.0,1.0,4.0,0.0,2.0,0.0,4.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,-22.0,33.0,9.0,22.0,34.0,-14.0,-11.0,96.0,6.0,17.0,96.0,7.0,-2.0,-56.0,9.0,22.0,0.0,22.0,18.0,3.0,18.0,11.0,0.0,11.0,17.0,0.0,17.0,2.0,1.0,2.0,9
-1.0,65.0,19.0,3.0,62.0,11.0,4.0,98.0,-10.0,3.0,97.0,-8.0,-1.0,-57.0,8.0,7.0,1.0,7.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,-19.0,33.0,10.0,20.0,31.0,-1.0,-11.0,96.0,7.0,18.0,96.0,7.0,-1.0,-57.0,8.0,25.0,1.0,25.0,20.0,3.0,20.0,13.0,1.0,13.0,16.0,0.0,16.0,1.0,1.0,1.0,9
-4.0,66.0,31.0,4.0,66.0,9.0,3.0,97.0,-10.0,2.0,97.0,-7.0,-1.0,-56.0,8.0,4.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,-22.0,34.0,22.0,20.0,34.0,-3.0,-12.0,95.0,7.0,17.0,96.0,9.0,-1.0,-56.0,8.0,22.0,1.0,22.0,20.0,1.0,20.0,12.0,1.0,12.0,17.0,0.0,17.0,1.0,1.0,1.0,9
0.0,65.0,20.0,4.0,65.0,7.0,5.0,98.0,-11.0,3.0,97.0,-6.0,0.0,-57.0,8.0,10.0,1.0,10.0,4.0,2.0,4.0,3.0,0.0,3.0,1.0,0.0,1.0,4.0,0.0,4.0,-18.0,33.0,12.0,20.0,33.0,-4.0,-10.0,96.0,8.0,18.0,96.0,8.0,0.0,-57.0,8.0,30.0,1.0,30.0,18.0,2.0,18.0,14.0,0.0,14.0,14.0,0.0,14.0,4.0,0.0,4.0,9
-5.0,66.0,34.0,4.0,63.0,4.0,4.0,98.0,-10.0,2.0,97.0,-8.0,-2.0,-57.0,6.0,5.0,0.0,5.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,-24.0,34.0,24.0,19.0,31.0,-7.0,-12.0,96.0,7.0,16.0,96.0,8.0,-2.0,-57.0,6.0,24.0,0.0,24.0,19.0,1.0,19.0,12.0,0.0,12.0,16.0,0.0,16.0,2.0,0.0,2.0,9
-2.0,66.0,34.0,3.0,63.0,4.0,3.0,98.0,-10.0,1.0,97.0,-8.0,-2.0,-57.0,5.0,6.0,1.0,6.0,3.0,1.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,-21.0,34.0,24.0,19.0,32.0,-7.0,-12.0,96.0,7.0,16.0,96.0,8.0,-2.0,-57.0,5.0,25.0,0.0,25.0,19.0,1.0,19.0,12.0,0.0,12.0,16.0,0.0,16.0,2.0,1.0,2.0,9
-4.0,65.0,36.0,3.0,64.0,6.0,4.0,97.0,-4.0,2.0,97.0,-7.0,-2.0,-56.0,4.0,8.0,0.0,8.0,3.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,-23.0,34.0,25.0,19.0,33.0,-5.0,-12.0,96.0,12.0,16.0,96.0,9.0,-2.0,-56.0,4.0,27.0,0.0,27.0,19.0,2.0,19.0,14.0,0.0,14.0,14.0,0.0,14.0,2.0,1.0,2.0,9
-6.0,65.0,34.0,3.0,63.0,3.0,3.0,98.0,-6.0,1.0,97.0,-8.0,-2.0,-57.0,6.0,6.0,0.0,6.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,-25.0,34.0,24.0,19.0,31.0,-5.0,-13.0,96.0,9.0,15.0,96.0,10.0,-2.0,-57.0,6.0,25.0,0.0,25.0,19.0,1.0,19.0,15.0,1.0,15.0,13.0,0.0,13.0,2.0,0.0,2.0,9
-6.0,65.0,30.0,3.0,64.0,6.0,1.0,97.0,-5.0,0.0,97.0,-9.0,-1.0,-57.0,6.0,6.0,1.0,6.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,-24.0,34.0,18.0,19.0,32.0,-1.0,-14.0,95.0,8.0,14.0,96.0,10.0,-1.0,-57.0,6.0,24.0,0.0,24.0,19.0,2.0,19.0,14.0,0.0,14.0,12.0,0.0,12.0,3.0,0.0,3.0,9
-5.0,66.0,26.0,5.0,66.0,6.0,2.0,97.0,-4.0,0.0,96.0,-10.0,-2.0,-57.0,7.0,5.0,3.0,5.0,5.0,1.0,5.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,-24.0,34.0,13.0,20.0,34.0,0.0,-14.0,95.0,9.0,13.0,96.0,9.0,-2.0,-57.0,7.0,24.0,2.0,24.0,20.0,0.0,20.0,14.0,1.0,14.0,13.0,0.0,13.0,2.0,1.0,2.0,9
-3.0,63.0,17.0,13.0,65.0,16.0,2.0,97.0,-5.0,-1.0,97.0,-8.0,-2.0,-56.0,7.0,7.0,2.0,7.0,13.0,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,-21.0,32.0,2.0,28.0,34.0,12.0,-14.0,96.0,9.0,13.0,96.0,11.0,-2.0,-56.0,7.0,27.0,2.0,27.0,28.0,2.0,28.0,14.0,0.0,14.0,13.0,1.0,13.0,2.0,1.0,2.0,9
-5.0,65.0,23.0,15.0,64.0,46.0,1.0,97.0,-3.0,0.0,98.0,-7.0,-2.0,-57.0,5.0,5.0,2.0,5.0,3.0,10.0,3.0,1.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,4.0,-24.0,34.0,9.0,30.0,32.0,42.0,-14.0,96.0,10.0,14.0,97.0,11.0,-2.0,-57.0,5.0,24.0,1.0,24.0,8.0,11.0,8.0,18.0,0.0,18.0,10.0,1.0,10.0,4.0,1.0,4.0,9
-2.0,63.0,19.0,6.0,54.0,99.0,0.0,97.0,-1.0,-1.0,97.0,-9.0,-3.0,-56.0,3.0,2.0,0.0,2.0,12.0,16.0,12.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,-22.0,33.0,1.0,19.0,21.0,95.0,-16.0,96.0,10.0,12.0,96.0,11.0,-3.0,-56.0,3.0,22.0,0.0,22.0,3.0,16.0,3.0,16.0,1.0,16.0,12.0,0.0,12.0,3.0,0.0,3.0,9
-2.0,63.0,24.0,-3.0,38.0,125.0,0.0,97.0,0.0,-1.0,98.0,-10.0,-2.0,-56.0,5.0,2.0,1.0,2.0,21.0,9.0,21.0,2.0,1.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,-20.0,33.0,3.0,11.0,5.0,123.0,-16.0,97.0,10.0,12.0,96.0,12.0,-2.0,-56.0,5.0,20.0,2.0,20.0,7.0,8.0,7.0,18.0,0.0,18.0,10.0,1.0,10.0,2.0,1.0,2.0,9
-1.0,64.0,32.0,-12.0,29.0,135.0,-1.0,96.0,1.0,-2.0,98.0,-10.0,-2.0,-55.0,2.0,5.0,2.0,5.0,54.0,15.0,54.0,3.0,1.0,3.0,2.0,0.0,2.0,4.0,1.0,4.0,-20.0,35.0,11.0,2.0,-3.0,131.0,-17.0,97.0,10.0,11.0,97.0,13.0,-2.0,-55.0,2.0,24.0,2.0,24.0,40.0,15.0,40.0,19.0,0.0,19.0,9.0,0.0,9.0,4.0,1.0,4.0,9
-3.0,62.0,23.0,-33.0,14.0,126.0,-2.0,97.0,1.0,-2.0,98.0,-11.0,-3.0,-56.0,5.0,3.0,0.0,3.0,55.0,12.0,55.0,2.0,0.0,2.0,4.0,1.0,4.0,3.0,1.0,3.0,-22.0,33.0,5.0,-19.0,-18.0,126.0,-18.0,97.0,9.0,10.0,97.0,12.0,-3.0,-56.0,5.0,22.0,1.0,22.0,47.0,13.0,47.0,18.0,1.0,18.0,8.0,0.0,8.0,3.0,1.0,3.0,9
-1.0,62.0,18.0,-44.0,2.0,113.0,-2.0,97.0,0.0,-3.0,97.0,-13.0,-3.0,-57.0,2.0,5.0,1.0,5.0,48.0,13.0,48.0,8.0,2.0,8.0,5.0,1.0,5.0,5.0,2.0,5.0,-22.0,34.0,4.0,-33.0,-31.0,123.0,-18.0,98.0,7.0,9.0,97.0,11.0,-3.0,-57.0,2.0,24.0,1.0,24.0,37.0,12.0,37.0,24.0,1.0,24.0,5.0,0.0,5.0,5.0,2.0,5.0,9
-3.0,61.0,31.0,-46.0,-11.0,97.0,-5.0,95.0,3.0,-4.0,98.0,-18.0,-4.0,-55.0,4.0,3.0,1.0,3.0,46.0,18.0,46.0,5.0,1.0,5.0,4.0,1.0,4.0,10.0,2.0,10.0,-23.0,33.0,4.0,-35.0,-43.0,100.0,-21.0,97.0,6.0,7.0,97.0,9.0,-4.0,-55.0,4.0,23.0,0.0,23.0,35.0,18.0,35.0,21.0,0.0,21.0,7.0,0.0,7.0,10.0,2.0,10.0,9
-2.0,62.0,34.0,-39.0,-29.0,102.0,-2.0,96.0,1.0,-2.0,99.0,-13.0,-7.0,-53.0,-17.0,2.0,0.0,2.0,39.0,12.0,39.0,2.0,0.0,2.0,2.0,1.0,2.0,9.0,2.0,9.0,-22.0,33.0,8.0,-28.0,-61.0,99.0,-19.0,97.0,8.0,9.0,97.0,12.0,-7.0,-53.0,-17.0,24.0,0.0,24.0,28.0,11.0,28.0,19.0,0.0,19.0,9.0,0.0,9.0,9.0,2.0,9.0,9
-2.0,62.0,35.0,-33.0,-41.0,104.0,-2.0,96.0,1.0,-2.0,98.0,-16.0,-8.0,-51.0,-17.0,4.0,0.0,4.0,33.0,9.0,33.0,2.0,0.0,2.0,4.0,0.0,4.0,8.0,2.0,8.0,-23.0,33.0,8.0,-22.0,-72.0,102.0,-19.0,97.0,6.0,9.0,97.0,9.0,-8.0,-51.0,-17.0,23.0,0.0,23.0,22.0,9.0,22.0,19.0,0.0,19.0,9.0,0.0,9.0,8.0,2.0,8.0,9
