left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-7.0,70.0,33.0,4.0,75.0,11.0,-12.0,117.0,30.0,-15.0,118.0,8.0,-6.0,-66.0,36.0,7.0,1.0,7.0,4.0,0.0,4.0,12.0,1.0,12.0,15.0,1.0,15.0,8.0,1.0,8.0,-31.0,43.0,13.0,17.0,38.0,38.0,-34.0,116.0,38.0,-6.0,114.0,58.0,-6.0,-66.0,36.0,31.0,2.0,31.0,17.0,0.0,17.0,34.0,0.0,34.0,6.0,1.0,6.0,8.0,1.0,8.0,13
-3.0,71.0,34.0,4.0,75.0,11.0,-11.0,116.0,32.0,-14.0,119.0,10.0,-7.0,-67.0,33.0,9.0,2.0,9.0,4.0,1.0,4.0,13.0,1.0,13.0,20.0,1.0,20.0,11.0,1.0,11.0,-28.0,45.0,17.0,17.0,38.0,37.0,-33.0,116.0,40.0,-5.0,115.0,58.0,-7.0,-67.0,33.0,38.0,1.0,38.0,13.0,1.0,13.0,37.0,0.0,37.0,11.0,1.0,11.0,11.0,1.0,11.0,13
-6.0,73.0,35.0,4.0,76.0,11.0,-12.0,117.0,33.0,-17.0,118.0,10.0,-9.0,-68.0,35.0,8.0,0.0,8.0,4.0,1.0,4.0,12.0,1.0,12.0,17.0,0.0,17.0,9.0,0.0,9.0,-33.0,46.0,20.0,15.0,37.0,38.0,-35.0,116.0,42.0,-8.0,114.0,58.0,-9.0,-68.0,35.0,37.0,0.0,37.0,15.0,0.0,15.0,35.0,0.0,35.0,8.0,1.0,8.0,9.0,0.0,9.0,13
-7.0,73.0,32.0,5.0,75.0,6.0,-12.0,116.0,34.0,-16.0,118.0,10.0,-9.0,-68.0,36.0,9.0,0.0,9.0,1.0,1.0,1.0,12.0,1.0,12.0,16.0,1.0,16.0,9.0,1.0,9.0,-35.0,46.0,20.0,16.0,37.0,34.0,-35.0,116.0,44.0,-7.0,115.0,58.0,-9.0,-68.0,36.0,37.0,2.0,37.0,16.0,1.0,16.0,35.0,1.0,35.0,7.0,1.0,7.0,9.0,1.0,9.0,13
-8.0,73.0,22.0,3.0,74.0,1.0,-8.0,117.0,32.0,-15.0,119.0,14.0,-8.0,-69.0,45.0,8.0,1.0,8.0,3.0,3.0,3.0,8.0,1.0,8.0,15.0,1.0,15.0,8.0,2.0,8.0,-36.0,44.0,19.0,17.0,38.0,32.0,-31.0,117.0,47.0,-4.0,116.0,60.0,-8.0,-69.0,45.0,36.0,2.0,36.0,17.0,4.0,17.0,31.0,1.0,31.0,4.0,2.0,4.0,8.0,2.0,8.0,13
-5.0,72.0,27.0,8.0,77.0,1.0,-6.0,118.0,31.0,-12.0,120.0,16.0,-7.0,-67.0,53.0,13.0,2.0,13.0,8.0,0.0,8.0,14.0,2.0,14.0,14.0,2.0,14.0,9.0,1.0,9.0,-30.0,42.0,26.0,24.0,42.0,36.0,-28.0,118.0,49.0,1.0,118.0,60.0,-7.0,-67.0,53.0,42.0,3.0,42.0,22.0,1.0,22.0,36.0,1.0,36.0,3.0,1.0,3.0,9.0,1.0,9.0,13
-9.0,74.0,18.0,8.0,77.0,-1.0,-10.0,116.0,35.0,-13.0,118.0,9.0,-8.0,-66.0,61.0,9.0,1.0,9.0,8.0,0.0,8.0,10.0,2.0,10.0,13.0,1.0,13.0,8.0,2.0,8.0,-36.0,45.0,20.0,23.0,43.0,36.0,-32.0,117.0,49.0,-1.0,117.0,56.0,-8.0,-66.0,61.0,36.0,1.0,36.0,23.0,2.0,23.0,32.0,1.0,32.0,1.0,1.0,1.0,8.0,2.0,8.0,13
-7.0,75.0,13.0,9.0,77.0,-10.0,-6.0,114.0,36.0,-10.0,117.0,13.0,-8.0,-64.0,84.0,7.0,1.0,7.0,9.0,1.0,9.0,8.0,3.0,8.0,14.0,2.0,14.0,10.0,5.0,10.0,-34.0,46.0,28.0,25.0,45.0,36.0,-28.0,116.0,55.0,3.0,116.0,56.0,-8.0,-64.0,84.0,34.0,2.0,34.0,25.0,1.0,25.0,30.0,1.0,30.0,1.0,0.0,1.0,10.0,5.0,10.0,13
-4.0,76.0,5.0,9.0,76.0,-19.0,-7.0,111.0,36.0,-12.0,115.0,13.0,-9.0,-59.0,99.0,4.0,1.0,4.0,9.0,0.0,9.0,15.0,3.0,15.0,18.0,4.0,18.0,15.0,2.0,15.0,-32.0,48.0,28.0,25.0,46.0,32.0,-29.0,115.0,56.0,2.0,116.0,56.0,-9.0,-59.0,99.0,36.0,0.0,36.0,25.0,1.0,25.0,37.0,2.0,37.0,6.0,2.0,6.0,15.0,2.0,15.0,13
-4.0,75.0,1.0,11.0,76.0,-34.0,-11.0,108.0,37.0,-15.0,111.0,13.0,-12.0,-57.0,110.0,4.0,1.0,4.0,11.0,3.0,11.0,13.0,1.0,13.0,15.0,2.0,15.0,14.0,11.0,14.0,-34.0,48.0,29.0,25.0,47.0,24.0,-33.0,113.0,54.0,-2.0,114.0,56.0,-12.0,-57.0,110.0,34.0,5.0,34.0,23.0,3.0,23.0,35.0,1.0,35.0,2.0,4.0,2.0,14.0,11.0,14.0,13
