left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
2.0,66.0,56.0,6.0,72.0,2.0,-10.0,115.0,36.0,-19.0,116.0,-1.0,-6.0,-64.0,49.0,4.0,1.0,4.0,6.0,1.0,6.0,10.0,0.0,10.0,19.0,0.0,19.0,6.0,0.0,6.0,-24.0,39.0,36.0,17.0,34.0,32.0,-32.0,116.0,42.0,-11.0,110.0,49.0,-6.0,-64.0,49.0,28.0,1.0,28.0,17.0,1.0,17.0,32.0,0.0,32.0,11.0,0.0,11.0,6.0,0.0,6.0,5
-1.0,67.0,58.0,6.0,73.0,2.0,-8.0,115.0,36.0,-17.0,116.0,-6.0,-5.0,-64.0,47.0,5.0,0.0,5.0,6.0,0.0,6.0,8.0,1.0,8.0,17.0,0.0,17.0,5.0,0.0,5.0,-26.0,40.0,36.0,17.0,35.0,31.0,-31.0,116.0,40.0,-10.0,110.0,44.0,-5.0,-64.0,47.0,30.0,0.0,30.0,17.0,0.0,17.0,31.0,0.0,31.0,10.0,0.0,10.0,5.0,0.0,5.0,5
-3.0,67.0,62.0,7.0,73.0,2.0,-8.0,116.0,36.0,-15.0,116.0,-5.0,-5.0,-64.0,49.0,3.0,2.0,3.0,7.0,0.0,7.0,8.0,1.0,8.0,15.0,0.0,15.0,5.0,0.0,5.0,-28.0,40.0,40.0,18.0,35.0,32.0,-30.0,116.0,42.0,-7.0,110.0,44.0,-5.0,-64.0,49.0,28.0,1.0,28.0,18.0,0.0,18.0,30.0,0.0,30.0,7.0,0.0,7.0,5.0,0.0,5.0,5
2.0,65.0,55.0,9.0,73.0,4.0,-8.0,115.0,35.0,-15.0,116.0,-9.0,-5.0,-64.0,48.0,2.0,3.0,2.0,9.0,4.0,9.0,14.0,1.0,14.0,15.0,3.0,15.0,5.0,1.0,5.0,-24.0,39.0,33.0,19.0,35.0,32.0,-30.0,116.0,41.0,-7.0,110.0,40.0,-5.0,-64.0,48.0,26.0,2.0,26.0,19.0,4.0,19.0,36.0,0.0,36.0,7.0,2.0,7.0,5.0,1.0,5.0,5
0.0,68.0,57.0,14.0,69.0,22.0,-11.0,116.0,43.0,-15.0,119.0,12.0,-5.0,-63.0,46.0,0.0,1.0,0.0,14.0,2.0,14.0,13.0,0.0,13.0,23.0,2.0,23.0,7.0,1.0,7.0,-25.0,41.0,36.0,26.0,31.0,47.0,-33.0,116.0,50.0,-7.0,112.0,60.0,-5.0,-63.0,46.0,25.0,1.0,25.0,26.0,3.0,26.0,37.0,1.0,37.0,15.0,2.0,15.0,7.0,1.0,7.0,5
2.0,67.0,55.0,25.0,67.0,34.0,-12.0,116.0,43.0,-19.0,117.0,16.0,-6.0,-64.0,45.0,14.0,0.0,14.0,25.0,12.0,25.0,12.0,1.0,12.0,23.0,0.0,23.0,6.0,1.0,6.0,-25.0,40.0,35.0,35.0,28.0,60.0,-35.0,115.0,50.0,-11.0,110.0,64.0,-6.0,-64.0,45.0,41.0,2.0,41.0,35.0,11.0,35.0,35.0,1.0,35.0,15.0,1.0,15.0,6.0,1.0,6.0,5
-6.0,67.0,62.0,37.0,55.0,52.0,-12.0,115.0,41.0,-21.0,117.0,14.0,-5.0,-63.0,47.0,6.0,0.0,6.0,37.0,30.0,37.0,12.0,1.0,12.0,21.0,1.0,21.0,13.0,2.0,13.0,-33.0,42.0,42.0,46.0,17.0,81.0,-35.0,116.0,47.0,-13.0,111.0,63.0,-5.0,-63.0,47.0,33.0,1.0,33.0,46.0,31.0,46.0,35.0,1.0,35.0,17.0,1.0,17.0,13.0,2.0,13.0,5
-6.0,67.0,60.0,46.0,25.0,72.0,-12.0,116.0,38.0,-21.0,118.0,9.0,-9.0,-65.0,48.0,10.0,0.0,10.0,26.0,19.0,26.0,16.0,0.0,16.0,23.0,1.0,23.0,15.0,2.0,15.0,-33.0,41.0,36.0,53.0,-14.0,105.0,-35.0,117.0,40.0,-15.0,112.0,60.0,-9.0,-65.0,48.0,39.0,1.0,39.0,27.0,19.0,27.0,37.0,0.0,37.0,19.0,1.0,19.0,15.0,2.0,15.0,5
-8.0,67.0,55.0,36.0,6.0,82.0,-14.0,116.0,38.0,-22.0,117.0,4.0,-12.0,-67.0,46.0,10.0,1.0,10.0,8.0,20.0,8.0,14.0,0.0,14.0,22.0,2.0,22.0,12.0,4.0,12.0,-36.0,42.0,30.0,40.0,-33.0,120.0,-36.0,117.0,37.0,-17.0,113.0,56.0,-12.0,-67.0,46.0,38.0,3.0,38.0,16.0,19.0,16.0,36.0,1.0,36.0,17.0,2.0,17.0,12.0,4.0,12.0,5
-9.0,68.0,40.0,22.0,-14.0,101.0,-13.0,116.0,35.0,-20.0,119.0,-1.0,-12.0,-71.0,45.0,11.0,1.0,11.0,64.0,15.0,64.0,17.0,1.0,17.0,26.0,3.0,26.0,32.0,3.0,32.0,-37.0,39.0,24.0,28.0,-52.0,146.0,-35.0,116.0,35.0,-14.0,115.0,51.0,-12.0,-71.0,45.0,37.0,7.0,37.0,48.0,12.0,48.0,41.0,1.0,41.0,18.0,0.0,18.0,32.0,3.0,32.0,5
-10.0,67.0,-3.0,-21.0,-29.0,139.0,-15.0,117.0,38.0,-23.0,116.0,-5.0,-22.0,-68.0,35.0,10.0,2.0,10.0,47.0,3.0,47.0,19.0,2.0,19.0,23.0,1.0,23.0,22.0,4.0,22.0,-34.0,32.0,-8.0,-10.0,-64.0,197.0,-38.0,115.0,41.0,-16.0,115.0,46.0,-22.0,-68.0,35.0,34.0,7.0,34.0,42.0,3.0,42.0,40.0,1.0,40.0,16.0,1.0,16.0,22.0,4.0,22.0,5
-8.0,69.0,-7.0,-34.0,-26.0,154.0,-17.0,115.0,30.0,-16.0,117.0,-26.0,-21.0,-64.0,26.0,8.0,11.0,8.0,46.0,16.0,46.0,35.0,1.0,35.0,16.0,2.0,16.0,33.0,0.0,33.0,-32.0,39.0,-27.0,-26.0,-61.0,205.0,-39.0,116.0,23.0,-13.0,116.0,28.0,-21.0,-64.0,26.0,32.0,6.0,32.0,66.0,12.0,66.0,55.0,3.0,55.0,19.0,2.0,19.0,33.0,0.0,33.0,5
1.0,58.0,-72.0,-40.0,-42.0,148.0,-26.0,114.0,21.0,-15.0,115.0,-46.0,-27.0,-64.0,9.0,1.0,1.0,1.0,48.0,2.0,48.0,26.0,2.0,26.0,15.0,1.0,15.0,27.0,5.0,27.0,-29.0,33.0,-105.0,-46.0,-73.0,200.0,-47.0,113.0,6.0,-16.0,118.0,8.0,-27.0,-64.0,9.0,29.0,4.0,29.0,50.0,3.0,50.0,47.0,4.0,47.0,16.0,2.0,16.0,27.0,5.0,27.0,5
9.0,57.0,-75.0,-44.0,-40.0,147.0,-19.0,116.0,29.0,-11.0,114.0,-37.0,-24.0,-69.0,17.0,9.0,1.0,9.0,50.0,0.0,50.0,19.0,0.0,19.0,15.0,1.0,15.0,24.0,1.0,24.0,-18.0,29.0,-100.0,-48.0,-76.0,208.0,-41.0,117.0,14.0,-12.0,120.0,16.0,-24.0,-69.0,17.0,18.0,0.0,18.0,56.0,1.0,56.0,41.0,0.0,41.0,16.0,1.0,16.0,24.0,1.0,24.0,5
12.0,56.0,-81.0,-47.0,-40.0,146.0,-19.0,116.0,22.0,-13.0,113.0,-43.0,-24.0,-68.0,14.0,10.0,0.0,10.0,53.0,2.0,53.0,25.0,0.0,25.0,13.0,0.0,13.0,24.0,0.0,24.0,-14.0,29.0,-109.0,-52.0,-75.0,205.0,-40.0,117.0,5.0,-14.0,119.0,10.0,-24.0,-68.0,14.0,16.0,1.0,16.0,58.0,4.0,58.0,46.0,0.0,46.0,16.0,1.0,16.0,24.0,0.0,24.0,5
11.0,56.0,-81.0,-50.0,-38.0,145.0,-22.0,116.0,25.0,-13.0,113.0,-45.0,-22.0,-68.0,15.0,11.0,1.0,11.0,50.0,2.0,50.0,22.0,0.0,22.0,15.0,0.0,15.0,22.0,1.0,22.0,-15.0,30.0,-109.0,-55.0,-71.0,205.0,-43.0,117.0,7.0,-15.0,120.0,8.0,-22.0,-68.0,15.0,17.0,0.0,17.0,57.0,0.0,57.0,43.0,1.0,43.0,17.0,1.0,17.0,22.0,1.0,22.0,5
11.0,57.0,-78.0,-50.0,-36.0,145.0,-19.0,116.0,21.0,-14.0,113.0,-44.0,-22.0,-69.0,16.0,3.0,1.0,3.0,50.0,0.0,50.0,19.0,0.0,19.0,14.0,0.0,14.0,22.0,1.0,22.0,-16.0,30.0,-106.0,-56.0,-71.0,205.0,-41.0,116.0,4.0,-16.0,119.0,9.0,-22.0,-69.0,16.0,18.0,1.0,18.0,56.0,2.0,56.0,41.0,1.0,41.0,16.0,1.0,16.0,22.0,1.0,22.0,5
7.0,58.0,-78.0,-50.0,-36.0,145.0,-17.0,116.0,17.0,-11.0,113.0,-44.0,-19.0,-68.0,14.0,7.0,1.0,7.0,50.0,1.0,50.0,17.0,0.0,17.0,15.0,0.0,15.0,19.0,2.0,19.0,-17.0,31.0,-108.0,-53.0,-69.0,203.0,-38.0,117.0,-1.0,-14.0,120.0,8.0,-19.0,-68.0,14.0,17.0,0.0,17.0,53.0,1.0,53.0,38.0,0.0,38.0,16.0,1.0,16.0,19.0,2.0,19.0,5
8.0,59.0,-76.0,-47.0,-35.0,147.0,-14.0,116.0,16.0,-13.0,113.0,-41.0,-19.0,-70.0,15.0,8.0,2.0,8.0,47.0,8.0,47.0,14.0,3.0,14.0,17.0,1.0,17.0,25.0,2.0,25.0,-17.0,31.0,-104.0,-50.0,-70.0,206.0,-36.0,117.0,-1.0,-15.0,119.0,11.0,-19.0,-70.0,15.0,17.0,4.0,17.0,50.0,3.0,50.0,36.0,1.0,36.0,15.0,0.0,15.0,25.0,2.0,25.0,5
