left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-17.0,64.0,35.0,5.0,65.0,10.0,5.0,98.0,-7.0,-1.0,96.0,-3.0,1.0,-55.0,24.0,17.0,2.0,17.0,5.0,0.0,5.0,5.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,-35.0,33.0,35.0,21.0,35.0,9.0,-13.0,98.0,10.0,16.0,98.0,12.0,1.0,-55.0,24.0,35.0,2.0,35.0,21.0,0.0,21.0,13.0,0.0,13.0,16.0,0.0,16.0,1.0,0.0,1.0,12
-11.0,66.0,23.0,5.0,65.0,-4.0,5.0,98.0,-7.0,-1.0,96.0,-4.0,2.0,-55.0,22.0,11.0,0.0,11.0,5.0,1.0,5.0,5.0,1.0,5.0,3.0,2.0,3.0,2.0,0.0,2.0,-29.0,35.0,22.0,21.0,35.0,-5.0,-13.0,98.0,10.0,16.0,98.0,11.0,2.0,-55.0,22.0,29.0,0.0,29.0,21.0,1.0,21.0,13.0,1.0,13.0,14.0,0.0,14.0,2.0,0.0,2.0,12
-6.0,66.0,14.0,5.0,66.0,4.0,5.0,97.0,-13.0,-2.0,98.0,-3.0,0.0,-55.0,23.0,6.0,0.0,6.0,5.0,1.0,5.0,5.0,0.0,5.0,2.0,1.0,2.0,0.0,1.0,0.0,-25.0,35.0,13.0,21.0,36.0,2.0,-13.0,97.0,6.0,15.0,98.0,10.0,0.0,-55.0,23.0,25.0,0.0,25.0,21.0,1.0,21.0,13.0,0.0,13.0,15.0,0.0,15.0,0.0,1.0,0.0,12
-4.0,66.0,9.0,5.0,65.0,0.0,6.0,97.0,-11.0,-2.0,97.0,-5.0,1.0,-54.0,23.0,8.0,0.0,8.0,3.0,0.0,3.0,6.0,0.0,6.0,2.0,0.0,2.0,1.0,1.0,1.0,-22.0,35.0,7.0,21.0,35.0,-2.0,-12.0,97.0,7.0,16.0,98.0,9.0,1.0,-54.0,23.0,28.0,0.0,28.0,19.0,0.0,19.0,12.0,0.0,12.0,16.0,0.0,16.0,1.0,1.0,1.0,12
-6.0,66.0,12.0,4.0,65.0,-1.0,6.0,97.0,-12.0,-1.0,97.0,-5.0,1.0,-55.0,21.0,6.0,1.0,6.0,4.0,2.0,4.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,-25.0,35.0,10.0,20.0,35.0,-2.0,-12.0,97.0,6.0,16.0,98.0,10.0,1.0,-55.0,21.0,25.0,1.0,25.0,20.0,2.0,20.0,12.0,1.0,12.0,16.0,0.0,16.0,1.0,0.0,1.0,12
-6.0,65.0,9.0,5.0,63.0,-2.0,5.0,98.0,-11.0,-1.0,97.0,-4.0,1.0,-55.0,20.0,10.0,0.0,10.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,-25.0,34.0,8.0,21.0,33.0,-5.0,-12.0,98.0,8.0,17.0,98.0,10.0,1.0,-55.0,20.0,31.0,0.0,31.0,21.0,1.0,21.0,12.0,1.0,12.0,17.0,0.0,17.0,1.0,1.0,1.0,12
-8.0,65.0,7.0,10.0,64.0,11.0,7.0,97.0,-14.0,0.0,97.0,-4.0,1.0,-54.0,23.0,8.0,2.0,8.0,10.0,7.0,10.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,-28.0,34.0,6.0,25.0,34.0,7.0,-11.0,97.0,6.0,17.0,98.0,9.0,1.0,-54.0,23.0,28.0,3.0,28.0,25.0,7.0,25.0,11.0,1.0,11.0,17.0,0.0,17.0,1.0,0.0,1.0,12
-3.0,67.0,7.0,16.0,57.0,34.0,7.0,97.0,-17.0,1.0,97.0,-2.0,2.0,-54.0,21.0,3.0,2.0,3.0,16.0,32.0,16.0,7.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,-23.0,37.0,9.0,31.0,27.0,24.0,-10.0,98.0,4.0,19.0,98.0,8.0,2.0,-54.0,21.0,23.0,5.0,23.0,31.0,33.0,31.0,10.0,2.0,10.0,19.0,2.0,19.0,2.0,1.0,2.0,12
0.0,65.0,-1.0,18.0,25.0,58.0,10.0,96.0,-25.0,5.0,96.0,7.0,3.0,-55.0,23.0,0.0,0.0,0.0,10.0,23.0,10.0,10.0,0.0,10.0,5.0,0.0,5.0,3.0,2.0,3.0,-19.0,32.0,11.0,32.0,-6.0,40.0,-6.0,96.0,4.0,23.0,96.0,8.0,3.0,-55.0,23.0,19.0,1.0,19.0,24.0,21.0,24.0,6.0,0.0,6.0,23.0,0.0,23.0,3.0,2.0,3.0,12
1.0,65.0,2.0,14.0,2.0,50.0,11.0,96.0,-32.0,9.0,96.0,13.0,5.0,-53.0,21.0,3.0,0.0,3.0,0.0,6.0,0.0,11.0,0.0,11.0,9.0,1.0,9.0,1.0,2.0,1.0,-17.0,31.0,17.0,28.0,-27.0,26.0,-2.0,96.0,2.0,28.0,96.0,7.0,5.0,-53.0,21.0,19.0,1.0,19.0,14.0,5.0,14.0,2.0,0.0,2.0,28.0,0.0,28.0,1.0,2.0,1.0,12
-1.0,65.0,2.0,7.0,-4.0,30.0,12.0,96.0,-35.0,11.0,95.0,15.0,3.0,-55.0,21.0,1.0,0.0,1.0,7.0,0.0,7.0,12.0,0.0,12.0,11.0,0.0,11.0,3.0,3.0,3.0,-18.0,30.0,21.0,21.0,-32.0,6.0,-1.0,96.0,1.0,29.0,96.0,6.0,3.0,-55.0,21.0,18.0,1.0,18.0,21.0,1.0,21.0,1.0,0.0,1.0,29.0,1.0,29.0,3.0,3.0,3.0,12
1.0,65.0,-3.0,7.0,-4.0,20.0,13.0,96.0,-36.0,12.0,95.0,15.0,4.0,-58.0,19.0,1.0,0.0,1.0,7.0,3.0,7.0,13.0,1.0,13.0,12.0,2.0,12.0,4.0,2.0,4.0,-16.0,29.0,21.0,22.0,-33.0,1.0,1.0,96.0,0.0,31.0,95.0,6.0,4.0,-58.0,19.0,16.0,0.0,16.0,22.0,1.0,22.0,1.0,1.0,1.0,31.0,1.0,31.0,4.0,2.0,4.0,12
0.0,65.0,-1.0,11.0,-7.0,23.0,14.0,95.0,-45.0,17.0,93.0,19.0,6.0,-56.0,15.0,0.0,1.0,0.0,11.0,0.0,11.0,12.0,0.0,12.0,17.0,1.0,17.0,4.0,1.0,4.0,-15.0,29.0,25.0,24.0,-34.0,-5.0,5.0,95.0,-5.0,35.0,94.0,1.0,6.0,-56.0,15.0,15.0,1.0,15.0,18.0,1.0,18.0,5.0,0.0,5.0,33.0,1.0,33.0,4.0,1.0,4.0,12
1.0,66.0,-5.0,12.0,-7.0,21.0,13.0,95.0,-47.0,18.0,92.0,18.0,5.0,-55.0,12.0,1.0,2.0,1.0,12.0,7.0,12.0,13.0,1.0,13.0,18.0,1.0,18.0,5.0,1.0,5.0,-15.0,30.0,23.0,21.0,-35.0,-11.0,5.0,95.0,-6.0,34.0,93.0,-4.0,5.0,-55.0,12.0,15.0,2.0,15.0,21.0,8.0,21.0,5.0,1.0,5.0,34.0,0.0,34.0,5.0,1.0,5.0,12
2.0,64.0,-7.0,29.0,-14.0,24.0,13.0,96.0,-43.0,18.0,93.0,17.0,7.0,-56.0,11.0,2.0,0.0,2.0,29.0,3.0,29.0,13.0,0.0,13.0,12.0,1.0,12.0,7.0,2.0,7.0,-12.0,28.0,25.0,41.0,-43.0,-5.0,6.0,96.0,-1.0,35.0,93.0,-4.0,7.0,-56.0,11.0,18.0,0.0,18.0,41.0,5.0,41.0,2.0,2.0,2.0,31.0,0.0,31.0,7.0,2.0,7.0,12
0.0,64.0,-4.0,46.0,-17.0,23.0,13.0,96.0,-38.0,15.0,94.0,14.0,7.0,-58.0,8.0,0.0,0.0,0.0,46.0,2.0,46.0,11.0,2.0,11.0,11.0,1.0,11.0,5.0,1.0,5.0,-15.0,28.0,25.0,59.0,-48.0,-4.0,4.0,98.0,2.0,33.0,93.0,-4.0,7.0,-58.0,8.0,17.0,1.0,17.0,59.0,0.0,59.0,2.0,2.0,2.0,27.0,1.0,27.0,5.0,1.0,5.0,12
0.0,64.0,6.0,58.0,-15.0,8.0,12.0,98.0,-27.0,13.0,95.0,14.0,6.0,-59.0,9.0,6.0,0.0,6.0,58.0,0.0,58.0,8.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,-16.0,29.0,34.0,72.0,-48.0,-14.0,1.0,100.0,11.0,30.0,94.0,1.0,6.0,-59.0,9.0,20.0,1.0,20.0,72.0,0.0,72.0,7.0,1.0,7.0,22.0,1.0,22.0,2.0,2.0,2.0,12
-3.0,64.0,10.0,58.0,-15.0,-3.0,10.0,99.0,-12.0,7.0,96.0,10.0,4.0,-57.0,3.0,3.0,0.0,3.0,58.0,0.0,58.0,8.0,0.0,8.0,3.0,0.0,3.0,4.0,2.0,4.0,-18.0,30.0,35.0,75.0,-48.0,-16.0,-3.0,101.0,21.0,26.0,95.0,5.0,4.0,-57.0,3.0,18.0,0.0,18.0,75.0,1.0,75.0,7.0,0.0,7.0,22.0,0.0,22.0,4.0,2.0,4.0,12
-3.0,64.0,7.0,59.0,-15.0,-1.0,9.0,99.0,-11.0,5.0,96.0,9.0,4.0,-55.0,0.0,5.0,1.0,5.0,59.0,1.0,59.0,7.0,1.0,7.0,5.0,1.0,5.0,4.0,1.0,4.0,-18.0,30.0,30.0,77.0,-49.0,-13.0,-5.0,101.0,21.0,24.0,95.0,5.0,4.0,-55.0,0.0,20.0,0.0,20.0,77.0,2.0,77.0,5.0,0.0,5.0,24.0,0.0,24.0,4.0,1.0,4.0,12
-4.0,63.0,6.0,59.0,-14.0,-2.0,8.0,100.0,-14.0,6.0,95.0,9.0,4.0,-54.0,2.0,4.0,0.0,4.0,59.0,5.0,59.0,6.0,0.0,6.0,6.0,1.0,6.0,2.0,0.0,2.0,-19.0,30.0,30.0,77.0,-47.0,-14.0,-5.0,101.0,20.0,25.0,95.0,3.0,4.0,-54.0,2.0,19.0,1.0,19.0,75.0,5.0,75.0,5.0,0.0,5.0,25.0,0.0,25.0,2.0,0.0,2.0,12
-3.0,63.0,10.0,59.0,-9.0,4.0,7.0,100.0,-18.0,6.0,96.0,11.0,3.0,-54.0,1.0,3.0,1.0,3.0,51.0,5.0,51.0,5.0,1.0,5.0,6.0,0.0,6.0,1.0,0.0,1.0,-17.0,29.0,36.0,76.0,-42.0,-14.0,-5.0,101.0,17.0,25.0,95.0,2.0,3.0,-54.0,1.0,17.0,2.0,17.0,64.0,6.0,64.0,5.0,0.0,5.0,25.0,0.0,25.0,1.0,0.0,1.0,12
2.0,62.0,16.0,55.0,-4.0,13.0,6.0,99.0,-25.0,9.0,96.0,12.0,2.0,-54.0,-1.0,2.0,13.0,2.0,33.0,7.0,33.0,6.0,0.0,6.0,9.0,1.0,9.0,2.0,0.0,2.0,-12.0,27.0,44.0,70.0,-36.0,-9.0,-5.0,101.0,13.0,26.0,95.0,0.0,2.0,-54.0,-1.0,12.0,13.0,12.0,42.0,9.0,42.0,5.0,1.0,5.0,26.0,0.0,26.0,2.0,0.0,2.0,12
15.0,49.0,20.0,44.0,3.0,19.0,7.0,99.0,-32.0,10.0,95.0,16.0,3.0,-54.0,2.0,15.0,38.0,15.0,6.0,7.0,6.0,7.0,0.0,7.0,4.0,1.0,4.0,3.0,0.0,3.0,1.0,14.0,51.0,56.0,-27.0,-8.0,-2.0,100.0,9.0,27.0,95.0,-2.0,3.0,-54.0,2.0,1.0,38.0,1.0,22.0,8.0,22.0,6.0,1.0,6.0,23.0,1.0,23.0,3.0,0.0,3.0,12
26.0,11.0,13.0,25.0,10.0,35.0,7.0,99.0,-32.0,7.0,96.0,9.0,8.0,-54.0,-1.0,14.0,17.0,14.0,25.0,5.0,25.0,7.0,3.0,7.0,7.0,2.0,7.0,8.0,1.0,8.0,10.0,-24.0,42.0,39.0,-19.0,18.0,-4.0,101.0,5.0,25.0,96.0,-2.0,8.0,-54.0,-1.0,4.0,19.0,4.0,39.0,2.0,39.0,4.0,3.0,4.0,25.0,2.0,25.0,8.0,1.0,8.0,12
20.0,-6.0,12.0,35.0,5.0,44.0,8.0,96.0,-46.0,12.0,94.0,13.0,8.0,-55.0,-1.0,20.0,8.0,20.0,27.0,5.0,27.0,6.0,1.0,6.0,8.0,0.0,8.0,6.0,1.0,6.0,7.0,-43.0,45.0,46.0,-21.0,17.0,1.0,98.0,-5.0,28.0,94.0,-9.0,8.0,-55.0,-1.0,7.0,8.0,7.0,44.0,3.0,44.0,3.0,1.0,3.0,26.0,1.0,26.0,6.0,1.0,6.0,12
26.0,-14.0,6.0,31.0,0.0,36.0,7.0,97.0,-46.0,10.0,94.0,10.0,7.0,-56.0,-2.0,26.0,2.0,26.0,31.0,1.0,31.0,7.0,2.0,7.0,10.0,2.0,10.0,5.0,2.0,5.0,15.0,-51.0,37.0,45.0,-24.0,12.0,-1.0,99.0,-6.0,27.0,95.0,-8.0,7.0,-56.0,-2.0,15.0,4.0,15.0,45.0,1.0,45.0,1.0,3.0,1.0,27.0,2.0,27.0,5.0,2.0,5.0,12
56.0,-16.0,33.0,34.0,1.0,30.0,10.0,95.0,-56.0,12.0,92.0,10.0,6.0,-58.0,0.0,56.0,2.0,56.0,34.0,4.0,34.0,4.0,1.0,4.0,12.0,1.0,12.0,2.0,1.0,2.0,48.0,-55.0,64.0,47.0,-23.0,2.0,3.0,96.0,-14.0,28.0,93.0,-12.0,6.0,-58.0,0.0,48.0,1.0,48.0,41.0,4.0,41.0,3.0,2.0,3.0,28.0,1.0,28.0,2.0,1.0,2.0,12
58.0,-14.0,4.0,35.0,-3.0,18.0,7.0,94.0,-63.0,14.0,91.0,12.0,4.0,-57.0,-2.0,58.0,2.0,58.0,35.0,8.0,35.0,7.0,0.0,7.0,14.0,0.0,14.0,4.0,3.0,4.0,49.0,-54.0,37.0,44.0,-27.0,-15.0,4.0,94.0,-20.0,28.0,94.0,-16.0,4.0,-57.0,-2.0,49.0,1.0,49.0,44.0,4.0,44.0,4.0,0.0,4.0,28.0,4.0,28.0,4.0,3.0,4.0,12
