left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
2.0,66.0,32.0,2.0,66.0,18.0,30.0,82.0,-78.0,-2.0,112.0,-12.0,2.0,-75.0,35.0,2.0,0.0,2.0,0.0,0.0,0.0,30.0,1.0,30.0,2.0,1.0,2.0,2.0,0.0,2.0,-17.0,27.0,49.0,22.0,28.0,28.0,15.0,86.0,-44.0,14.0,113.0,16.0,2.0,-75.0,35.0,17.0,0.0,17.0,20.0,0.0,20.0,15.0,1.0,15.0,14.0,0.0,14.0,2.0,0.0,2.0,19
2.0,66.0,26.0,1.0,66.0,24.0,31.0,83.0,-75.0,-2.0,111.0,-13.0,2.0,-75.0,35.0,2.0,0.0,2.0,1.0,1.0,1.0,31.0,0.0,31.0,2.0,1.0,2.0,2.0,1.0,2.0,-17.0,27.0,43.0,21.0,28.0,33.0,16.0,87.0,-42.0,14.0,113.0,14.0,2.0,-75.0,35.0,21.0,1.0,21.0,21.0,0.0,21.0,16.0,1.0,16.0,14.0,0.0,14.0,2.0,1.0,2.0,19
0.0,66.0,28.0,2.0,67.0,20.0,31.0,83.0,-72.0,-2.0,112.0,-12.0,2.0,-76.0,38.0,6.0,1.0,6.0,0.0,1.0,0.0,31.0,1.0,31.0,2.0,0.0,2.0,2.0,1.0,2.0,-19.0,26.0,46.0,21.0,28.0,32.0,16.0,86.0,-39.0,14.0,113.0,17.0,2.0,-76.0,38.0,25.0,1.0,25.0,21.0,1.0,21.0,16.0,1.0,16.0,14.0,0.0,14.0,2.0,1.0,2.0,19
-3.0,67.0,24.0,1.0,66.0,24.0,31.0,84.0,-70.0,-2.0,112.0,-9.0,3.0,-75.0,40.0,7.0,0.0,7.0,1.0,0.0,1.0,31.0,1.0,31.0,2.0,1.0,2.0,1.0,1.0,1.0,-22.0,27.0,42.0,21.0,27.0,37.0,16.0,87.0,-36.0,14.0,113.0,20.0,3.0,-75.0,40.0,26.0,0.0,26.0,21.0,0.0,21.0,14.0,1.0,14.0,14.0,0.0,14.0,1.0,1.0,1.0,19
-5.0,67.0,26.0,2.0,66.0,21.0,31.0,85.0,-67.0,-1.0,113.0,-10.0,2.0,-76.0,44.0,7.0,0.0,7.0,2.0,1.0,2.0,31.0,1.0,31.0,1.0,1.0,1.0,2.0,0.0,2.0,-24.0,27.0,46.0,21.0,27.0,37.0,15.0,88.0,-35.0,14.0,113.0,20.0,2.0,-76.0,44.0,24.0,1.0,24.0,21.0,1.0,21.0,15.0,1.0,15.0,14.0,1.0,14.0,2.0,0.0,2.0,19
-6.0,67.0,23.0,3.0,67.0,17.0,33.0,84.0,-67.0,1.0,112.0,-10.0,4.0,-76.0,47.0,6.0,1.0,6.0,1.0,1.0,1.0,33.0,0.0,33.0,1.0,0.0,1.0,2.0,1.0,2.0,-24.0,26.0,43.0,23.0,28.0,33.0,17.0,87.0,-35.0,16.0,112.0,20.0,4.0,-76.0,47.0,24.0,1.0,24.0,23.0,1.0,23.0,17.0,1.0,17.0,16.0,0.0,16.0,2.0,1.0,2.0,19
-4.0,66.0,15.0,2.0,66.0,13.0,34.0,84.0,-66.0,2.0,112.0,-5.0,3.0,-75.0,57.0,8.0,1.0,8.0,2.0,2.0,2.0,30.0,3.0,30.0,0.0,1.0,0.0,1.0,0.0,1.0,-22.0,25.0,40.0,23.0,27.0,33.0,19.0,86.0,-33.0,17.0,112.0,24.0,3.0,-75.0,57.0,28.0,1.0,28.0,21.0,1.0,21.0,13.0,3.0,13.0,13.0,0.0,13.0,1.0,0.0,1.0,19
-6.0,67.0,21.0,2.0,68.0,16.0,32.0,87.0,-61.0,1.0,111.0,-2.0,2.0,-75.0,66.0,6.0,1.0,6.0,2.0,1.0,2.0,32.0,0.0,32.0,1.0,1.0,1.0,2.0,2.0,2.0,-25.0,26.0,50.0,22.0,28.0,42.0,16.0,89.0,-29.0,15.0,112.0,28.0,2.0,-75.0,66.0,25.0,1.0,25.0,20.0,0.0,20.0,16.0,1.0,16.0,15.0,1.0,15.0,2.0,2.0,2.0,19
-4.0,68.0,24.0,0.0,67.0,18.0,32.0,87.0,-60.0,1.0,112.0,5.0,3.0,-73.0,82.0,4.0,1.0,4.0,2.0,0.0,2.0,32.0,2.0,32.0,1.0,2.0,1.0,1.0,6.0,1.0,-22.0,27.0,61.0,21.0,28.0,49.0,17.0,90.0,-27.0,16.0,113.0,35.0,3.0,-73.0,82.0,22.0,3.0,22.0,15.0,2.0,15.0,17.0,1.0,17.0,12.0,1.0,12.0,1.0,6.0,1.0,19
0.0,69.0,19.0,-1.0,67.0,24.0,33.0,85.0,-55.0,0.0,110.0,8.0,1.0,-67.0,107.0,0.0,1.0,0.0,7.0,2.0,7.0,33.0,1.0,33.0,0.0,1.0,0.0,1.0,7.0,1.0,-20.0,30.0,68.0,18.0,30.0,68.0,17.0,89.0,-24.0,14.0,112.0,38.0,1.0,-67.0,107.0,20.0,4.0,20.0,16.0,4.0,16.0,17.0,1.0,17.0,14.0,0.0,14.0,1.0,7.0,1.0,19
