left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-6.0,70.0,-6.0,7.0,70.0,6.0,-3.0,110.0,10.0,3.0,110.0,10.0,-3.0,-68.0,49.0,6.0,3.0,6.0,7.0,2.0,7.0,3.0,1.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,-27.0,33.0,13.0,25.0,33.0,27.0,-23.0,110.0,36.0,20.0,111.0,41.0,-3.0,-68.0,49.0,27.0,4.0,27.0,25.0,3.0,25.0,23.0,1.0,23.0,20.0,1.0,20.0,3.0,1.0,3.0,18
-3.0,67.0,14.0,14.0,68.0,-3.0,1.0,109.0,2.0,5.0,110.0,15.0,-2.0,-69.0,45.0,3.0,8.0,3.0,14.0,2.0,14.0,1.0,0.0,1.0,5.0,0.0,5.0,2.0,1.0,2.0,-24.0,29.0,35.0,32.0,30.0,13.0,-18.0,109.0,34.0,24.0,110.0,39.0,-2.0,-69.0,45.0,24.0,8.0,24.0,32.0,1.0,32.0,18.0,0.0,18.0,24.0,0.0,24.0,2.0,1.0,2.0,18
1.0,59.0,40.0,15.0,66.0,-18.0,1.0,109.0,3.0,6.0,110.0,19.0,-1.0,-68.0,49.0,1.0,10.0,1.0,5.0,2.0,5.0,1.0,1.0,1.0,6.0,0.0,6.0,1.0,1.0,1.0,-20.0,21.0,66.0,32.0,29.0,-3.0,-17.0,109.0,36.0,25.0,110.0,43.0,-1.0,-68.0,49.0,20.0,9.0,20.0,24.0,3.0,24.0,17.0,1.0,17.0,25.0,1.0,25.0,1.0,1.0,1.0,18
1.0,69.0,17.0,10.0,68.0,-12.0,4.0,108.0,-4.0,11.0,110.0,35.0,1.0,-69.0,46.0,19.0,4.0,19.0,6.0,0.0,6.0,4.0,1.0,4.0,11.0,2.0,11.0,1.0,0.0,1.0,-18.0,30.0,49.0,28.0,32.0,-1.0,-12.0,108.0,35.0,32.0,109.0,52.0,1.0,-69.0,46.0,34.0,5.0,34.0,28.0,0.0,28.0,12.0,0.0,12.0,32.0,2.0,32.0,1.0,0.0,1.0,18
-9.0,73.0,-1.0,8.0,68.0,2.0,9.0,109.0,-6.0,17.0,108.0,40.0,5.0,-69.0,46.0,25.0,0.0,25.0,6.0,1.0,6.0,9.0,1.0,9.0,17.0,1.0,17.0,5.0,0.0,5.0,-26.0,35.0,32.0,29.0,32.0,11.0,-7.0,108.0,34.0,37.0,107.0,54.0,5.0,-69.0,46.0,40.0,0.0,40.0,27.0,0.0,27.0,7.0,1.0,7.0,37.0,1.0,37.0,5.0,0.0,5.0,18
-17.0,73.0,26.0,7.0,69.0,13.0,11.0,110.0,-7.0,18.0,107.0,38.0,6.0,-69.0,44.0,29.0,5.0,29.0,5.0,1.0,5.0,9.0,0.0,9.0,16.0,1.0,16.0,2.0,1.0,2.0,-33.0,35.0,59.0,28.0,32.0,21.0,-5.0,109.0,33.0,39.0,108.0,52.0,6.0,-69.0,44.0,47.0,5.0,47.0,26.0,1.0,26.0,9.0,0.0,9.0,35.0,1.0,35.0,2.0,1.0,2.0,18
-23.0,68.0,61.0,6.0,68.0,14.0,10.0,110.0,-5.0,17.0,108.0,34.0,4.0,-70.0,45.0,23.0,4.0,23.0,6.0,2.0,6.0,8.0,0.0,8.0,15.0,1.0,15.0,0.0,1.0,0.0,-40.0,30.0,93.0,27.0,31.0,25.0,-7.0,109.0,33.0,37.0,109.0,51.0,4.0,-70.0,45.0,40.0,3.0,40.0,25.0,2.0,25.0,9.0,0.0,9.0,35.0,0.0,35.0,0.0,1.0,0.0,18
-19.0,64.0,70.0,6.0,70.0,9.0,9.0,110.0,-3.0,16.0,107.0,30.0,2.0,-69.0,44.0,19.0,3.0,19.0,6.0,0.0,6.0,9.0,0.0,9.0,14.0,1.0,14.0,2.0,0.0,2.0,-37.0,27.0,102.0,26.0,33.0,22.0,-8.0,109.0,33.0,36.0,109.0,49.0,2.0,-69.0,44.0,37.0,3.0,37.0,26.0,1.0,26.0,10.0,1.0,10.0,32.0,1.0,32.0,2.0,0.0,2.0,18
-17.0,61.0,78.0,8.0,70.0,12.0,9.0,110.0,-5.0,15.0,108.0,26.0,0.0,-69.0,45.0,17.0,2.0,17.0,4.0,0.0,4.0,5.0,0.0,5.0,13.0,1.0,13.0,0.0,0.0,0.0,-36.0,24.0,108.0,27.0,34.0,26.0,-9.0,110.0,31.0,34.0,110.0,46.0,0.0,-69.0,45.0,36.0,2.0,36.0,23.0,1.0,23.0,13.0,1.0,13.0,32.0,1.0,32.0,0.0,0.0,0.0,18
-14.0,63.0,68.0,6.0,70.0,6.0,7.0,110.0,-4.0,14.0,107.0,23.0,0.0,-69.0,47.0,14.0,6.0,14.0,6.0,1.0,6.0,5.0,0.0,5.0,12.0,0.0,12.0,2.0,1.0,2.0,-33.0,26.0,98.0,25.0,33.0,22.0,-11.0,109.0,31.0,33.0,109.0,44.0,0.0,-69.0,47.0,33.0,6.0,33.0,25.0,1.0,25.0,13.0,0.0,13.0,31.0,0.0,31.0,2.0,1.0,2.0,18
