left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-5.0,67.0,13.0,3.0,67.0,16.0,4.0,113.0,-12.0,1.0,113.0,-1.0,7.0,-76.0,45.0,5.0,0.0,5.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,0.0,1.0,7.0,0.0,7.0,-23.0,26.0,37.0,24.0,30.0,32.0,-11.0,115.0,22.0,17.0,115.0,27.0,7.0,-76.0,45.0,23.0,0.0,23.0,24.0,0.0,24.0,11.0,1.0,11.0,15.0,0.0,15.0,7.0,0.0,7.0,16
-5.0,67.0,15.0,3.0,68.0,14.0,4.0,112.0,-15.0,0.0,113.0,-2.0,7.0,-76.0,45.0,5.0,1.0,5.0,1.0,0.0,1.0,4.0,1.0,4.0,2.0,1.0,2.0,5.0,1.0,5.0,-23.0,26.0,38.0,24.0,30.0,31.0,-11.0,114.0,18.0,16.0,115.0,26.0,7.0,-76.0,45.0,25.0,1.0,25.0,20.0,1.0,20.0,13.0,2.0,13.0,14.0,1.0,14.0,5.0,1.0,5.0,16
-5.0,68.0,12.0,2.0,68.0,13.0,4.0,113.0,-7.0,-1.0,114.0,0.0,6.0,-75.0,46.0,5.0,0.0,5.0,2.0,0.0,2.0,4.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,6.0,-24.0,27.0,36.0,22.0,31.0,31.0,-12.0,116.0,26.0,15.0,116.0,29.0,6.0,-75.0,46.0,24.0,1.0,24.0,22.0,0.0,22.0,12.0,1.0,12.0,15.0,0.0,15.0,6.0,0.0,6.0,16
-4.0,68.0,12.0,3.0,68.0,14.0,4.0,112.0,-9.0,-1.0,114.0,3.0,6.0,-75.0,47.0,4.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,4.0,-23.0,28.0,36.0,23.0,31.0,31.0,-12.0,115.0,24.0,15.0,116.0,31.0,6.0,-75.0,47.0,23.0,1.0,23.0,23.0,0.0,23.0,14.0,0.0,14.0,15.0,0.0,15.0,4.0,0.0,4.0,16
-4.0,68.0,12.0,3.0,68.0,13.0,3.0,112.0,-14.0,0.0,114.0,2.0,5.0,-75.0,47.0,6.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,-23.0,27.0,36.0,23.0,31.0,32.0,-13.0,115.0,18.0,15.0,116.0,31.0,5.0,-75.0,47.0,23.0,0.0,23.0,23.0,0.0,23.0,13.0,0.0,13.0,15.0,0.0,15.0,5.0,0.0,5.0,16
-5.0,67.0,9.0,2.0,68.0,13.0,3.0,112.0,-12.0,0.0,114.0,3.0,5.0,-75.0,50.0,5.0,1.0,5.0,2.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,2.0,5.0,0.0,5.0,-23.0,27.0,34.0,23.0,31.0,33.0,-13.0,115.0,21.0,15.0,116.0,32.0,5.0,-75.0,50.0,23.0,0.0,23.0,23.0,0.0,23.0,13.0,0.0,13.0,15.0,0.0,15.0,5.0,0.0,5.0,16
-5.0,68.0,12.0,2.0,68.0,10.0,3.0,112.0,-8.0,-1.0,114.0,1.0,6.0,-75.0,49.0,5.0,0.0,5.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,6.0,1.0,6.0,-23.0,27.0,37.0,23.0,31.0,30.0,-12.0,115.0,25.0,15.0,116.0,31.0,6.0,-75.0,49.0,23.0,0.0,23.0,23.0,1.0,23.0,12.0,1.0,12.0,15.0,1.0,15.0,6.0,1.0,6.0,16
-5.0,68.0,11.0,3.0,68.0,11.0,3.0,112.0,-9.0,-1.0,114.0,0.0,6.0,-76.0,50.0,5.0,0.0,5.0,3.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,6.0,-23.0,27.0,36.0,24.0,30.0,31.0,-12.0,114.0,23.0,15.0,115.0,29.0,6.0,-76.0,50.0,23.0,0.0,23.0,24.0,0.0,24.0,14.0,0.0,14.0,15.0,0.0,15.0,6.0,0.0,6.0,16
-5.0,68.0,12.0,3.0,68.0,11.0,2.0,112.0,-12.0,-1.0,114.0,4.0,6.0,-76.0,50.0,5.0,0.0,5.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,6.0,-23.0,27.0,38.0,24.0,30.0,32.0,-13.0,114.0,21.0,15.0,115.0,33.0,6.0,-76.0,50.0,23.0,0.0,23.0,22.0,1.0,22.0,15.0,0.0,15.0,13.0,0.0,13.0,6.0,0.0,6.0,16
-4.0,68.0,9.0,2.0,67.0,12.0,2.0,112.0,-8.0,-1.0,114.0,4.0,6.0,-76.0,53.0,6.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,4.0,1.0,4.0,-23.0,27.0,35.0,23.0,29.0,34.0,-14.0,114.0,24.0,14.0,115.0,33.0,6.0,-76.0,53.0,25.0,0.0,25.0,21.0,2.0,21.0,16.0,0.0,16.0,10.0,2.0,10.0,4.0,1.0,4.0,16
