left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-14.0,71.0,26.0,15.0,71.0,1.0,9.0,109.0,12.0,-12.0,110.0,-4.0,-8.0,-74.0,55.0,14.0,1.0,14.0,5.0,0.0,5.0,9.0,0.0,9.0,12.0,0.0,12.0,8.0,1.0,8.0,-37.0,34.0,42.0,32.0,32.0,30.0,-17.0,113.0,35.0,8.0,111.0,33.0,-8.0,-74.0,55.0,37.0,1.0,37.0,24.0,0.0,24.0,17.0,0.0,17.0,8.0,0.0,8.0,8.0,1.0,8.0,20
-13.0,70.0,38.0,10.0,71.0,23.0,10.0,109.0,10.0,-12.0,110.0,-2.0,-6.0,-75.0,52.0,13.0,0.0,13.0,8.0,1.0,8.0,10.0,0.0,10.0,12.0,0.0,12.0,6.0,0.0,6.0,-36.0,33.0,55.0,28.0,32.0,49.0,-16.0,113.0,34.0,9.0,111.0,33.0,-6.0,-75.0,52.0,36.0,0.0,36.0,26.0,1.0,26.0,16.0,0.0,16.0,9.0,0.0,9.0,6.0,0.0,6.0,20
-13.0,70.0,40.0,9.0,70.0,37.0,11.0,109.0,7.0,-12.0,110.0,1.0,-6.0,-75.0,53.0,13.0,3.0,13.0,7.0,1.0,7.0,11.0,0.0,11.0,12.0,0.0,12.0,6.0,1.0,6.0,-36.0,33.0,58.0,27.0,31.0,65.0,-15.0,113.0,35.0,9.0,111.0,34.0,-6.0,-75.0,53.0,36.0,3.0,36.0,25.0,1.0,25.0,15.0,0.0,15.0,9.0,0.0,9.0,6.0,1.0,6.0,20
-7.0,67.0,39.0,8.0,69.0,47.0,11.0,109.0,7.0,-12.0,110.0,0.0,-6.0,-74.0,54.0,11.0,1.0,11.0,6.0,2.0,6.0,5.0,1.0,5.0,14.0,0.0,14.0,8.0,0.0,8.0,-30.0,30.0,57.0,26.0,30.0,74.0,-15.0,113.0,35.0,9.0,111.0,32.0,-6.0,-74.0,54.0,36.0,1.0,36.0,22.0,2.0,22.0,21.0,0.0,21.0,5.0,0.0,5.0,8.0,0.0,8.0,20
-9.0,68.0,36.0,7.0,67.0,55.0,8.0,110.0,13.0,-13.0,110.0,-2.0,-7.0,-74.0,60.0,13.0,3.0,13.0,3.0,1.0,3.0,6.0,0.0,6.0,13.0,1.0,13.0,9.0,1.0,9.0,-33.0,31.0,55.0,24.0,28.0,85.0,-18.0,113.0,36.0,7.0,111.0,34.0,-7.0,-74.0,60.0,39.0,2.0,39.0,18.0,2.0,18.0,20.0,1.0,20.0,7.0,0.0,7.0,9.0,1.0,9.0,20
-11.0,71.0,25.0,5.0,66.0,59.0,7.0,110.0,16.0,-13.0,111.0,0.0,-8.0,-75.0,68.0,11.0,0.0,11.0,1.0,4.0,1.0,3.0,1.0,3.0,13.0,1.0,13.0,12.0,2.0,12.0,-36.0,33.0,50.0,21.0,26.0,95.0,-19.0,112.0,40.0,7.0,111.0,37.0,-8.0,-75.0,68.0,36.0,1.0,36.0,13.0,5.0,13.0,23.0,1.0,23.0,5.0,0.0,5.0,12.0,2.0,12.0,20
-6.0,71.0,16.0,3.0,70.0,56.0,5.0,111.0,24.0,-13.0,110.0,3.0,-10.0,-73.0,80.0,6.0,1.0,6.0,7.0,6.0,7.0,3.0,4.0,3.0,13.0,1.0,13.0,12.0,6.0,12.0,-33.0,34.0,46.0,17.0,31.0,101.0,-21.0,113.0,46.0,6.0,111.0,41.0,-10.0,-73.0,80.0,33.0,2.0,33.0,5.0,9.0,5.0,21.0,2.0,21.0,6.0,0.0,6.0,12.0,6.0,12.0,20
-3.0,70.0,-10.0,-2.0,76.0,50.0,4.0,107.0,29.0,-9.0,109.0,8.0,-11.0,-67.0,103.0,9.0,1.0,9.0,6.0,4.0,6.0,4.0,4.0,4.0,9.0,2.0,9.0,11.0,8.0,11.0,-31.0,36.0,31.0,11.0,40.0,112.0,-21.0,111.0,48.0,10.0,111.0,47.0,-11.0,-67.0,103.0,37.0,5.0,37.0,3.0,10.0,3.0,21.0,1.0,21.0,10.0,1.0,10.0,11.0,8.0,11.0,20
-6.0,71.0,-16.0,-4.0,80.0,41.0,4.0,103.0,39.0,-4.0,107.0,1.0,-11.0,-59.0,118.0,14.0,3.0,14.0,10.0,5.0,10.0,2.0,11.0,2.0,6.0,11.0,6.0,23.0,4.0,23.0,-34.0,41.0,28.0,7.0,50.0,114.0,-21.0,110.0,47.0,11.0,110.0,47.0,-11.0,-59.0,118.0,52.0,3.0,52.0,13.0,8.0,13.0,27.0,12.0,27.0,1.0,9.0,1.0,23.0,4.0,23.0,20
-10.0,68.0,-37.0,-7.0,85.0,32.0,1.0,92.0,38.0,-5.0,96.0,-22.0,-17.0,-55.0,125.0,10.0,1.0,10.0,7.0,0.0,7.0,1.0,8.0,1.0,11.0,0.0,11.0,21.0,4.0,21.0,-43.0,38.0,7.0,-3.0,58.0,113.0,-24.0,98.0,36.0,5.0,101.0,30.0,-17.0,-55.0,125.0,47.0,1.0,47.0,11.0,2.0,11.0,26.0,10.0,26.0,5.0,1.0,5.0,21.0,4.0,21.0,20
