left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-13.0,65.0,68.0,14.0,71.0,24.0,5.0,113.0,-9.0,-6.0,114.0,4.0,3.0,-76.0,46.0,13.0,7.0,13.0,14.0,1.0,14.0,1.0,0.0,1.0,8.0,1.0,8.0,3.0,0.0,3.0,-30.0,25.0,91.0,34.0,32.0,37.0,-13.0,114.0,25.0,15.0,114.0,25.0,3.0,-76.0,46.0,30.0,7.0,30.0,34.0,0.0,34.0,19.0,1.0,19.0,11.0,0.0,11.0,3.0,0.0,3.0,20
-2.0,72.0,43.0,17.0,70.0,15.0,3.0,113.0,-8.0,-7.0,113.0,1.0,0.0,-76.0,49.0,2.0,0.0,2.0,15.0,2.0,15.0,1.0,1.0,1.0,13.0,0.0,13.0,2.0,0.0,2.0,-21.0,32.0,66.0,35.0,32.0,27.0,-16.0,115.0,24.0,13.0,114.0,23.0,0.0,-76.0,49.0,21.0,0.0,21.0,31.0,2.0,31.0,20.0,1.0,20.0,7.0,1.0,7.0,2.0,0.0,2.0,20
2.0,72.0,15.0,16.0,72.0,14.0,1.0,112.0,-8.0,-10.0,113.0,0.0,-1.0,-76.0,50.0,6.0,0.0,6.0,10.0,1.0,10.0,1.0,0.0,1.0,10.0,0.0,10.0,1.0,0.0,1.0,-18.0,32.0,40.0,33.0,34.0,29.0,-18.0,114.0,24.0,10.0,115.0,23.0,-1.0,-76.0,50.0,26.0,0.0,26.0,27.0,1.0,27.0,18.0,0.0,18.0,10.0,0.0,10.0,1.0,0.0,1.0,20
-2.0,72.0,9.0,13.0,73.0,7.0,1.0,112.0,-5.0,-10.0,113.0,0.0,-1.0,-76.0,59.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,10.0,1.0,10.0,1.0,0.0,1.0,-22.0,32.0,36.0,30.0,35.0,26.0,-18.0,114.0,26.0,10.0,115.0,24.0,-1.0,-76.0,59.0,22.0,2.0,22.0,18.0,0.0,18.0,18.0,1.0,18.0,10.0,0.0,10.0,1.0,0.0,1.0,20
-2.0,74.0,21.0,6.0,73.0,6.0,2.0,112.0,-6.0,-9.0,114.0,-2.0,-1.0,-76.0,63.0,8.0,1.0,8.0,2.0,0.0,2.0,2.0,0.0,2.0,9.0,1.0,9.0,1.0,1.0,1.0,-22.0,34.0,48.0,24.0,35.0,28.0,-18.0,115.0,24.0,10.0,115.0,23.0,-1.0,-76.0,63.0,26.0,1.0,26.0,18.0,0.0,18.0,18.0,0.0,18.0,10.0,0.0,10.0,1.0,1.0,1.0,20
-5.0,75.0,21.0,2.0,73.0,2.0,2.0,112.0,-5.0,-9.0,113.0,-4.0,0.0,-75.0,71.0,15.0,1.0,15.0,2.0,0.0,2.0,2.0,1.0,2.0,9.0,0.0,9.0,0.0,1.0,0.0,-24.0,35.0,50.0,21.0,35.0,28.0,-18.0,115.0,24.0,10.0,115.0,23.0,0.0,-75.0,71.0,30.0,1.0,30.0,21.0,0.0,21.0,18.0,0.0,18.0,10.0,0.0,10.0,0.0,1.0,0.0,20
-10.0,74.0,22.0,2.0,73.0,-4.0,2.0,113.0,-4.0,-8.0,113.0,-3.0,0.0,-74.0,79.0,10.0,0.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,10.0,4.0,3.0,4.0,-27.0,34.0,52.0,22.0,35.0,26.0,-17.0,115.0,25.0,12.0,115.0,22.0,0.0,-74.0,79.0,27.0,0.0,27.0,16.0,1.0,16.0,21.0,1.0,21.0,6.0,0.0,6.0,4.0,3.0,4.0,20
-5.0,74.0,-4.0,0.0,73.0,-6.0,1.0,112.0,3.0,-9.0,112.0,-4.0,-2.0,-71.0,101.0,5.0,1.0,5.0,0.0,1.0,0.0,3.0,0.0,3.0,11.0,0.0,11.0,4.0,4.0,4.0,-24.0,34.0,36.0,19.0,36.0,38.0,-19.0,114.0,28.0,9.0,115.0,25.0,-2.0,-71.0,101.0,24.0,0.0,24.0,19.0,2.0,19.0,25.0,0.0,25.0,5.0,0.0,5.0,4.0,4.0,4.0,20
-2.0,73.0,-20.0,1.0,74.0,-14.0,-1.0,112.0,11.0,-10.0,112.0,0.0,-3.0,-67.0,118.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,12.0,1.0,12.0,3.0,12.0,3.0,-23.0,34.0,31.0,19.0,38.0,41.0,-22.0,114.0,34.0,7.0,115.0,31.0,-3.0,-67.0,118.0,23.0,2.0,23.0,19.0,4.0,19.0,22.0,1.0,22.0,5.0,1.0,5.0,3.0,12.0,3.0,20
0.0,71.0,-36.0,3.0,74.0,-21.0,-1.0,112.0,16.0,-11.0,111.0,2.0,-2.0,-55.0,138.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,1.0,5.0,11.0,3.0,11.0,6.0,14.0,6.0,-22.0,36.0,25.0,20.0,42.0,47.0,-22.0,115.0,37.0,6.0,116.0,34.0,-2.0,-55.0,138.0,24.0,1.0,24.0,18.0,9.0,18.0,26.0,1.0,26.0,2.0,1.0,2.0,6.0,14.0,6.0,20
