left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-13.0,71.0,12.0,7.0,70.0,23.0,9.0,113.0,6.0,-9.0,114.0,6.0,2.0,-76.0,39.0,13.0,1.0,13.0,3.0,1.0,3.0,7.0,0.0,7.0,11.0,0.0,11.0,2.0,1.0,2.0,-31.0,32.0,35.0,26.0,30.0,44.0,-14.0,114.0,33.0,13.0,114.0,33.0,2.0,-76.0,39.0,31.0,1.0,31.0,18.0,2.0,18.0,18.0,0.0,18.0,9.0,1.0,9.0,2.0,1.0,2.0,19
-5.0,70.0,16.0,5.0,71.0,14.0,8.0,113.0,10.0,-10.0,114.0,7.0,0.0,-75.0,40.0,9.0,0.0,9.0,1.0,0.0,1.0,6.0,0.0,6.0,12.0,0.0,12.0,0.0,0.0,0.0,-24.0,31.0,34.0,22.0,32.0,38.0,-16.0,114.0,36.0,11.0,115.0,37.0,0.0,-75.0,40.0,26.0,0.0,26.0,20.0,0.0,20.0,16.0,0.0,16.0,11.0,1.0,11.0,0.0,0.0,0.0,19
-7.0,70.0,18.0,3.0,71.0,17.0,7.0,113.0,12.0,-11.0,114.0,6.0,0.0,-75.0,39.0,7.0,0.0,7.0,3.0,1.0,3.0,7.0,0.0,7.0,11.0,1.0,11.0,0.0,0.0,0.0,-25.0,31.0,37.0,21.0,32.0,41.0,-16.0,114.0,37.0,11.0,114.0,37.0,0.0,-75.0,39.0,27.0,0.0,27.0,21.0,0.0,21.0,18.0,1.0,18.0,9.0,2.0,9.0,0.0,0.0,0.0,19
-7.0,70.0,17.0,3.0,70.0,16.0,7.0,113.0,15.0,-11.0,115.0,8.0,0.0,-75.0,41.0,7.0,0.0,7.0,3.0,1.0,3.0,7.0,0.0,7.0,11.0,0.0,11.0,0.0,1.0,0.0,-26.0,31.0,38.0,21.0,32.0,38.0,-17.0,115.0,38.0,10.0,116.0,39.0,0.0,-75.0,41.0,26.0,1.0,26.0,21.0,2.0,21.0,17.0,1.0,17.0,10.0,1.0,10.0,0.0,1.0,0.0,19
-4.0,70.0,19.0,5.0,69.0,23.0,7.0,113.0,11.0,-10.0,115.0,15.0,1.0,-76.0,41.0,4.0,1.0,4.0,5.0,2.0,5.0,7.0,1.0,7.0,12.0,1.0,12.0,3.0,0.0,3.0,-23.0,30.0,41.0,23.0,30.0,42.0,-16.0,114.0,40.0,12.0,115.0,41.0,1.0,-76.0,41.0,23.0,2.0,23.0,23.0,2.0,23.0,16.0,0.0,16.0,12.0,1.0,12.0,3.0,0.0,3.0,19
0.0,69.0,26.0,13.0,67.0,37.0,7.0,114.0,7.0,-11.0,114.0,21.0,-1.0,-76.0,41.0,0.0,2.0,0.0,13.0,5.0,13.0,5.0,1.0,5.0,11.0,1.0,11.0,1.0,1.0,1.0,-20.0,28.0,52.0,30.0,28.0,51.0,-15.0,114.0,41.0,12.0,114.0,42.0,-1.0,-76.0,41.0,20.0,1.0,20.0,30.0,5.0,30.0,15.0,1.0,15.0,12.0,1.0,12.0,1.0,1.0,1.0,19
5.0,67.0,35.0,25.0,62.0,45.0,6.0,115.0,5.0,-11.0,113.0,23.0,0.0,-75.0,41.0,5.0,8.0,5.0,25.0,14.0,25.0,6.0,1.0,6.0,11.0,1.0,11.0,0.0,0.0,0.0,-14.0,27.0,63.0,42.0,23.0,57.0,-15.0,115.0,42.0,13.0,115.0,40.0,0.0,-75.0,41.0,14.0,8.0,14.0,42.0,14.0,42.0,15.0,0.0,15.0,13.0,1.0,13.0,0.0,0.0,0.0,19
19.0,59.0,49.0,43.0,48.0,49.0,10.0,114.0,-3.0,-5.0,114.0,28.0,3.0,-75.0,41.0,19.0,6.0,19.0,43.0,7.0,43.0,10.0,0.0,10.0,5.0,1.0,5.0,3.0,0.0,3.0,3.0,19.0,82.0,62.0,9.0,55.0,-9.0,115.0,41.0,19.0,114.0,38.0,3.0,-75.0,41.0,3.0,7.0,3.0,62.0,7.0,62.0,9.0,0.0,9.0,19.0,1.0,19.0,3.0,0.0,3.0,19
29.0,53.0,55.0,49.0,41.0,47.0,11.0,114.0,-8.0,-5.0,113.0,31.0,5.0,-75.0,39.0,29.0,8.0,29.0,49.0,3.0,49.0,7.0,0.0,7.0,5.0,1.0,5.0,3.0,0.0,3.0,14.0,12.0,91.0,68.0,2.0,51.0,-7.0,115.0,39.0,20.0,113.0,36.0,5.0,-75.0,39.0,14.0,8.0,14.0,68.0,3.0,68.0,9.0,0.0,9.0,20.0,0.0,20.0,3.0,0.0,3.0,19
40.0,45.0,46.0,52.0,38.0,47.0,9.0,114.0,-8.0,-5.0,112.0,33.0,4.0,-75.0,40.0,40.0,10.0,40.0,46.0,3.0,46.0,9.0,1.0,9.0,5.0,0.0,5.0,4.0,1.0,4.0,25.0,4.0,86.0,70.0,-1.0,49.0,-8.0,115.0,40.0,20.0,113.0,34.0,4.0,-75.0,40.0,25.0,10.0,25.0,64.0,3.0,64.0,8.0,2.0,8.0,20.0,1.0,20.0,4.0,1.0,4.0,19
