left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-4.0,61.0,35.0,-2.0,63.0,5.0,3.0,98.0,17.0,-9.0,95.0,4.0,-1.0,-66.0,82.0,4.0,1.0,4.0,2.0,0.0,2.0,3.0,3.0,3.0,9.0,0.0,9.0,3.0,3.0,3.0,-22.0,27.0,70.0,18.0,29.0,49.0,-18.0,99.0,49.0,9.0,99.0,44.0,-1.0,-66.0,82.0,22.0,2.0,22.0,16.0,1.0,16.0,18.0,2.0,18.0,9.0,0.0,9.0,3.0,3.0,3.0,20
0.0,62.0,22.0,-2.0,63.0,5.0,4.0,95.0,-4.0,-8.0,95.0,-2.0,-2.0,-63.0,88.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,10.0,1.0,10.0,4.0,3.0,4.0,-19.0,29.0,58.0,17.0,30.0,50.0,-17.0,97.0,30.0,9.0,99.0,38.0,-2.0,-63.0,88.0,19.0,2.0,19.0,17.0,1.0,17.0,17.0,0.0,17.0,9.0,0.0,9.0,4.0,3.0,4.0,20
3.0,63.0,8.0,1.0,64.0,3.0,7.0,94.0,-4.0,-9.0,96.0,11.0,-3.0,-60.0,95.0,3.0,0.0,3.0,1.0,0.0,1.0,3.0,2.0,3.0,9.0,0.0,9.0,3.0,3.0,3.0,-18.0,31.0,47.0,18.0,31.0,51.0,-14.0,97.0,31.0,9.0,99.0,49.0,-3.0,-60.0,95.0,18.0,0.0,18.0,18.0,0.0,18.0,18.0,0.0,18.0,7.0,0.0,7.0,3.0,3.0,3.0,20
6.0,63.0,9.0,5.0,64.0,0.0,5.0,92.0,3.0,-9.0,96.0,10.0,-2.0,-57.0,103.0,2.0,0.0,2.0,5.0,1.0,5.0,5.0,1.0,5.0,9.0,1.0,9.0,8.0,2.0,8.0,-18.0,31.0,47.0,18.0,31.0,52.0,-16.0,97.0,34.0,8.0,99.0,51.0,-2.0,-57.0,103.0,24.0,2.0,24.0,16.0,2.0,16.0,18.0,1.0,18.0,6.0,0.0,6.0,8.0,2.0,8.0,20
4.0,63.0,-2.0,5.0,65.0,-6.0,5.0,93.0,6.0,-9.0,95.0,8.0,-5.0,-55.0,106.0,4.0,1.0,4.0,1.0,1.0,1.0,5.0,0.0,5.0,9.0,2.0,9.0,5.0,2.0,5.0,-21.0,33.0,36.0,17.0,33.0,51.0,-17.0,98.0,33.0,7.0,99.0,51.0,-5.0,-55.0,106.0,23.0,1.0,23.0,11.0,0.0,11.0,17.0,0.0,17.0,5.0,0.0,5.0,5.0,2.0,5.0,20
4.0,64.0,1.0,3.0,64.0,-8.0,6.0,93.0,8.0,-8.0,93.0,2.0,-4.0,-53.0,111.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,10.0,0.0,10.0,4.0,2.0,4.0,-22.0,34.0,40.0,14.0,33.0,50.0,-17.0,98.0,32.0,6.0,99.0,46.0,-4.0,-53.0,111.0,24.0,1.0,24.0,14.0,0.0,14.0,17.0,0.0,17.0,6.0,0.0,6.0,4.0,2.0,4.0,20
2.0,64.0,2.0,2.0,64.0,-7.0,6.0,93.0,9.0,-9.0,93.0,1.0,-4.0,-51.0,112.0,2.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,6.0,9.0,1.0,9.0,4.0,2.0,4.0,-23.0,35.0,43.0,14.0,33.0,51.0,-16.0,98.0,32.0,6.0,99.0,46.0,-4.0,-51.0,112.0,23.0,1.0,23.0,14.0,0.0,14.0,16.0,0.0,16.0,6.0,0.0,6.0,4.0,2.0,4.0,20
3.0,64.0,1.0,-1.0,64.0,-7.0,8.0,93.0,8.0,-8.0,94.0,5.0,-2.0,-53.0,112.0,5.0,0.0,5.0,1.0,1.0,1.0,4.0,0.0,4.0,8.0,1.0,8.0,2.0,0.0,2.0,-20.0,34.0,44.0,14.0,33.0,52.0,-14.0,98.0,35.0,8.0,99.0,48.0,-2.0,-53.0,112.0,28.0,0.0,28.0,14.0,1.0,14.0,18.0,0.0,18.0,8.0,1.0,8.0,2.0,0.0,2.0,20
-1.0,64.0,4.0,-1.0,65.0,-7.0,6.0,93.0,7.0,-8.0,95.0,5.0,-2.0,-53.0,112.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,10.0,1.0,10.0,2.0,0.0,2.0,-24.0,34.0,48.0,14.0,34.0,53.0,-16.0,98.0,34.0,8.0,100.0,48.0,-2.0,-53.0,112.0,24.0,1.0,24.0,14.0,1.0,14.0,20.0,0.0,20.0,4.0,1.0,4.0,2.0,0.0,2.0,20
1.0,65.0,4.0,-1.0,65.0,-8.0,4.0,94.0,10.0,-9.0,94.0,5.0,-2.0,-53.0,112.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,9.0,0.0,9.0,6.0,3.0,6.0,-22.0,35.0,51.0,14.0,35.0,54.0,-18.0,98.0,36.0,6.0,99.0,49.0,-2.0,-53.0,112.0,22.0,1.0,22.0,12.0,3.0,12.0,24.0,3.0,24.0,6.0,1.0,6.0,6.0,3.0,6.0,20
3.0,64.0,-4.0,-2.0,67.0,-4.0,1.0,96.0,27.0,-9.0,94.0,6.0,-4.0,-50.0,118.0,3.0,3.0,3.0,2.0,3.0,2.0,9.0,0.0,9.0,13.0,0.0,13.0,10.0,5.0,10.0,-20.0,34.0,47.0,13.0,38.0,62.0,-21.0,101.0,52.0,6.0,100.0,49.0,-4.0,-50.0,118.0,20.0,4.0,20.0,13.0,7.0,13.0,31.0,1.0,31.0,2.0,2.0,2.0,10.0,5.0,10.0,20
3.0,67.0,1.0,0.0,70.0,-1.0,-4.0,96.0,52.0,-11.0,94.0,7.0,-7.0,-45.0,132.0,3.0,0.0,3.0,0.0,2.0,0.0,10.0,0.0,10.0,17.0,1.0,17.0,9.0,6.0,9.0,-20.0,38.0,60.0,15.0,45.0,75.0,-26.0,102.0,74.0,4.0,102.0,50.0,-7.0,-45.0,132.0,22.0,1.0,22.0,11.0,4.0,11.0,32.0,0.0,32.0,4.0,1.0,4.0,9.0,6.0,9.0,20
4.0,67.0,1.0,0.0,72.0,0.0,-7.0,96.0,61.0,-14.0,93.0,8.0,-8.0,-39.0,138.0,4.0,1.0,4.0,2.0,1.0,2.0,7.0,1.0,7.0,14.0,1.0,14.0,8.0,3.0,8.0,-21.0,39.0,62.0,13.0,49.0,82.0,-29.0,102.0,79.0,0.0,103.0,52.0,-8.0,-39.0,138.0,21.0,3.0,21.0,13.0,5.0,13.0,29.0,1.0,29.0,0.0,1.0,0.0,8.0,3.0,8.0,20
4.0,66.0,-7.0,-1.0,73.0,3.0,-7.0,95.0,60.0,-14.0,94.0,14.0,-7.0,-36.0,153.0,4.0,3.0,4.0,5.0,0.0,5.0,7.0,1.0,7.0,14.0,1.0,14.0,7.0,14.0,7.0,-20.0,42.0,65.0,14.0,54.0,88.0,-29.0,103.0,79.0,1.0,104.0,56.0,-7.0,-36.0,153.0,20.0,4.0,20.0,8.0,7.0,8.0,29.0,1.0,29.0,1.0,2.0,1.0,7.0,14.0,7.0,20
7.0,63.0,-15.0,-3.0,73.0,6.0,-7.0,94.0,52.0,-13.0,93.0,20.0,-4.0,-22.0,163.0,7.0,3.0,7.0,3.0,0.0,3.0,11.0,1.0,11.0,15.0,5.0,15.0,14.0,10.0,14.0,-19.0,46.0,62.0,11.0,61.0,97.0,-29.0,102.0,71.0,1.0,106.0,58.0,-4.0,-22.0,163.0,25.0,5.0,25.0,7.0,5.0,7.0,33.0,1.0,33.0,1.0,3.0,1.0,14.0,10.0,14.0,20
