left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-7.0,67.0,26.0,6.0,66.0,7.0,1.0,104.0,-13.0,3.0,105.0,-3.0,0.0,-64.0,36.0,7.0,0.0,7.0,6.0,1.0,6.0,1.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,-26.0,32.0,41.0,23.0,31.0,17.0,-17.0,105.0,17.0,21.0,105.0,23.0,0.0,-64.0,36.0,26.0,0.0,26.0,23.0,1.0,23.0,17.0,0.0,17.0,21.0,0.0,21.0,0.0,0.0,0.0,4
-5.0,67.0,26.0,8.0,65.0,0.0,1.0,104.0,-12.0,3.0,105.0,-4.0,0.0,-64.0,34.0,7.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,-24.0,32.0,41.0,25.0,30.0,9.0,-17.0,105.0,18.0,21.0,105.0,22.0,0.0,-64.0,34.0,26.0,0.0,26.0,17.0,1.0,17.0,17.0,0.0,17.0,21.0,0.0,21.0,2.0,0.0,2.0,4
-6.0,67.0,22.0,4.0,66.0,1.0,2.0,104.0,-13.0,4.0,105.0,-3.0,-1.0,-64.0,34.0,6.0,0.0,6.0,4.0,3.0,4.0,2.0,0.0,2.0,4.0,0.0,4.0,1.0,0.0,1.0,-25.0,32.0,39.0,21.0,31.0,9.0,-16.0,105.0,19.0,22.0,105.0,22.0,-1.0,-64.0,34.0,25.0,0.0,25.0,21.0,2.0,21.0,16.0,1.0,16.0,22.0,0.0,22.0,1.0,0.0,1.0,4
-2.0,67.0,19.0,16.0,63.0,8.0,3.0,104.0,-15.0,5.0,105.0,0.0,1.0,-64.0,34.0,8.0,1.0,8.0,16.0,10.0,16.0,3.0,0.0,3.0,5.0,1.0,5.0,1.0,0.0,1.0,-20.0,32.0,38.0,33.0,29.0,16.0,-14.0,106.0,19.0,24.0,105.0,22.0,1.0,-64.0,34.0,26.0,1.0,26.0,33.0,10.0,33.0,14.0,0.0,14.0,24.0,1.0,24.0,1.0,0.0,1.0,4
-5.0,68.0,16.0,26.0,53.0,65.0,4.0,104.0,-19.0,6.0,104.0,4.0,1.0,-64.0,35.0,5.0,3.0,5.0,26.0,47.0,26.0,4.0,1.0,4.0,6.0,1.0,6.0,1.0,1.0,1.0,-23.0,33.0,37.0,44.0,19.0,71.0,-12.0,106.0,18.0,26.0,104.0,22.0,1.0,-64.0,35.0,23.0,4.0,23.0,44.0,48.0,44.0,12.0,1.0,12.0,26.0,0.0,26.0,1.0,1.0,1.0,4
-2.0,65.0,5.0,28.0,6.0,99.0,4.0,103.0,-20.0,7.0,105.0,3.0,3.0,-65.0,31.0,6.0,0.0,6.0,18.0,27.0,18.0,4.0,0.0,4.0,7.0,0.0,7.0,3.0,0.0,3.0,-19.0,29.0,28.0,46.0,-29.0,104.0,-12.0,105.0,16.0,27.0,104.0,20.0,3.0,-65.0,31.0,23.0,0.0,23.0,38.0,27.0,38.0,12.0,0.0,12.0,27.0,0.0,27.0,3.0,0.0,3.0,4
-4.0,65.0,7.0,23.0,-21.0,110.0,4.0,103.0,-20.0,8.0,105.0,3.0,3.0,-65.0,34.0,4.0,0.0,4.0,7.0,20.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,-21.0,29.0,31.0,42.0,-56.0,118.0,-12.0,105.0,16.0,27.0,104.0,22.0,3.0,-65.0,34.0,21.0,0.0,21.0,28.0,20.0,28.0,18.0,1.0,18.0,19.0,1.0,19.0,1.0,1.0,1.0,4
-4.0,65.0,5.0,15.0,-41.0,99.0,3.0,104.0,-14.0,4.0,105.0,-2.0,2.0,-66.0,37.0,8.0,0.0,8.0,3.0,12.0,3.0,7.0,1.0,7.0,4.0,1.0,4.0,4.0,1.0,4.0,-21.0,29.0,30.0,35.0,-76.0,117.0,-15.0,106.0,18.0,23.0,105.0,23.0,2.0,-66.0,37.0,29.0,0.0,29.0,15.0,12.0,15.0,29.0,0.0,29.0,7.0,1.0,7.0,4.0,1.0,4.0,4
-6.0,65.0,-12.0,9.0,-53.0,69.0,-2.0,105.0,-1.0,0.0,104.0,-15.0,-1.0,-65.0,39.0,8.0,1.0,8.0,9.0,1.0,9.0,6.0,0.0,6.0,0.0,1.0,0.0,5.0,1.0,5.0,-25.0,29.0,7.0,25.0,-88.0,105.0,-22.0,106.0,17.0,15.0,106.0,20.0,-1.0,-65.0,39.0,29.0,1.0,29.0,25.0,0.0,25.0,28.0,1.0,28.0,9.0,2.0,9.0,5.0,1.0,5.0,4
-7.0,64.0,-9.0,12.0,-54.0,74.0,-4.0,105.0,7.0,0.0,103.0,-19.0,-3.0,-64.0,44.0,7.0,1.0,7.0,6.0,2.0,6.0,12.0,0.0,12.0,2.0,1.0,2.0,3.0,1.0,3.0,-27.0,30.0,7.0,25.0,-88.0,121.0,-25.0,107.0,20.0,12.0,108.0,20.0,-3.0,-64.0,44.0,27.0,1.0,27.0,13.0,2.0,13.0,33.0,1.0,33.0,4.0,1.0,4.0,3.0,1.0,3.0,4
