left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-6.0,67.0,18.0,3.0,67.0,22.0,13.0,110.0,5.0,-8.0,108.0,9.0,0.0,-77.0,48.0,6.0,0.0,6.0,1.0,1.0,1.0,13.0,0.0,13.0,8.0,1.0,8.0,2.0,1.0,2.0,-25.0,26.0,40.0,22.0,26.0,42.0,-10.0,108.0,36.0,13.0,109.0,41.0,0.0,-77.0,48.0,25.0,1.0,25.0,20.0,1.0,20.0,10.0,1.0,10.0,13.0,1.0,13.0,2.0,1.0,2.0,15
-4.0,67.0,15.0,2.0,68.0,19.0,13.0,110.0,10.0,-8.0,109.0,13.0,-1.0,-76.0,51.0,6.0,1.0,6.0,2.0,0.0,2.0,13.0,0.0,13.0,8.0,0.0,8.0,1.0,1.0,1.0,-24.0,27.0,37.0,21.0,27.0,40.0,-10.0,109.0,42.0,13.0,110.0,44.0,-1.0,-76.0,51.0,24.0,0.0,24.0,21.0,0.0,21.0,10.0,0.0,10.0,13.0,0.0,13.0,1.0,1.0,1.0,15
-5.0,68.0,9.0,2.0,68.0,22.0,14.0,110.0,11.0,-8.0,109.0,12.0,0.0,-77.0,49.0,5.0,1.0,5.0,2.0,1.0,2.0,14.0,1.0,14.0,8.0,1.0,8.0,2.0,0.0,2.0,-24.0,27.0,33.0,21.0,27.0,43.0,-9.0,109.0,42.0,13.0,110.0,43.0,0.0,-77.0,49.0,24.0,1.0,24.0,21.0,1.0,21.0,9.0,0.0,9.0,13.0,0.0,13.0,2.0,0.0,2.0,15
-3.0,67.0,13.0,3.0,69.0,15.0,16.0,109.0,10.0,-7.0,110.0,16.0,-1.0,-77.0,51.0,3.0,0.0,3.0,3.0,2.0,3.0,14.0,1.0,14.0,7.0,1.0,7.0,7.0,1.0,7.0,-23.0,26.0,36.0,22.0,28.0,40.0,-7.0,109.0,42.0,14.0,110.0,48.0,-1.0,-77.0,51.0,25.0,1.0,25.0,20.0,2.0,20.0,11.0,1.0,11.0,14.0,1.0,14.0,7.0,1.0,7.0,15
-1.0,67.0,0.0,5.0,67.0,19.0,15.0,110.0,20.0,-5.0,111.0,21.0,-4.0,-76.0,53.0,1.0,0.0,1.0,5.0,1.0,5.0,15.0,1.0,15.0,5.0,0.0,5.0,10.0,1.0,10.0,-24.0,27.0,27.0,21.0,26.0,44.0,-9.0,110.0,49.0,15.0,111.0,54.0,-4.0,-76.0,53.0,24.0,1.0,24.0,21.0,0.0,21.0,9.0,0.0,9.0,15.0,0.0,15.0,10.0,1.0,10.0,15
1.0,67.0,3.0,8.0,66.0,20.0,17.0,109.0,21.0,1.0,111.0,38.0,-7.0,-75.0,60.0,1.0,1.0,1.0,8.0,1.0,8.0,17.0,1.0,17.0,1.0,1.0,1.0,9.0,1.0,9.0,-23.0,28.0,34.0,23.0,26.0,49.0,-7.0,110.0,51.0,21.0,111.0,70.0,-7.0,-75.0,60.0,23.0,3.0,23.0,23.0,1.0,23.0,7.0,1.0,7.0,21.0,2.0,21.0,9.0,1.0,9.0,15
2.0,68.0,-1.0,12.0,65.0,20.0,17.0,108.0,22.0,9.0,110.0,50.0,-8.0,-74.0,64.0,2.0,0.0,2.0,12.0,6.0,12.0,17.0,2.0,17.0,9.0,12.0,9.0,16.0,1.0,16.0,-22.0,31.0,33.0,27.0,25.0,51.0,-5.0,111.0,53.0,30.0,109.0,82.0,-8.0,-74.0,64.0,22.0,1.0,22.0,27.0,6.0,27.0,5.0,0.0,5.0,30.0,14.0,30.0,16.0,1.0,16.0,15
6.0,68.0,-1.0,24.0,59.0,17.0,21.0,106.0,20.0,21.0,98.0,39.0,-12.0,-73.0,69.0,6.0,1.0,6.0,24.0,2.0,24.0,21.0,1.0,21.0,21.0,10.0,21.0,20.0,0.0,20.0,-21.0,32.0,37.0,36.0,19.0,50.0,-1.0,111.0,54.0,42.0,95.0,68.0,-12.0,-73.0,69.0,21.0,0.0,21.0,34.0,2.0,34.0,1.0,1.0,1.0,42.0,12.0,42.0,20.0,0.0,20.0,15
7.0,67.0,0.0,25.0,61.0,6.0,22.0,105.0,23.0,28.0,88.0,33.0,-16.0,-73.0,68.0,7.0,2.0,7.0,25.0,1.0,25.0,22.0,1.0,22.0,28.0,13.0,28.0,20.0,1.0,20.0,-21.0,32.0,39.0,35.0,21.0,40.0,0.0,112.0,56.0,48.0,83.0,64.0,-16.0,-73.0,68.0,21.0,3.0,21.0,35.0,0.0,35.0,0.0,0.0,0.0,48.0,15.0,48.0,20.0,1.0,20.0,15
9.0,69.0,0.0,33.0,60.0,-3.0,22.0,104.0,19.0,38.0,75.0,26.0,-18.0,-72.0,68.0,9.0,1.0,9.0,33.0,0.0,33.0,22.0,1.0,22.0,38.0,19.0,38.0,20.0,0.0,20.0,-20.0,35.0,38.0,42.0,21.0,31.0,1.0,112.0,50.0,58.0,68.0,57.0,-18.0,-72.0,68.0,20.0,2.0,20.0,42.0,1.0,42.0,1.0,0.0,1.0,58.0,20.0,58.0,20.0,0.0,20.0,15
11.0,70.0,5.0,36.0,60.0,-16.0,22.0,103.0,24.0,55.0,56.0,13.0,-19.0,-72.0,67.0,11.0,1.0,11.0,36.0,1.0,36.0,22.0,1.0,22.0,55.0,9.0,55.0,19.0,1.0,19.0,-20.0,37.0,40.0,43.0,20.0,21.0,0.0,112.0,52.0,73.0,48.0,47.0,-19.0,-72.0,67.0,20.0,1.0,20.0,43.0,0.0,43.0,0.0,0.0,0.0,73.0,8.0,73.0,19.0,1.0,19.0,15
14.0,69.0,4.0,39.0,59.0,-20.0,24.0,102.0,12.0,74.0,47.0,15.0,-19.0,-71.0,66.0,12.0,0.0,12.0,39.0,1.0,39.0,24.0,1.0,24.0,74.0,1.0,74.0,21.0,1.0,21.0,-17.0,38.0,37.0,46.0,20.0,16.0,3.0,112.0,41.0,93.0,40.0,49.0,-19.0,-71.0,66.0,19.0,0.0,19.0,46.0,1.0,46.0,3.0,2.0,3.0,93.0,2.0,93.0,21.0,1.0,21.0,15
13.0,69.0,0.0,39.0,58.0,-29.0,25.0,103.0,16.0,86.0,48.0,43.0,-20.0,-70.0,63.0,11.0,3.0,11.0,39.0,3.0,39.0,25.0,1.0,25.0,66.0,15.0,66.0,24.0,2.0,24.0,-18.0,38.0,31.0,46.0,19.0,4.0,4.0,114.0,45.0,105.0,42.0,75.0,-20.0,-70.0,63.0,26.0,0.0,26.0,40.0,1.0,40.0,4.0,1.0,4.0,85.0,18.0,85.0,24.0,2.0,24.0,15
12.0,66.0,13.0,40.0,55.0,-38.0,27.0,104.0,14.0,76.0,63.0,42.0,-22.0,-68.0,58.0,8.0,1.0,8.0,38.0,1.0,38.0,27.0,2.0,27.0,58.0,11.0,58.0,26.0,0.0,26.0,-22.0,38.0,39.0,43.0,18.0,-4.0,4.0,113.0,39.0,95.0,60.0,77.0,-22.0,-68.0,58.0,28.0,1.0,28.0,39.0,1.0,39.0,2.0,1.0,2.0,77.0,13.0,77.0,26.0,0.0,26.0,15
10.0,67.0,11.0,39.0,56.0,-26.0,27.0,106.0,16.0,67.0,74.0,28.0,-24.0,-68.0,60.0,10.0,1.0,10.0,29.0,2.0,29.0,23.0,0.0,23.0,47.0,10.0,47.0,26.0,0.0,26.0,-25.0,39.0,37.0,41.0,19.0,8.0,3.0,112.0,40.0,86.0,73.0,66.0,-24.0,-68.0,60.0,25.0,0.0,25.0,31.0,1.0,31.0,1.0,0.0,1.0,66.0,11.0,66.0,26.0,0.0,26.0,15
10.0,68.0,13.0,34.0,58.0,-15.0,25.0,106.0,14.0,57.0,84.0,26.0,-25.0,-68.0,59.0,10.0,1.0,10.0,26.0,4.0,26.0,19.0,0.0,19.0,17.0,18.0,17.0,25.0,2.0,25.0,-25.0,39.0,37.0,36.0,20.0,19.0,1.0,112.0,39.0,76.0,84.0,62.0,-25.0,-68.0,59.0,25.0,1.0,25.0,34.0,2.0,34.0,1.0,2.0,1.0,38.0,14.0,38.0,25.0,2.0,25.0,15
11.0,69.0,12.0,30.0,62.0,-10.0,22.0,106.0,20.0,37.0,102.0,21.0,-22.0,-70.0,60.0,9.0,0.0,9.0,24.0,2.0,24.0,22.0,0.0,22.0,7.0,6.0,7.0,22.0,3.0,22.0,-21.0,38.0,37.0,35.0,22.0,24.0,0.0,114.0,46.0,57.0,98.0,57.0,-22.0,-70.0,60.0,25.0,2.0,25.0,29.0,0.0,29.0,2.0,1.0,2.0,25.0,6.0,25.0,22.0,3.0,22.0,15
10.0,69.0,13.0,27.0,64.0,-11.0,22.0,106.0,18.0,22.0,108.0,26.0,-21.0,-73.0,62.0,6.0,1.0,6.0,21.0,1.0,21.0,18.0,0.0,18.0,8.0,3.0,8.0,21.0,1.0,21.0,-23.0,36.0,42.0,32.0,22.0,24.0,-1.0,113.0,46.0,41.0,104.0,60.0,-21.0,-73.0,62.0,25.0,0.0,25.0,26.0,0.0,26.0,7.0,0.0,7.0,9.0,3.0,9.0,21.0,1.0,21.0,15
8.0,70.0,12.0,24.0,65.0,-10.0,20.0,106.0,22.0,7.0,111.0,25.0,-21.0,-74.0,62.0,4.0,0.0,4.0,14.0,1.0,14.0,14.0,2.0,14.0,19.0,0.0,19.0,21.0,1.0,21.0,-24.0,36.0,43.0,29.0,22.0,25.0,-4.0,113.0,48.0,25.0,107.0,62.0,-21.0,-74.0,62.0,24.0,1.0,24.0,25.0,1.0,25.0,10.0,1.0,10.0,1.0,1.0,1.0,21.0,1.0,21.0,15
6.0,70.0,9.0,19.0,66.0,-10.0,17.0,108.0,23.0,-6.0,111.0,21.0,-15.0,-75.0,65.0,0.0,1.0,0.0,9.0,1.0,9.0,13.0,0.0,13.0,14.0,0.0,14.0,15.0,0.0,15.0,-24.0,35.0,39.0,27.0,23.0,24.0,-7.0,114.0,49.0,13.0,108.0,58.0,-15.0,-75.0,65.0,24.0,2.0,24.0,23.0,2.0,23.0,11.0,1.0,11.0,5.0,0.0,5.0,15.0,0.0,15.0,15
3.0,69.0,13.0,14.0,67.0,-10.0,15.0,108.0,23.0,-10.0,111.0,14.0,-12.0,-75.0,63.0,1.0,0.0,1.0,8.0,1.0,8.0,11.0,2.0,11.0,12.0,0.0,12.0,12.0,0.0,12.0,-24.0,33.0,38.0,25.0,25.0,22.0,-9.0,113.0,48.0,9.0,108.0,51.0,-12.0,-75.0,63.0,24.0,1.0,24.0,23.0,1.0,23.0,13.0,0.0,13.0,9.0,1.0,9.0,12.0,0.0,12.0,15
1.0,69.0,14.0,11.0,68.0,-4.0,13.0,110.0,22.0,-11.0,111.0,9.0,-9.0,-75.0,59.0,3.0,1.0,3.0,7.0,1.0,7.0,9.0,0.0,9.0,11.0,0.0,11.0,9.0,1.0,9.0,-24.0,32.0,37.0,24.0,26.0,24.0,-11.0,113.0,47.0,9.0,109.0,47.0,-9.0,-75.0,59.0,24.0,2.0,24.0,24.0,2.0,24.0,15.0,1.0,15.0,9.0,1.0,9.0,9.0,1.0,9.0,15
-1.0,70.0,14.0,9.0,69.0,5.0,11.0,110.0,13.0,-11.0,111.0,10.0,-4.0,-76.0,54.0,3.0,1.0,3.0,3.0,1.0,3.0,11.0,0.0,11.0,11.0,0.0,11.0,4.0,1.0,4.0,-24.0,30.0,37.0,24.0,28.0,31.0,-13.0,112.0,40.0,9.0,110.0,46.0,-4.0,-76.0,54.0,24.0,2.0,24.0,22.0,0.0,22.0,13.0,1.0,13.0,9.0,0.0,9.0,4.0,1.0,4.0,15
-2.0,69.0,12.0,6.0,70.0,10.0,11.0,110.0,12.0,-11.0,111.0,8.0,-1.0,-77.0,52.0,6.0,1.0,6.0,4.0,1.0,4.0,9.0,1.0,9.0,13.0,1.0,13.0,1.0,0.0,1.0,-24.0,28.0,35.0,23.0,28.0,34.0,-13.0,111.0,39.0,9.0,110.0,44.0,-1.0,-77.0,52.0,26.0,0.0,26.0,21.0,0.0,21.0,15.0,0.0,15.0,7.0,0.0,7.0,1.0,0.0,1.0,15
-4.0,70.0,10.0,5.0,69.0,13.0,10.0,111.0,12.0,-12.0,110.0,8.0,1.0,-77.0,50.0,8.0,0.0,8.0,1.0,1.0,1.0,8.0,1.0,8.0,14.0,0.0,14.0,1.0,0.0,1.0,-25.0,28.0,32.0,22.0,28.0,37.0,-14.0,111.0,39.0,8.0,110.0,44.0,1.0,-77.0,50.0,27.0,0.0,27.0,20.0,2.0,20.0,16.0,1.0,16.0,8.0,0.0,8.0,1.0,0.0,1.0,15
-6.0,70.0,16.0,2.0,70.0,11.0,9.0,110.0,9.0,-13.0,110.0,6.0,2.0,-77.0,49.0,6.0,1.0,6.0,0.0,0.0,0.0,5.0,1.0,5.0,13.0,1.0,13.0,2.0,1.0,2.0,-26.0,28.0,36.0,21.0,30.0,35.0,-15.0,110.0,37.0,8.0,110.0,42.0,2.0,-77.0,49.0,26.0,1.0,26.0,19.0,1.0,19.0,19.0,0.0,19.0,6.0,1.0,6.0,2.0,1.0,2.0,15
-5.0,69.0,16.0,1.0,70.0,13.0,7.0,111.0,10.0,-13.0,109.0,1.0,2.0,-78.0,47.0,5.0,0.0,5.0,1.0,0.0,1.0,7.0,0.0,7.0,13.0,0.0,13.0,2.0,1.0,2.0,-25.0,27.0,34.0,20.0,29.0,35.0,-17.0,110.0,36.0,7.0,109.0,38.0,2.0,-78.0,47.0,25.0,0.0,25.0,20.0,0.0,20.0,17.0,0.0,17.0,7.0,0.0,7.0,2.0,1.0,2.0,15
