left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-8.0,69.0,-18.0,18.0,70.0,0.0,6.0,111.0,6.0,-16.0,110.0,-4.0,-5.0,-76.0,65.0,12.0,0.0,12.0,18.0,1.0,18.0,4.0,0.0,4.0,18.0,1.0,18.0,9.0,0.0,9.0,-32.0,31.0,9.0,36.0,30.0,32.0,-21.0,114.0,36.0,8.0,112.0,27.0,-5.0,-76.0,65.0,38.0,0.0,38.0,34.0,1.0,34.0,25.0,0.0,25.0,4.0,0.0,4.0,9.0,0.0,9.0,16
-10.0,69.0,-14.0,18.0,69.0,-15.0,5.0,111.0,10.0,-17.0,111.0,-5.0,-7.0,-76.0,65.0,10.0,0.0,10.0,18.0,1.0,18.0,5.0,0.0,5.0,17.0,0.0,17.0,7.0,0.0,7.0,-35.0,31.0,12.0,35.0,29.0,17.0,-23.0,114.0,36.0,6.0,112.0,28.0,-7.0,-76.0,65.0,35.0,0.0,35.0,35.0,1.0,35.0,23.0,0.0,23.0,6.0,0.0,6.0,7.0,0.0,7.0,16
-10.0,69.0,16.0,18.0,70.0,-9.0,5.0,111.0,10.0,-16.0,111.0,-5.0,-7.0,-76.0,65.0,10.0,1.0,10.0,14.0,0.0,14.0,5.0,1.0,5.0,16.0,0.0,16.0,7.0,1.0,7.0,-35.0,31.0,41.0,35.0,30.0,24.0,-22.0,114.0,37.0,7.0,112.0,29.0,-7.0,-76.0,65.0,35.0,0.0,35.0,33.0,1.0,33.0,22.0,2.0,22.0,7.0,1.0,7.0,7.0,1.0,7.0,16
-9.0,70.0,22.0,16.0,70.0,3.0,6.0,110.0,8.0,-15.0,111.0,-5.0,-6.0,-77.0,66.0,15.0,2.0,15.0,14.0,2.0,14.0,6.0,1.0,6.0,15.0,0.0,15.0,6.0,2.0,6.0,-33.0,31.0,48.0,34.0,29.0,37.0,-21.0,112.0,34.0,8.0,111.0,30.0,-6.0,-77.0,66.0,39.0,3.0,39.0,32.0,1.0,32.0,21.0,2.0,21.0,8.0,1.0,8.0,6.0,2.0,6.0,16
-12.0,72.0,26.0,15.0,68.0,16.0,6.0,111.0,11.0,-14.0,111.0,-3.0,-6.0,-75.0,64.0,12.0,8.0,12.0,7.0,4.0,7.0,4.0,1.0,4.0,18.0,0.0,18.0,8.0,3.0,8.0,-36.0,34.0,51.0,33.0,28.0,48.0,-21.0,114.0,38.0,9.0,112.0,30.0,-6.0,-75.0,64.0,36.0,7.0,36.0,25.0,3.0,25.0,23.0,0.0,23.0,7.0,1.0,7.0,8.0,3.0,8.0,16
-12.0,64.0,52.0,11.0,64.0,32.0,5.0,112.0,14.0,-16.0,111.0,0.0,-7.0,-72.0,75.0,18.0,2.0,18.0,5.0,4.0,5.0,1.0,0.0,1.0,16.0,1.0,16.0,9.0,2.0,9.0,-36.0,27.0,78.0,29.0,25.0,65.0,-22.0,114.0,42.0,8.0,113.0,33.0,-7.0,-72.0,75.0,42.0,2.0,42.0,23.0,5.0,23.0,26.0,0.0,26.0,6.0,1.0,6.0,9.0,2.0,9.0,16
-15.0,66.0,52.0,8.0,60.0,35.0,3.0,112.0,21.0,-16.0,110.0,1.0,-8.0,-70.0,83.0,19.0,6.0,19.0,8.0,2.0,8.0,3.0,1.0,3.0,22.0,1.0,22.0,14.0,2.0,14.0,-39.0,29.0,79.0,26.0,20.0,70.0,-24.0,114.0,47.0,7.0,112.0,34.0,-8.0,-70.0,83.0,47.0,6.0,47.0,24.0,4.0,24.0,30.0,2.0,30.0,1.0,1.0,1.0,14.0,2.0,14.0,16
-17.0,60.0,53.0,10.0,58.0,37.0,0.0,113.0,25.0,-19.0,109.0,5.0,-11.0,-68.0,97.0,17.0,2.0,17.0,8.0,11.0,8.0,4.0,2.0,4.0,23.0,0.0,23.0,11.0,5.0,11.0,-43.0,23.0,86.0,25.0,16.0,79.0,-27.0,112.0,51.0,3.0,111.0,39.0,-11.0,-68.0,97.0,43.0,2.0,43.0,7.0,9.0,7.0,31.0,1.0,31.0,1.0,0.0,1.0,11.0,5.0,11.0,16
-16.0,58.0,42.0,1.0,47.0,41.0,-2.0,111.0,31.0,-21.0,109.0,7.0,-11.0,-63.0,107.0,16.0,8.0,16.0,13.0,16.0,13.0,2.0,3.0,2.0,21.0,0.0,21.0,11.0,2.0,11.0,-43.0,21.0,79.0,16.0,7.0,91.0,-29.0,111.0,55.0,1.0,111.0,44.0,-11.0,-63.0,107.0,43.0,8.0,43.0,2.0,15.0,2.0,29.0,2.0,29.0,1.0,0.0,1.0,11.0,2.0,11.0,16
-15.0,66.0,13.0,-6.0,31.0,44.0,-1.0,108.0,29.0,-20.0,109.0,7.0,-11.0,-65.0,103.0,15.0,6.0,15.0,16.0,12.0,16.0,1.0,3.0,1.0,20.0,0.0,20.0,11.0,5.0,11.0,-41.0,29.0,49.0,9.0,-8.0,93.0,-28.0,109.0,51.0,1.0,111.0,45.0,-11.0,-65.0,103.0,41.0,7.0,41.0,3.0,13.0,3.0,28.0,3.0,28.0,1.0,0.0,1.0,11.0,5.0,11.0,16
