left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-9.0,63.0,6.0,8.0,64.0,12.0,0.0,92.0,7.0,-8.0,93.0,-5.0,-4.0,-64.0,39.0,9.0,0.0,9.0,8.0,1.0,8.0,4.0,0.0,4.0,8.0,0.0,8.0,4.0,0.0,4.0,-26.0,28.0,17.0,20.0,27.0,34.0,-20.0,93.0,28.0,7.0,95.0,29.0,-4.0,-64.0,39.0,26.0,0.0,26.0,18.0,1.0,18.0,22.0,0.0,22.0,7.0,0.0,7.0,4.0,0.0,4.0,7
-9.0,63.0,9.0,8.0,63.0,14.0,-2.0,92.0,9.0,-7.0,93.0,-7.0,-3.0,-64.0,38.0,9.0,0.0,9.0,8.0,1.0,8.0,2.0,0.0,2.0,7.0,0.0,7.0,5.0,1.0,5.0,-26.0,28.0,17.0,19.0,26.0,37.0,-21.0,93.0,27.0,7.0,95.0,29.0,-3.0,-64.0,38.0,26.0,0.0,26.0,19.0,0.0,19.0,21.0,0.0,21.0,7.0,0.0,7.0,5.0,1.0,5.0,7
-8.0,63.0,14.0,8.0,64.0,18.0,-2.0,92.0,11.0,-7.0,93.0,-7.0,-4.0,-65.0,38.0,8.0,0.0,8.0,8.0,1.0,8.0,2.0,0.0,2.0,7.0,0.0,7.0,4.0,1.0,4.0,-25.0,28.0,21.0,20.0,26.0,41.0,-21.0,93.0,28.0,7.0,95.0,28.0,-4.0,-65.0,38.0,25.0,0.0,25.0,20.0,0.0,20.0,21.0,0.0,21.0,7.0,0.0,7.0,4.0,1.0,4.0,7
-7.0,63.0,15.0,9.0,63.0,25.0,-1.0,92.0,11.0,-7.0,93.0,-5.0,-4.0,-64.0,36.0,9.0,0.0,9.0,9.0,1.0,9.0,1.0,0.0,1.0,7.0,0.0,7.0,4.0,0.0,4.0,-25.0,28.0,24.0,20.0,26.0,48.0,-21.0,93.0,29.0,7.0,95.0,30.0,-4.0,-64.0,36.0,25.0,0.0,25.0,20.0,1.0,20.0,21.0,0.0,21.0,7.0,0.0,7.0,4.0,0.0,4.0,7
-8.0,63.0,13.0,11.0,62.0,35.0,0.0,92.0,8.0,-7.0,93.0,-3.0,-4.0,-64.0,37.0,8.0,0.0,8.0,11.0,11.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0,1.0,4.0,-25.0,28.0,22.0,22.0,25.0,56.0,-20.0,93.0,28.0,8.0,95.0,30.0,-4.0,-64.0,37.0,25.0,1.0,25.0,22.0,12.0,22.0,20.0,0.0,20.0,8.0,0.0,8.0,4.0,1.0,4.0,7
-6.0,63.0,9.0,22.0,51.0,72.0,0.0,92.0,4.0,-7.0,93.0,-1.0,-4.0,-65.0,37.0,8.0,0.0,8.0,22.0,18.0,22.0,0.0,0.0,0.0,7.0,0.0,7.0,4.0,0.0,4.0,-25.0,29.0,25.0,33.0,13.0,92.0,-19.0,93.0,30.0,9.0,95.0,28.0,-4.0,-65.0,37.0,25.0,0.0,25.0,33.0,18.0,33.0,19.0,0.0,19.0,9.0,1.0,9.0,4.0,0.0,4.0,7
-7.0,63.0,3.0,32.0,33.0,102.0,1.0,92.0,-1.0,-6.0,93.0,2.0,-4.0,-65.0,38.0,7.0,1.0,7.0,32.0,18.0,32.0,1.0,0.0,1.0,6.0,0.0,6.0,4.0,1.0,4.0,-25.0,29.0,22.0,44.0,-5.0,117.0,-17.0,93.0,28.0,11.0,94.0,27.0,-4.0,-65.0,38.0,25.0,0.0,25.0,44.0,17.0,44.0,17.0,1.0,17.0,11.0,1.0,11.0,4.0,1.0,4.0,7
-7.0,62.0,2.0,38.0,15.0,115.0,2.0,92.0,-4.0,-5.0,93.0,6.0,-3.0,-64.0,37.0,7.0,1.0,7.0,36.0,38.0,36.0,0.0,1.0,0.0,7.0,0.0,7.0,7.0,0.0,7.0,-24.0,29.0,21.0,50.0,-22.0,125.0,-15.0,94.0,28.0,13.0,95.0,28.0,-3.0,-64.0,37.0,26.0,0.0,26.0,48.0,39.0,48.0,19.0,0.0,19.0,9.0,0.0,9.0,7.0,0.0,7.0,7
-7.0,63.0,4.0,37.0,-23.0,105.0,1.0,93.0,-1.0,-6.0,93.0,0.0,-5.0,-64.0,35.0,7.0,1.0,7.0,35.0,15.0,35.0,1.0,1.0,1.0,6.0,0.0,6.0,5.0,1.0,5.0,-25.0,29.0,22.0,49.0,-61.0,122.0,-17.0,94.0,27.0,11.0,95.0,26.0,-5.0,-64.0,35.0,25.0,1.0,25.0,45.0,15.0,45.0,19.0,1.0,19.0,9.0,0.0,9.0,5.0,1.0,5.0,7
-7.0,62.0,6.0,36.0,-38.0,101.0,1.0,92.0,0.0,-6.0,93.0,-4.0,-4.0,-65.0,31.0,7.0,0.0,7.0,32.0,10.0,32.0,1.0,0.0,1.0,8.0,0.0,8.0,6.0,0.0,6.0,-25.0,28.0,22.0,47.0,-76.0,120.0,-18.0,93.0,26.0,10.0,95.0,25.0,-4.0,-65.0,31.0,25.0,0.0,25.0,41.0,10.0,41.0,20.0,0.0,20.0,8.0,0.0,8.0,6.0,0.0,6.0,7
-6.0,62.0,12.0,34.0,-48.0,82.0,0.0,92.0,4.0,-7.0,93.0,-7.0,-5.0,-65.0,30.0,6.0,0.0,6.0,24.0,8.0,24.0,6.0,0.0,6.0,11.0,0.0,11.0,11.0,0.0,11.0,-25.0,28.0,26.0,44.0,-86.0,105.0,-19.0,93.0,26.0,9.0,95.0,25.0,-5.0,-65.0,30.0,27.0,0.0,27.0,26.0,9.0,26.0,27.0,1.0,27.0,1.0,1.0,1.0,11.0,0.0,11.0,7
-5.0,62.0,20.0,29.0,-56.0,65.0,-3.0,92.0,8.0,-9.0,93.0,-14.0,-8.0,-65.0,31.0,7.0,1.0,7.0,23.0,3.0,23.0,3.0,0.0,3.0,9.0,0.0,9.0,8.0,0.0,8.0,-26.0,28.0,26.0,35.0,-95.0,89.0,-23.0,92.0,23.0,5.0,94.0,24.0,-8.0,-65.0,31.0,28.0,2.0,28.0,29.0,2.0,29.0,23.0,1.0,23.0,5.0,1.0,5.0,8.0,0.0,8.0,7
-6.0,63.0,14.0,26.0,-59.0,57.0,-3.0,92.0,7.0,-9.0,93.0,-15.0,-8.0,-65.0,31.0,8.0,1.0,8.0,22.0,2.0,22.0,5.0,1.0,5.0,9.0,0.0,9.0,10.0,1.0,10.0,-27.0,30.0,21.0,32.0,-97.0,83.0,-23.0,93.0,22.0,5.0,95.0,23.0,-8.0,-65.0,31.0,29.0,1.0,29.0,26.0,3.0,26.0,25.0,2.0,25.0,3.0,0.0,3.0,10.0,1.0,10.0,7
