left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
3.0,66.0,37.0,-2.0,66.0,2.0,3.0,129.0,33.0,-11.0,128.0,14.0,2.0,-71.0,76.0,11.0,1.0,11.0,2.0,1.0,2.0,3.0,1.0,3.0,11.0,0.0,11.0,0.0,4.0,0.0,-24.0,28.0,55.0,19.0,29.0,38.0,-23.0,129.0,59.0,7.0,128.0,61.0,2.0,-71.0,76.0,36.0,0.0,36.0,19.0,1.0,19.0,23.0,0.0,23.0,7.0,0.0,7.0,0.0,4.0,0.0,5
-4.0,67.0,39.0,1.0,67.0,14.0,5.0,130.0,36.0,-9.0,128.0,20.0,1.0,-67.0,95.0,4.0,3.0,4.0,5.0,2.0,5.0,5.0,0.0,5.0,9.0,0.0,9.0,1.0,1.0,1.0,-30.0,28.0,63.0,23.0,30.0,51.0,-20.0,129.0,67.0,10.0,128.0,63.0,1.0,-67.0,95.0,30.0,3.0,30.0,19.0,2.0,19.0,20.0,1.0,20.0,10.0,0.0,10.0,1.0,1.0,1.0,5
-3.0,70.0,26.0,-2.0,65.0,25.0,6.0,130.0,40.0,-8.0,128.0,26.0,3.0,-68.0,96.0,9.0,1.0,9.0,2.0,1.0,2.0,6.0,0.0,6.0,8.0,0.0,8.0,3.0,3.0,3.0,-28.0,31.0,52.0,21.0,28.0,62.0,-18.0,130.0,72.0,12.0,128.0,67.0,3.0,-68.0,96.0,34.0,0.0,34.0,21.0,0.0,21.0,18.0,0.0,18.0,12.0,0.0,12.0,3.0,3.0,3.0,5
-6.0,69.0,27.0,-2.0,64.0,25.0,6.0,130.0,33.0,-8.0,128.0,22.0,6.0,-65.0,94.0,6.0,2.0,6.0,2.0,1.0,2.0,6.0,0.0,6.0,8.0,0.0,8.0,4.0,6.0,4.0,-31.0,31.0,52.0,22.0,28.0,61.0,-18.0,130.0,65.0,12.0,128.0,63.0,6.0,-65.0,94.0,31.0,4.0,31.0,22.0,1.0,22.0,18.0,0.0,18.0,12.0,1.0,12.0,4.0,6.0,4.0,5
2.0,67.0,25.0,1.0,63.0,17.0,7.0,130.0,32.0,-8.0,128.0,18.0,5.0,-71.0,82.0,4.0,0.0,4.0,1.0,1.0,1.0,5.0,0.0,5.0,8.0,0.0,8.0,3.0,1.0,3.0,-23.0,27.0,47.0,25.0,27.0,50.0,-17.0,130.0,64.0,12.0,129.0,59.0,5.0,-71.0,82.0,29.0,0.0,29.0,25.0,1.0,25.0,19.0,0.0,19.0,12.0,0.0,12.0,3.0,1.0,3.0,5
-1.0,67.0,32.0,2.0,62.0,31.0,6.0,130.0,33.0,-8.0,128.0,20.0,4.0,-72.0,73.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,6.0,8.0,0.0,8.0,4.0,0.0,4.0,-26.0,27.0,52.0,25.0,26.0,64.0,-18.0,130.0,65.0,12.0,129.0,63.0,4.0,-72.0,73.0,26.0,1.0,26.0,25.0,1.0,25.0,18.0,0.0,18.0,12.0,0.0,12.0,4.0,0.0,4.0,5
1.0,66.0,36.0,2.0,63.0,20.0,6.0,131.0,32.0,-8.0,128.0,20.0,4.0,-72.0,75.0,1.0,0.0,1.0,4.0,6.0,4.0,6.0,0.0,6.0,8.0,0.0,8.0,4.0,1.0,4.0,-24.0,26.0,55.0,25.0,27.0,53.0,-18.0,130.0,64.0,12.0,129.0,62.0,4.0,-72.0,75.0,24.0,0.0,24.0,19.0,5.0,19.0,18.0,0.0,18.0,12.0,0.0,12.0,4.0,1.0,4.0,5
2.0,66.0,30.0,-1.0,57.0,38.0,6.0,131.0,32.0,-7.0,128.0,20.0,4.0,-71.0,74.0,2.0,0.0,2.0,1.0,1.0,1.0,6.0,0.0,6.0,7.0,1.0,7.0,4.0,1.0,4.0,-23.0,26.0,51.0,22.0,22.0,70.0,-18.0,130.0,64.0,13.0,129.0,61.0,4.0,-71.0,74.0,27.0,0.0,27.0,22.0,1.0,22.0,18.0,0.0,18.0,13.0,1.0,13.0,4.0,1.0,4.0,5
0.0,66.0,33.0,1.0,56.0,31.0,7.0,131.0,32.0,-6.0,127.0,19.0,5.0,-72.0,73.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,1.0,7.0,6.0,1.0,6.0,5.0,1.0,5.0,-25.0,26.0,53.0,24.0,21.0,63.0,-18.0,130.0,64.0,13.0,128.0,61.0,5.0,-72.0,73.0,25.0,0.0,25.0,24.0,1.0,24.0,18.0,0.0,18.0,13.0,1.0,13.0,5.0,1.0,5.0,5
3.0,66.0,29.0,0.0,55.0,33.0,8.0,130.0,31.0,-6.0,128.0,24.0,6.0,-71.0,77.0,3.0,0.0,3.0,4.0,8.0,4.0,8.0,0.0,8.0,8.0,1.0,8.0,6.0,1.0,6.0,-22.0,26.0,53.0,24.0,20.0,65.0,-16.0,130.0,64.0,15.0,129.0,64.0,6.0,-71.0,77.0,26.0,1.0,26.0,20.0,8.0,20.0,16.0,0.0,16.0,11.0,2.0,11.0,6.0,1.0,6.0,5
