left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-7.0,66.0,11.0,5.0,65.0,17.0,7.0,99.0,-4.0,-7.0,101.0,-13.0,-5.0,-66.0,45.0,7.0,0.0,7.0,5.0,0.0,5.0,7.0,0.0,7.0,7.0,1.0,7.0,5.0,1.0,5.0,-28.0,29.0,18.0,21.0,27.0,29.0,-15.0,100.0,21.0,11.0,102.0,20.0,-5.0,-66.0,45.0,28.0,1.0,28.0,21.0,0.0,21.0,15.0,0.0,15.0,11.0,0.0,11.0,5.0,1.0,5.0,13
-4.0,66.0,4.0,5.0,65.0,7.0,8.0,99.0,-7.0,-7.0,102.0,-12.0,-5.0,-67.0,48.0,8.0,0.0,8.0,5.0,1.0,5.0,8.0,0.0,8.0,7.0,1.0,7.0,5.0,1.0,5.0,-25.0,30.0,16.0,21.0,27.0,22.0,-14.0,100.0,19.0,11.0,102.0,20.0,-5.0,-67.0,48.0,29.0,0.0,29.0,21.0,1.0,21.0,14.0,0.0,14.0,11.0,0.0,11.0,5.0,1.0,5.0,13
-6.0,66.0,1.0,5.0,66.0,5.0,10.0,99.0,-13.0,-7.0,101.0,-10.0,-5.0,-66.0,51.0,10.0,1.0,10.0,5.0,1.0,5.0,8.0,0.0,8.0,7.0,0.0,7.0,5.0,0.0,5.0,-27.0,30.0,15.0,21.0,28.0,22.0,-12.0,100.0,15.0,12.0,102.0,20.0,-5.0,-66.0,51.0,31.0,0.0,31.0,21.0,1.0,21.0,12.0,0.0,12.0,12.0,0.0,12.0,5.0,0.0,5.0,13
-8.0,65.0,4.0,6.0,65.0,0.0,9.0,99.0,-16.0,-7.0,101.0,-8.0,-5.0,-66.0,56.0,8.0,1.0,8.0,6.0,1.0,6.0,9.0,1.0,9.0,9.0,1.0,9.0,9.0,1.0,9.0,-29.0,30.0,21.0,22.0,27.0,18.0,-12.0,100.0,12.0,12.0,102.0,22.0,-5.0,-66.0,56.0,29.0,0.0,29.0,22.0,1.0,22.0,14.0,1.0,14.0,10.0,0.0,10.0,9.0,1.0,9.0,13
-2.0,66.0,-11.0,8.0,66.0,-5.0,9.0,98.0,-10.0,-8.0,100.0,-6.0,-7.0,-65.0,71.0,6.0,0.0,6.0,6.0,1.0,6.0,9.0,0.0,9.0,8.0,1.0,8.0,7.0,3.0,7.0,-25.0,30.0,15.0,22.0,28.0,24.0,-13.0,99.0,18.0,11.0,102.0,24.0,-7.0,-65.0,71.0,27.0,1.0,27.0,22.0,0.0,22.0,13.0,1.0,13.0,11.0,0.0,11.0,7.0,3.0,7.0,13
-4.0,66.0,-14.0,7.0,65.0,-16.0,9.0,98.0,-8.0,-7.0,99.0,-3.0,-7.0,-62.0,87.0,4.0,0.0,4.0,7.0,0.0,7.0,9.0,2.0,9.0,7.0,1.0,7.0,11.0,4.0,11.0,-26.0,31.0,20.0,22.0,28.0,22.0,-12.0,100.0,19.0,12.0,102.0,27.0,-7.0,-62.0,87.0,28.0,1.0,28.0,22.0,2.0,22.0,12.0,1.0,12.0,12.0,1.0,12.0,11.0,4.0,11.0,13
-2.0,66.0,-27.0,8.0,65.0,-24.0,10.0,96.0,-8.0,-7.0,98.0,2.0,-9.0,-58.0,105.0,2.0,3.0,2.0,2.0,3.0,2.0,8.0,2.0,8.0,7.0,3.0,7.0,13.0,15.0,13.0,-27.0,32.0,19.0,22.0,30.0,26.0,-11.0,99.0,19.0,12.0,101.0,31.0,-9.0,-58.0,105.0,27.0,4.0,27.0,14.0,4.0,14.0,13.0,0.0,13.0,10.0,1.0,10.0,13.0,15.0,13.0,13
5.0,63.0,-50.0,5.0,62.0,-46.0,9.0,94.0,-4.0,-7.0,95.0,1.0,-11.0,-43.0,131.0,5.0,4.0,5.0,5.0,3.0,5.0,7.0,3.0,7.0,9.0,1.0,9.0,11.0,12.0,11.0,-21.0,36.0,11.0,18.0,34.0,24.0,-12.0,99.0,18.0,11.0,102.0,29.0,-11.0,-43.0,131.0,21.0,1.0,21.0,18.0,1.0,18.0,12.0,2.0,12.0,11.0,1.0,11.0,11.0,12.0,11.0,13
8.0,59.0,-64.0,6.0,59.0,-63.0,8.0,91.0,1.0,-8.0,94.0,7.0,-11.0,-31.0,144.0,8.0,12.0,8.0,4.0,1.0,4.0,8.0,3.0,8.0,8.0,0.0,8.0,13.0,12.0,13.0,-18.0,37.0,7.0,19.0,35.0,18.0,-12.0,97.0,23.0,11.0,101.0,33.0,-11.0,-31.0,144.0,18.0,4.0,18.0,19.0,2.0,19.0,12.0,2.0,12.0,11.0,1.0,11.0,13.0,12.0,13.0,13
15.0,47.0,-81.0,5.0,58.0,-61.0,9.0,88.0,14.0,-8.0,94.0,22.0,-12.0,-19.0,154.0,1.0,4.0,1.0,15.0,1.0,15.0,7.0,0.0,7.0,8.0,1.0,8.0,12.0,1.0,12.0,-11.0,33.0,2.0,19.0,37.0,24.0,-10.0,99.0,38.0,12.0,100.0,42.0,-12.0,-19.0,154.0,15.0,3.0,15.0,5.0,5.0,5.0,10.0,1.0,10.0,12.0,1.0,12.0,12.0,1.0,12.0,13
