left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-5.0,66.0,7.0,4.0,67.0,-3.0,7.0,100.0,-5.0,-9.0,101.0,-19.0,-6.0,-67.0,43.0,7.0,0.0,7.0,4.0,0.0,4.0,7.0,1.0,7.0,9.0,0.0,9.0,6.0,1.0,6.0,-26.0,30.0,9.0,19.0,28.0,13.0,-16.0,100.0,15.0,8.0,101.0,17.0,-6.0,-67.0,43.0,28.0,1.0,28.0,19.0,1.0,19.0,16.0,1.0,16.0,8.0,2.0,8.0,6.0,1.0,6.0,10
-6.0,66.0,8.0,6.0,67.0,0.0,7.0,99.0,-7.0,-9.0,101.0,-22.0,-6.0,-68.0,43.0,6.0,0.0,6.0,4.0,0.0,4.0,7.0,1.0,7.0,9.0,0.0,9.0,6.0,1.0,6.0,-27.0,29.0,12.0,21.0,27.0,16.0,-16.0,99.0,15.0,9.0,99.0,13.0,-6.0,-68.0,43.0,27.0,1.0,27.0,21.0,0.0,21.0,16.0,1.0,16.0,9.0,2.0,9.0,6.0,1.0,6.0,10
-4.0,66.0,6.0,5.0,67.0,3.0,7.0,100.0,-3.0,-8.0,101.0,-17.0,-5.0,-67.0,46.0,10.0,0.0,10.0,5.0,0.0,5.0,7.0,0.0,7.0,8.0,0.0,8.0,5.0,0.0,5.0,-24.0,30.0,11.0,21.0,27.0,20.0,-15.0,100.0,18.0,10.0,101.0,18.0,-5.0,-67.0,46.0,30.0,0.0,30.0,21.0,0.0,21.0,15.0,0.0,15.0,10.0,0.0,10.0,5.0,0.0,5.0,10
-7.0,66.0,1.0,5.0,67.0,3.0,7.0,100.0,-5.0,-8.0,101.0,-14.0,-5.0,-67.0,44.0,7.0,1.0,7.0,5.0,0.0,5.0,7.0,0.0,7.0,8.0,0.0,8.0,7.0,0.0,7.0,-27.0,30.0,7.0,21.0,27.0,19.0,-15.0,100.0,18.0,10.0,101.0,20.0,-5.0,-67.0,44.0,29.0,1.0,29.0,19.0,1.0,19.0,17.0,0.0,17.0,8.0,0.0,8.0,7.0,0.0,7.0,10
-7.0,67.0,6.0,5.0,67.0,4.0,7.0,100.0,-2.0,-8.0,101.0,-16.0,-6.0,-67.0,46.0,7.0,2.0,7.0,5.0,1.0,5.0,7.0,1.0,7.0,8.0,0.0,8.0,6.0,0.0,6.0,-28.0,31.0,12.0,20.0,28.0,22.0,-16.0,100.0,20.0,9.0,101.0,20.0,-6.0,-67.0,46.0,28.0,2.0,28.0,20.0,2.0,20.0,16.0,1.0,16.0,9.0,0.0,9.0,6.0,0.0,6.0,10
-5.0,65.0,2.0,5.0,68.0,0.0,7.0,101.0,-2.0,-8.0,101.0,-18.0,-5.0,-67.0,46.0,5.0,2.0,5.0,5.0,0.0,5.0,7.0,1.0,7.0,10.0,1.0,10.0,5.0,0.0,5.0,-25.0,29.0,7.0,21.0,30.0,19.0,-16.0,101.0,18.0,9.0,101.0,19.0,-5.0,-67.0,46.0,25.0,2.0,25.0,21.0,1.0,21.0,16.0,1.0,16.0,9.0,0.0,9.0,5.0,0.0,5.0,10
-4.0,67.0,5.0,5.0,68.0,2.0,8.0,100.0,-6.0,-9.0,100.0,-17.0,-5.0,-67.0,44.0,10.0,1.0,10.0,3.0,0.0,3.0,8.0,1.0,8.0,9.0,0.0,9.0,5.0,0.0,5.0,-24.0,31.0,11.0,21.0,29.0,19.0,-15.0,100.0,16.0,9.0,101.0,18.0,-5.0,-67.0,44.0,32.0,1.0,32.0,19.0,1.0,19.0,15.0,1.0,15.0,9.0,0.0,9.0,5.0,0.0,5.0,10
-7.0,68.0,13.0,4.0,68.0,4.0,8.0,101.0,-5.0,-8.0,100.0,-16.0,-5.0,-67.0,45.0,7.0,2.0,7.0,4.0,2.0,4.0,8.0,0.0,8.0,8.0,1.0,8.0,5.0,1.0,5.0,-28.0,32.0,19.0,20.0,30.0,22.0,-15.0,101.0,17.0,10.0,101.0,19.0,-5.0,-67.0,45.0,28.0,2.0,28.0,20.0,1.0,20.0,15.0,0.0,15.0,10.0,0.0,10.0,5.0,1.0,5.0,10
-3.0,66.0,7.0,5.0,66.0,-4.0,9.0,101.0,-6.0,-7.0,101.0,-14.0,-4.0,-66.0,43.0,11.0,1.0,11.0,5.0,1.0,5.0,7.0,0.0,7.0,9.0,1.0,9.0,4.0,1.0,4.0,-23.0,30.0,12.0,21.0,29.0,13.0,-14.0,101.0,18.0,11.0,101.0,19.0,-4.0,-66.0,43.0,31.0,1.0,31.0,21.0,1.0,21.0,16.0,0.0,16.0,9.0,1.0,9.0,4.0,1.0,4.0,10
-7.0,67.0,16.0,8.0,65.0,4.0,8.0,101.0,-4.0,-8.0,102.0,-14.0,-4.0,-67.0,44.0,11.0,0.0,11.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,8.0,4.0,0.0,4.0,-27.0,31.0,22.0,24.0,28.0,22.0,-15.0,101.0,20.0,10.0,102.0,20.0,-4.0,-67.0,44.0,31.0,1.0,31.0,24.0,1.0,24.0,15.0,0.0,15.0,10.0,0.0,10.0,4.0,0.0,4.0,10
-9.0,67.0,2.0,12.0,65.0,3.0,8.0,101.0,-7.0,-8.0,102.0,-14.0,-4.0,-67.0,46.0,23.0,5.0,23.0,12.0,4.0,12.0,6.0,0.0,6.0,8.0,1.0,8.0,6.0,0.0,6.0,-29.0,30.0,9.0,28.0,27.0,21.0,-14.0,101.0,17.0,10.0,102.0,20.0,-4.0,-67.0,46.0,43.0,3.0,43.0,28.0,5.0,28.0,16.0,0.0,16.0,10.0,1.0,10.0,6.0,0.0,6.0,10
-16.0,62.0,-6.0,22.0,61.0,8.0,7.0,101.0,-4.0,-8.0,101.0,-15.0,-5.0,-67.0,46.0,30.0,2.0,30.0,22.0,3.0,22.0,7.0,1.0,7.0,8.0,1.0,8.0,5.0,0.0,5.0,-36.0,27.0,2.0,38.0,22.0,26.0,-15.0,101.0,19.0,10.0,101.0,19.0,-5.0,-67.0,46.0,50.0,3.0,50.0,38.0,3.0,38.0,15.0,1.0,15.0,10.0,0.0,10.0,5.0,0.0,5.0,10
-23.0,60.0,-10.0,29.0,58.0,0.0,8.0,100.0,-6.0,-8.0,102.0,-18.0,-5.0,-67.0,46.0,39.0,4.0,39.0,29.0,7.0,29.0,6.0,0.0,6.0,8.0,1.0,8.0,5.0,1.0,5.0,-43.0,24.0,-4.0,45.0,19.0,18.0,-14.0,100.0,18.0,10.0,101.0,16.0,-5.0,-67.0,46.0,61.0,5.0,61.0,45.0,7.0,45.0,16.0,0.0,16.0,10.0,0.0,10.0,5.0,1.0,5.0,10
-31.0,56.0,-10.0,37.0,51.0,-2.0,7.0,100.0,-5.0,-8.0,101.0,-17.0,-5.0,-68.0,46.0,77.0,16.0,77.0,37.0,10.0,37.0,7.0,0.0,7.0,10.0,0.0,10.0,7.0,0.0,7.0,-52.0,19.0,-4.0,53.0,12.0,15.0,-15.0,100.0,18.0,10.0,101.0,17.0,-5.0,-68.0,46.0,96.0,16.0,96.0,53.0,10.0,53.0,15.0,0.0,15.0,8.0,0.0,8.0,7.0,0.0,7.0,10
-54.0,40.0,-8.0,51.0,41.0,4.0,7.0,100.0,-5.0,-9.0,101.0,-16.0,-6.0,-68.0,48.0,62.0,6.0,62.0,51.0,10.0,51.0,7.0,1.0,7.0,9.0,1.0,9.0,6.0,0.0,6.0,-74.0,3.0,-3.0,67.0,2.0,23.0,-15.0,100.0,17.0,9.0,101.0,18.0,-6.0,-68.0,48.0,82.0,6.0,82.0,67.0,11.0,67.0,15.0,1.0,15.0,9.0,0.0,9.0,6.0,0.0,6.0,10
-58.0,34.0,8.0,61.0,31.0,17.0,8.0,101.0,-4.0,-8.0,102.0,-14.0,-5.0,-68.0,48.0,74.0,12.0,74.0,61.0,13.0,61.0,8.0,0.0,8.0,8.0,1.0,8.0,5.0,0.0,5.0,-78.0,-3.0,14.0,77.0,-9.0,37.0,-14.0,101.0,19.0,10.0,101.0,20.0,-5.0,-68.0,48.0,96.0,12.0,96.0,77.0,12.0,77.0,16.0,1.0,16.0,10.0,1.0,10.0,5.0,0.0,5.0,10
-66.0,22.0,27.0,65.0,18.0,34.0,8.0,101.0,-3.0,-8.0,103.0,-13.0,-5.0,-68.0,49.0,80.0,23.0,80.0,65.0,22.0,65.0,8.0,1.0,8.0,10.0,0.0,10.0,5.0,1.0,5.0,-87.0,-15.0,34.0,81.0,-21.0,55.0,-15.0,102.0,20.0,10.0,102.0,22.0,-5.0,-68.0,49.0,99.0,21.0,99.0,81.0,22.0,81.0,15.0,1.0,15.0,10.0,0.0,10.0,5.0,1.0,5.0,10
-73.0,-1.0,64.0,65.0,-4.0,81.0,9.0,100.0,-6.0,-9.0,103.0,-12.0,-4.0,-69.0,39.0,73.0,10.0,73.0,43.0,12.0,43.0,9.0,0.0,9.0,9.0,0.0,9.0,4.0,0.0,4.0,-93.0,-36.0,72.0,81.0,-43.0,101.0,-14.0,101.0,18.0,10.0,102.0,21.0,-4.0,-69.0,39.0,93.0,11.0,93.0,59.0,12.0,59.0,14.0,0.0,14.0,10.0,0.0,10.0,4.0,0.0,4.0,10
-69.0,-11.0,100.0,54.0,-16.0,116.0,10.0,100.0,-6.0,-8.0,103.0,-12.0,-4.0,-69.0,38.0,69.0,8.0,69.0,10.0,8.0,10.0,8.0,0.0,8.0,10.0,1.0,10.0,4.0,1.0,4.0,-89.0,-47.0,107.0,70.0,-55.0,135.0,-13.0,101.0,19.0,11.0,102.0,20.0,-4.0,-69.0,38.0,89.0,7.0,89.0,28.0,6.0,28.0,15.0,1.0,15.0,9.0,0.0,9.0,4.0,1.0,4.0,10
-58.0,-19.0,124.0,32.0,-24.0,141.0,9.0,100.0,-5.0,-9.0,102.0,-15.0,-3.0,-68.0,31.0,58.0,4.0,58.0,46.0,1.0,46.0,5.0,0.0,5.0,9.0,0.0,9.0,5.0,0.0,5.0,-78.0,-54.0,129.0,49.0,-61.0,156.0,-14.0,102.0,18.0,10.0,102.0,19.0,-3.0,-68.0,31.0,78.0,5.0,78.0,33.0,1.0,33.0,18.0,1.0,18.0,8.0,0.0,8.0,5.0,0.0,5.0,10
-30.0,-23.0,150.0,-7.0,-25.0,150.0,7.0,100.0,-3.0,-8.0,102.0,-17.0,-4.0,-68.0,28.0,30.0,3.0,30.0,39.0,1.0,39.0,5.0,0.0,5.0,8.0,1.0,8.0,4.0,0.0,4.0,-51.0,-59.0,155.0,8.0,-62.0,169.0,-16.0,101.0,17.0,9.0,102.0,19.0,-4.0,-68.0,28.0,51.0,1.0,51.0,28.0,2.0,28.0,16.0,1.0,16.0,9.0,0.0,9.0,4.0,0.0,4.0,10
-5.0,-26.0,151.0,-23.0,-26.0,145.0,6.0,100.0,-3.0,-8.0,101.0,-17.0,-4.0,-68.0,26.0,5.0,12.0,5.0,53.0,0.0,53.0,16.0,1.0,16.0,12.0,4.0,12.0,12.0,1.0,12.0,-29.0,-60.0,160.0,-10.0,-64.0,166.0,-16.0,100.0,19.0,9.0,102.0,18.0,-4.0,-68.0,26.0,29.0,15.0,29.0,54.0,1.0,54.0,40.0,0.0,40.0,17.0,3.0,17.0,12.0,1.0,12.0,10
1.0,-14.0,149.0,-38.0,-26.0,134.0,-5.0,99.0,15.0,-10.0,97.0,-42.0,-8.0,-67.0,18.0,11.0,7.0,11.0,38.0,1.0,38.0,5.0,2.0,5.0,12.0,0.0,12.0,8.0,0.0,8.0,-20.0,-45.0,129.0,-32.0,-65.0,167.0,-28.0,100.0,8.0,-4.0,99.0,9.0,-8.0,-67.0,18.0,36.0,8.0,36.0,32.0,0.0,32.0,28.0,1.0,28.0,4.0,0.0,4.0,8.0,0.0,8.0,10
-5.0,-21.0,150.0,-30.0,-27.0,137.0,-3.0,101.0,18.0,-11.0,97.0,-39.0,-7.0,-67.0,17.0,9.0,6.0,9.0,30.0,1.0,30.0,3.0,0.0,3.0,11.0,3.0,11.0,7.0,0.0,7.0,-28.0,-53.0,135.0,-24.0,-65.0,170.0,-26.0,101.0,14.0,-2.0,99.0,12.0,-7.0,-67.0,17.0,34.0,7.0,34.0,24.0,2.0,24.0,26.0,1.0,26.0,2.0,3.0,2.0,7.0,0.0,7.0,10
-7.0,-27.0,149.0,-18.0,-26.0,145.0,6.0,101.0,2.0,-9.0,100.0,-16.0,-4.0,-67.0,27.0,35.0,4.0,35.0,18.0,1.0,18.0,2.0,0.0,2.0,11.0,1.0,11.0,8.0,1.0,8.0,-31.0,-60.0,162.0,-7.0,-63.0,175.0,-17.0,102.0,21.0,8.0,102.0,21.0,-4.0,-67.0,27.0,57.0,2.0,57.0,7.0,1.0,7.0,21.0,1.0,21.0,4.0,1.0,4.0,8.0,1.0,8.0,10
-21.0,-23.0,150.0,-8.0,-27.0,146.0,4.0,101.0,4.0,-10.0,99.0,-21.0,-6.0,-68.0,28.0,57.0,6.0,57.0,8.0,6.0,8.0,4.0,1.0,4.0,10.0,1.0,10.0,6.0,0.0,6.0,-44.0,-58.0,161.0,5.0,-64.0,175.0,-19.0,101.0,20.0,6.0,101.0,18.0,-6.0,-68.0,28.0,74.0,4.0,74.0,5.0,7.0,5.0,19.0,1.0,19.0,4.0,0.0,4.0,6.0,0.0,6.0,10
