left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-11.0,68.0,31.0,3.0,68.0,27.0,8.0,99.0,-14.0,-9.0,101.0,-14.0,-2.0,-69.0,30.0,11.0,0.0,11.0,3.0,0.0,3.0,8.0,1.0,8.0,9.0,0.0,9.0,4.0,1.0,4.0,-31.0,31.0,40.0,21.0,29.0,38.0,-14.0,99.0,13.0,10.0,101.0,16.0,-2.0,-69.0,30.0,31.0,2.0,31.0,21.0,1.0,21.0,14.0,1.0,14.0,10.0,0.0,10.0,4.0,1.0,4.0,14
-11.0,68.0,26.0,4.0,68.0,33.0,9.0,100.0,-12.0,-8.0,101.0,-13.0,-3.0,-68.0,35.0,11.0,0.0,11.0,4.0,1.0,4.0,7.0,0.0,7.0,8.0,1.0,8.0,3.0,0.0,3.0,-30.0,33.0,38.0,22.0,30.0,44.0,-13.0,100.0,17.0,11.0,101.0,16.0,-3.0,-68.0,35.0,30.0,1.0,30.0,22.0,1.0,22.0,13.0,1.0,13.0,11.0,0.0,11.0,3.0,0.0,3.0,14
-10.0,68.0,28.0,5.0,67.0,17.0,8.0,100.0,-10.0,-8.0,100.0,-11.0,-3.0,-68.0,36.0,10.0,0.0,10.0,5.0,1.0,5.0,8.0,0.0,8.0,8.0,0.0,8.0,3.0,0.0,3.0,-30.0,32.0,38.0,22.0,29.0,30.0,-13.0,101.0,19.0,12.0,101.0,17.0,-3.0,-68.0,36.0,30.0,0.0,30.0,22.0,2.0,22.0,13.0,0.0,13.0,12.0,0.0,12.0,3.0,0.0,3.0,14
-8.0,68.0,26.0,6.0,68.0,17.0,10.0,100.0,-10.0,-7.0,100.0,-8.0,-3.0,-68.0,38.0,10.0,0.0,10.0,6.0,1.0,6.0,10.0,1.0,10.0,7.0,1.0,7.0,5.0,1.0,5.0,-28.0,32.0,38.0,23.0,31.0,33.0,-11.0,101.0,20.0,13.0,101.0,20.0,-3.0,-68.0,38.0,32.0,1.0,32.0,23.0,0.0,23.0,13.0,1.0,13.0,11.0,0.0,11.0,5.0,1.0,5.0,14
-9.0,68.0,21.0,7.0,69.0,18.0,10.0,99.0,-6.0,-6.0,101.0,-11.0,-4.0,-69.0,41.0,9.0,0.0,9.0,1.0,1.0,1.0,10.0,0.0,10.0,6.0,1.0,6.0,4.0,1.0,4.0,-30.0,31.0,34.0,23.0,31.0,34.0,-12.0,100.0,21.0,12.0,101.0,20.0,-4.0,-69.0,41.0,30.0,1.0,30.0,19.0,1.0,19.0,12.0,0.0,12.0,12.0,0.0,12.0,4.0,1.0,4.0,14
-8.0,68.0,16.0,3.0,68.0,17.0,11.0,99.0,-6.0,-5.0,100.0,-8.0,-4.0,-68.0,40.0,8.0,1.0,8.0,3.0,0.0,3.0,11.0,1.0,11.0,7.0,0.0,7.0,10.0,1.0,10.0,-28.0,32.0,30.0,21.0,30.0,34.0,-10.0,100.0,23.0,15.0,101.0,20.0,-4.0,-68.0,40.0,30.0,0.0,30.0,19.0,0.0,19.0,10.0,1.0,10.0,11.0,1.0,11.0,10.0,1.0,10.0,14
-8.0,67.0,15.0,4.0,68.0,15.0,12.0,100.0,-10.0,-6.0,100.0,-8.0,-7.0,-67.0,41.0,12.0,0.0,12.0,4.0,1.0,4.0,12.0,1.0,12.0,6.0,2.0,6.0,7.0,1.0,7.0,-29.0,32.0,28.0,20.0,30.0,30.0,-10.0,101.0,18.0,13.0,102.0,22.0,-7.0,-67.0,41.0,33.0,0.0,33.0,20.0,2.0,20.0,10.0,0.0,10.0,13.0,0.0,13.0,7.0,1.0,7.0,14
-10.0,67.0,18.0,6.0,67.0,11.0,12.0,101.0,0.0,-5.0,102.0,-10.0,-6.0,-68.0,39.0,12.0,0.0,12.0,4.0,1.0,4.0,12.0,1.0,12.0,7.0,3.0,7.0,10.0,0.0,10.0,-31.0,32.0,25.0,21.0,28.0,27.0,-10.0,101.0,24.0,13.0,102.0,23.0,-6.0,-68.0,39.0,35.0,0.0,35.0,19.0,1.0,19.0,10.0,0.0,10.0,11.0,2.0,11.0,10.0,0.0,10.0,14
-11.0,67.0,19.0,5.0,66.0,15.0,13.0,100.0,3.0,-6.0,105.0,0.0,-8.0,-68.0,38.0,11.0,0.0,11.0,5.0,1.0,5.0,13.0,1.0,13.0,16.0,6.0,16.0,10.0,1.0,10.0,-33.0,32.0,26.0,20.0,27.0,31.0,-9.0,101.0,26.0,12.0,104.0,33.0,-8.0,-68.0,38.0,33.0,1.0,33.0,20.0,1.0,20.0,9.0,1.0,9.0,2.0,5.0,2.0,10.0,1.0,10.0,14
-11.0,67.0,25.0,10.0,67.0,29.0,13.0,101.0,5.0,-11.0,111.0,41.0,-9.0,-67.0,39.0,13.0,0.0,13.0,10.0,2.0,10.0,13.0,0.0,13.0,33.0,10.0,33.0,13.0,1.0,13.0,-33.0,33.0,33.0,24.0,28.0,44.0,-9.0,102.0,29.0,7.0,109.0,73.0,-9.0,-67.0,39.0,41.0,1.0,41.0,18.0,2.0,18.0,9.0,1.0,9.0,17.0,11.0,17.0,13.0,1.0,13.0,14
