left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-2.0,65.0,45.0,-4.0,66.0,33.0,-1.0,109.0,14.0,-11.0,108.0,10.0,0.0,-62.0,65.0,2.0,0.0,2.0,12.0,1.0,12.0,3.0,1.0,3.0,11.0,1.0,11.0,0.0,0.0,0.0,-21.0,30.0,62.0,16.0,32.0,63.0,-22.0,109.0,42.0,4.0,111.0,47.0,0.0,-62.0,65.0,21.0,0.0,21.0,8.0,0.0,8.0,22.0,0.0,22.0,4.0,0.0,4.0,0.0,0.0,0.0,19
-2.0,65.0,48.0,-8.0,65.0,27.0,-2.0,110.0,16.0,-11.0,107.0,8.0,1.0,-62.0,64.0,4.0,1.0,4.0,8.0,2.0,8.0,2.0,0.0,2.0,13.0,0.0,13.0,1.0,1.0,1.0,-21.0,30.0,66.0,12.0,32.0,58.0,-22.0,109.0,42.0,5.0,111.0,46.0,1.0,-62.0,64.0,23.0,0.0,23.0,12.0,1.0,12.0,22.0,0.0,22.0,3.0,0.0,3.0,1.0,1.0,1.0,19
-3.0,64.0,46.0,-5.0,67.0,25.0,-2.0,110.0,16.0,-12.0,107.0,10.0,0.0,-63.0,63.0,3.0,1.0,3.0,5.0,3.0,5.0,2.0,1.0,2.0,12.0,0.0,12.0,0.0,0.0,0.0,-22.0,30.0,65.0,15.0,33.0,55.0,-22.0,109.0,43.0,4.0,111.0,48.0,0.0,-63.0,63.0,22.0,1.0,22.0,15.0,3.0,15.0,22.0,1.0,22.0,4.0,0.0,4.0,0.0,0.0,0.0,19
-3.0,65.0,43.0,-4.0,64.0,33.0,0.0,109.0,7.0,-11.0,107.0,11.0,1.0,-63.0,65.0,5.0,1.0,5.0,6.0,0.0,6.0,0.0,1.0,0.0,11.0,1.0,11.0,1.0,0.0,1.0,-22.0,31.0,64.0,16.0,30.0,61.0,-20.0,108.0,35.0,5.0,111.0,47.0,1.0,-63.0,65.0,22.0,0.0,22.0,16.0,0.0,16.0,20.0,1.0,20.0,5.0,0.0,5.0,1.0,0.0,1.0,19
-4.0,66.0,34.0,-5.0,64.0,14.0,1.0,110.0,7.0,-8.0,108.0,17.0,2.0,-63.0,66.0,4.0,1.0,4.0,7.0,0.0,7.0,1.0,2.0,1.0,8.0,1.0,8.0,2.0,1.0,2.0,-22.0,31.0,61.0,17.0,30.0,38.0,-18.0,109.0,41.0,9.0,111.0,48.0,2.0,-63.0,66.0,22.0,0.0,22.0,15.0,1.0,15.0,18.0,1.0,18.0,9.0,1.0,9.0,2.0,1.0,2.0,19
-3.0,67.0,30.0,-6.0,64.0,22.0,1.0,108.0,1.0,-8.0,107.0,19.0,3.0,-62.0,69.0,3.0,0.0,3.0,6.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,8.0,3.0,0.0,3.0,-21.0,31.0,62.0,16.0,31.0,42.0,-17.0,108.0,38.0,10.0,110.0,48.0,3.0,-62.0,69.0,21.0,1.0,21.0,16.0,0.0,16.0,17.0,1.0,17.0,10.0,0.0,10.0,3.0,0.0,3.0,19
-2.0,67.0,26.0,-3.0,65.0,23.0,0.0,109.0,3.0,-8.0,108.0,21.0,4.0,-62.0,69.0,2.0,1.0,2.0,3.0,3.0,3.0,0.0,1.0,0.0,8.0,0.0,8.0,4.0,1.0,4.0,-19.0,32.0,61.0,19.0,31.0,41.0,-17.0,109.0,41.0,11.0,110.0,46.0,4.0,-62.0,69.0,19.0,0.0,19.0,19.0,2.0,19.0,17.0,1.0,17.0,11.0,0.0,11.0,4.0,1.0,4.0,19
2.0,68.0,15.0,4.0,62.0,29.0,2.0,108.0,-3.0,-5.0,108.0,28.0,7.0,-61.0,80.0,2.0,5.0,2.0,4.0,4.0,4.0,0.0,1.0,0.0,5.0,0.0,5.0,7.0,0.0,7.0,-12.0,32.0,66.0,28.0,29.0,44.0,-12.0,110.0,42.0,16.0,110.0,44.0,7.0,-61.0,80.0,12.0,4.0,12.0,28.0,3.0,28.0,12.0,0.0,12.0,16.0,0.0,16.0,7.0,0.0,7.0,19
14.0,63.0,-4.0,19.0,58.0,26.0,1.0,107.0,-7.0,-4.0,108.0,30.0,10.0,-61.0,84.0,14.0,0.0,14.0,19.0,8.0,19.0,1.0,2.0,1.0,4.0,0.0,4.0,10.0,2.0,10.0,2.0,28.0,54.0,44.0,26.0,38.0,-10.0,110.0,41.0,18.0,110.0,40.0,10.0,-61.0,84.0,2.0,1.0,2.0,44.0,7.0,44.0,10.0,0.0,10.0,18.0,0.0,18.0,10.0,2.0,10.0,19
21.0,63.0,8.0,32.0,50.0,37.0,4.0,105.0,-15.0,0.0,108.0,33.0,14.0,-59.0,89.0,21.0,11.0,21.0,32.0,18.0,32.0,4.0,1.0,4.0,0.0,2.0,0.0,14.0,2.0,14.0,14.0,29.0,74.0,58.0,19.0,46.0,-4.0,110.0,35.0,22.0,110.0,33.0,14.0,-59.0,89.0,14.0,10.0,14.0,58.0,18.0,58.0,4.0,1.0,4.0,22.0,2.0,22.0,14.0,2.0,14.0,19
