left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-2.0,69.0,24.0,9.0,70.0,30.0,9.0,106.0,6.0,-12.0,109.0,-1.0,-6.0,-74.0,55.0,6.0,1.0,6.0,9.0,1.0,9.0,9.0,0.0,9.0,12.0,1.0,12.0,6.0,0.0,6.0,-25.0,33.0,42.0,26.0,31.0,60.0,-17.0,110.0,33.0,11.0,109.0,32.0,-6.0,-74.0,55.0,29.0,1.0,29.0,26.0,1.0,26.0,17.0,0.0,17.0,11.0,1.0,11.0,6.0,0.0,6.0,1
-4.0,70.0,35.0,11.0,69.0,32.0,9.0,106.0,5.0,-12.0,108.0,-5.0,-6.0,-74.0,53.0,8.0,1.0,8.0,3.0,0.0,3.0,7.0,0.0,7.0,12.0,0.0,12.0,8.0,0.0,8.0,-27.0,34.0,52.0,28.0,30.0,60.0,-17.0,110.0,32.0,11.0,108.0,28.0,-6.0,-74.0,53.0,33.0,1.0,33.0,18.0,0.0,18.0,19.0,0.0,19.0,9.0,1.0,9.0,8.0,0.0,8.0,1
-6.0,69.0,34.0,7.0,69.0,23.0,8.0,106.0,9.0,-12.0,108.0,-3.0,-7.0,-74.0,54.0,10.0,1.0,10.0,7.0,0.0,7.0,8.0,0.0,8.0,16.0,0.0,16.0,7.0,0.0,7.0,-30.0,33.0,52.0,23.0,30.0,52.0,-18.0,110.0,34.0,10.0,109.0,31.0,-7.0,-74.0,54.0,34.0,1.0,34.0,23.0,0.0,23.0,18.0,0.0,18.0,6.0,1.0,6.0,7.0,0.0,7.0,1
-8.0,68.0,34.0,8.0,69.0,23.0,8.0,106.0,6.0,-14.0,108.0,-8.0,-7.0,-74.0,55.0,10.0,2.0,10.0,8.0,1.0,8.0,8.0,0.0,8.0,14.0,0.0,14.0,7.0,1.0,7.0,-32.0,32.0,52.0,24.0,30.0,53.0,-18.0,110.0,31.0,8.0,108.0,27.0,-7.0,-74.0,55.0,34.0,2.0,34.0,24.0,1.0,24.0,20.0,0.0,20.0,8.0,0.0,8.0,7.0,1.0,7.0,1
-9.0,66.0,38.0,9.0,70.0,31.0,8.0,106.0,9.0,-14.0,108.0,-8.0,-7.0,-73.0,54.0,9.0,4.0,9.0,7.0,0.0,7.0,8.0,0.0,8.0,14.0,0.0,14.0,7.0,1.0,7.0,-33.0,30.0,55.0,25.0,31.0,60.0,-19.0,110.0,34.0,8.0,108.0,28.0,-7.0,-73.0,54.0,33.0,4.0,33.0,23.0,0.0,23.0,19.0,0.0,19.0,8.0,0.0,8.0,7.0,1.0,7.0,1
-6.0,70.0,34.0,8.0,70.0,23.0,8.0,106.0,6.0,-13.0,108.0,-10.0,-6.0,-74.0,53.0,8.0,1.0,8.0,8.0,0.0,8.0,8.0,0.0,8.0,13.0,1.0,13.0,6.0,0.0,6.0,-30.0,34.0,51.0,24.0,31.0,51.0,-19.0,110.0,29.0,8.0,108.0,26.0,-6.0,-74.0,53.0,32.0,1.0,32.0,24.0,0.0,24.0,19.0,0.0,19.0,8.0,0.0,8.0,6.0,0.0,6.0,1
-7.0,69.0,31.0,10.0,70.0,30.0,8.0,106.0,9.0,-13.0,107.0,-7.0,-6.0,-74.0,53.0,9.0,0.0,9.0,8.0,0.0,8.0,8.0,0.0,8.0,13.0,1.0,13.0,6.0,1.0,6.0,-31.0,33.0,50.0,26.0,31.0,59.0,-18.0,110.0,34.0,9.0,108.0,27.0,-6.0,-74.0,53.0,33.0,0.0,33.0,24.0,0.0,24.0,18.0,0.0,18.0,9.0,1.0,9.0,6.0,1.0,6.0,1
-8.0,69.0,31.0,9.0,70.0,30.0,9.0,106.0,7.0,-13.0,108.0,-6.0,-6.0,-73.0,53.0,8.0,3.0,8.0,9.0,0.0,9.0,9.0,0.0,9.0,13.0,0.0,13.0,8.0,0.0,8.0,-32.0,33.0,48.0,25.0,31.0,58.0,-18.0,110.0,33.0,9.0,109.0,27.0,-6.0,-73.0,53.0,32.0,3.0,32.0,25.0,0.0,25.0,18.0,0.0,18.0,9.0,0.0,9.0,8.0,0.0,8.0,1
-7.0,66.0,42.0,9.0,70.0,28.0,9.0,106.0,9.0,-13.0,108.0,-7.0,-7.0,-73.0,53.0,7.0,0.0,7.0,3.0,1.0,3.0,9.0,0.0,9.0,13.0,0.0,13.0,7.0,0.0,7.0,-31.0,30.0,60.0,25.0,31.0,57.0,-18.0,110.0,34.0,9.0,109.0,28.0,-7.0,-73.0,53.0,31.0,0.0,31.0,19.0,1.0,19.0,18.0,0.0,18.0,9.0,1.0,9.0,7.0,0.0,7.0,1
-7.0,66.0,43.0,6.0,69.0,24.0,9.0,106.0,7.0,-13.0,108.0,-6.0,-7.0,-73.0,54.0,7.0,3.0,7.0,6.0,1.0,6.0,7.0,0.0,7.0,13.0,1.0,13.0,7.0,0.0,7.0,-31.0,30.0,60.0,22.0,30.0,53.0,-18.0,110.0,33.0,9.0,108.0,28.0,-7.0,-73.0,54.0,31.0,3.0,31.0,22.0,1.0,22.0,20.0,0.0,20.0,9.0,0.0,9.0,7.0,0.0,7.0,1
