left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-10.0,67.0,33.0,3.0,66.0,25.0,7.0,100.0,-7.0,-9.0,102.0,-10.0,-4.0,-67.0,28.0,10.0,1.0,10.0,3.0,1.0,3.0,7.0,1.0,7.0,9.0,1.0,9.0,4.0,1.0,4.0,-31.0,31.0,35.0,19.0,29.0,35.0,-15.0,100.0,17.0,9.0,102.0,22.0,-4.0,-67.0,28.0,31.0,0.0,31.0,19.0,0.0,19.0,15.0,1.0,15.0,9.0,1.0,9.0,4.0,1.0,4.0,13
-8.0,68.0,34.0,3.0,67.0,24.0,9.0,99.0,-8.0,-8.0,101.0,-10.0,-4.0,-68.0,31.0,10.0,0.0,10.0,3.0,1.0,3.0,7.0,0.0,7.0,8.0,1.0,8.0,4.0,0.0,4.0,-28.0,31.0,38.0,20.0,29.0,35.0,-13.0,99.0,18.0,11.0,101.0,21.0,-4.0,-68.0,31.0,30.0,1.0,30.0,20.0,1.0,20.0,13.0,0.0,13.0,11.0,1.0,11.0,4.0,0.0,4.0,13
-9.0,68.0,29.0,3.0,68.0,21.0,8.0,99.0,-9.0,-8.0,102.0,-8.0,-3.0,-68.0,37.0,9.0,0.0,9.0,3.0,2.0,3.0,8.0,0.0,8.0,8.0,1.0,8.0,5.0,0.0,5.0,-29.0,32.0,37.0,20.0,30.0,36.0,-13.0,99.0,18.0,11.0,102.0,23.0,-3.0,-68.0,37.0,29.0,0.0,29.0,18.0,1.0,18.0,15.0,1.0,15.0,9.0,0.0,9.0,5.0,0.0,5.0,13
-8.0,68.0,26.0,3.0,66.0,14.0,8.0,99.0,-5.0,-8.0,101.0,-11.0,-4.0,-68.0,44.0,8.0,1.0,8.0,3.0,2.0,3.0,8.0,1.0,8.0,10.0,1.0,10.0,8.0,0.0,8.0,-29.0,32.0,38.0,19.0,29.0,33.0,-14.0,100.0,20.0,10.0,102.0,21.0,-4.0,-68.0,44.0,29.0,0.0,29.0,19.0,0.0,19.0,14.0,1.0,14.0,10.0,1.0,10.0,8.0,0.0,8.0,13
-4.0,69.0,18.0,6.0,68.0,8.0,8.0,98.0,-5.0,-9.0,100.0,-8.0,-6.0,-68.0,59.0,4.0,1.0,4.0,4.0,0.0,4.0,8.0,0.0,8.0,9.0,0.0,9.0,6.0,3.0,6.0,-26.0,32.0,38.0,21.0,29.0,34.0,-14.0,99.0,21.0,10.0,101.0,23.0,-6.0,-68.0,59.0,26.0,1.0,26.0,19.0,2.0,19.0,14.0,0.0,14.0,10.0,1.0,10.0,6.0,3.0,6.0,13
-3.0,68.0,-5.0,5.0,68.0,0.0,9.0,98.0,-9.0,-9.0,100.0,-5.0,-6.0,-65.0,73.0,3.0,3.0,3.0,5.0,1.0,5.0,9.0,1.0,9.0,9.0,2.0,9.0,10.0,3.0,10.0,-25.0,33.0,25.0,20.0,31.0,35.0,-12.0,99.0,17.0,10.0,102.0,25.0,-6.0,-65.0,73.0,29.0,4.0,29.0,18.0,1.0,18.0,14.0,0.0,14.0,8.0,0.0,8.0,10.0,3.0,10.0,13
-3.0,71.0,-3.0,5.0,67.0,-13.0,9.0,97.0,-10.0,-9.0,98.0,-2.0,-8.0,-62.0,89.0,3.0,4.0,3.0,5.0,1.0,5.0,7.0,2.0,7.0,9.0,1.0,9.0,12.0,7.0,12.0,-27.0,37.0,36.0,19.0,32.0,33.0,-13.0,99.0,16.0,9.0,102.0,29.0,-8.0,-62.0,89.0,27.0,0.0,27.0,19.0,5.0,19.0,15.0,1.0,15.0,9.0,1.0,9.0,12.0,7.0,12.0,13
1.0,67.0,-27.0,7.0,68.0,-22.0,8.0,95.0,-7.0,-9.0,97.0,-9.0,-10.0,-55.0,112.0,1.0,0.0,1.0,5.0,1.0,5.0,8.0,2.0,8.0,11.0,2.0,11.0,12.0,7.0,12.0,-24.0,37.0,23.0,20.0,37.0,39.0,-14.0,100.0,17.0,9.0,101.0,21.0,-10.0,-55.0,112.0,24.0,4.0,24.0,18.0,4.0,18.0,14.0,2.0,14.0,9.0,1.0,9.0,12.0,7.0,12.0,13
3.0,67.0,-35.0,6.0,69.0,-24.0,8.0,93.0,-5.0,-10.0,95.0,2.0,-11.0,-48.0,128.0,3.0,1.0,3.0,6.0,1.0,6.0,4.0,2.0,4.0,10.0,2.0,10.0,13.0,9.0,13.0,-23.0,41.0,26.0,19.0,41.0,46.0,-13.0,98.0,19.0,9.0,102.0,29.0,-11.0,-48.0,128.0,23.0,4.0,23.0,17.0,4.0,17.0,17.0,0.0,17.0,7.0,0.0,7.0,13.0,9.0,13.0,13
5.0,66.0,-41.0,6.0,68.0,-36.0,6.0,91.0,-3.0,-10.0,93.0,3.0,-12.0,-39.0,140.0,5.0,2.0,5.0,0.0,2.0,0.0,2.0,2.0,2.0,14.0,1.0,14.0,14.0,13.0,14.0,-23.0,45.0,28.0,18.0,45.0,43.0,-15.0,98.0,19.0,8.0,102.0,29.0,-12.0,-39.0,140.0,23.0,3.0,23.0,12.0,2.0,12.0,17.0,0.0,17.0,6.0,2.0,6.0,14.0,13.0,14.0,13
