left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-9.0,65.0,16.0,1.0,66.0,19.0,-9.0,111.0,12.0,-8.0,111.0,6.0,5.0,-74.0,46.0,9.0,0.0,9.0,3.0,0.0,3.0,9.0,0.0,9.0,8.0,0.0,8.0,3.0,0.0,3.0,-26.0,26.0,38.0,22.0,29.0,42.0,-25.0,113.0,44.0,7.0,114.0,36.0,5.0,-74.0,46.0,26.0,0.0,26.0,18.0,0.0,18.0,25.0,0.0,25.0,5.0,0.0,5.0,3.0,0.0,3.0,11
-7.0,65.0,12.0,-1.0,66.0,16.0,-9.0,111.0,12.0,-8.0,111.0,6.0,4.0,-74.0,45.0,7.0,0.0,7.0,1.0,0.0,1.0,9.0,0.0,9.0,8.0,1.0,8.0,4.0,0.0,4.0,-25.0,26.0,33.0,20.0,29.0,38.0,-25.0,113.0,43.0,6.0,114.0,36.0,4.0,-74.0,45.0,25.0,0.0,25.0,20.0,0.0,20.0,25.0,0.0,25.0,6.0,0.0,6.0,4.0,0.0,4.0,11
-7.0,65.0,14.0,1.0,66.0,16.0,-7.0,111.0,8.0,-7.0,112.0,3.0,4.0,-74.0,43.0,13.0,0.0,13.0,1.0,0.0,1.0,7.0,0.0,7.0,7.0,0.0,7.0,4.0,0.0,4.0,-25.0,26.0,35.0,21.0,29.0,35.0,-23.0,113.0,40.0,7.0,114.0,34.0,4.0,-74.0,43.0,29.0,0.0,29.0,21.0,0.0,21.0,23.0,1.0,23.0,7.0,0.0,7.0,4.0,0.0,4.0,11
-10.0,65.0,14.0,2.0,66.0,14.0,-5.0,111.0,3.0,-5.0,112.0,4.0,5.0,-74.0,40.0,16.0,0.0,16.0,2.0,1.0,2.0,5.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,3.0,-27.0,26.0,34.0,23.0,29.0,30.0,-21.0,114.0,35.0,10.0,114.0,33.0,5.0,-74.0,40.0,33.0,1.0,33.0,23.0,1.0,23.0,21.0,1.0,21.0,10.0,0.0,10.0,3.0,0.0,3.0,11
-13.0,65.0,11.0,6.0,65.0,16.0,-5.0,111.0,4.0,-4.0,112.0,3.0,4.0,-74.0,39.0,35.0,4.0,35.0,6.0,3.0,6.0,5.0,0.0,5.0,4.0,0.0,4.0,2.0,1.0,2.0,-30.0,25.0,30.0,27.0,28.0,31.0,-20.0,113.0,37.0,11.0,114.0,32.0,4.0,-74.0,39.0,54.0,5.0,54.0,27.0,5.0,27.0,20.0,1.0,20.0,11.0,1.0,11.0,2.0,1.0,2.0,11
-24.0,61.0,15.0,17.0,62.0,17.0,-3.0,111.0,4.0,-3.0,112.0,3.0,3.0,-75.0,40.0,44.0,6.0,44.0,17.0,4.0,17.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,3.0,-42.0,20.0,34.0,37.0,23.0,32.0,-19.0,112.0,38.0,12.0,113.0,33.0,3.0,-75.0,40.0,64.0,5.0,64.0,37.0,3.0,37.0,19.0,1.0,19.0,12.0,0.0,12.0,3.0,1.0,3.0,11
-34.0,55.0,26.0,31.0,58.0,16.0,-2.0,111.0,2.0,-2.0,112.0,2.0,3.0,-74.0,39.0,64.0,11.0,64.0,31.0,11.0,31.0,2.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,3.0,-53.0,15.0,44.0,50.0,20.0,29.0,-18.0,113.0,36.0,13.0,113.0,31.0,3.0,-74.0,39.0,81.0,11.0,81.0,50.0,11.0,50.0,18.0,0.0,18.0,13.0,0.0,13.0,3.0,0.0,3.0,11
-49.0,44.0,20.0,45.0,47.0,18.0,0.0,111.0,1.0,-1.0,112.0,4.0,3.0,-74.0,37.0,75.0,21.0,75.0,45.0,26.0,45.0,2.0,1.0,2.0,3.0,0.0,3.0,1.0,1.0,1.0,-67.0,4.0,36.0,65.0,9.0,30.0,-15.0,113.0,35.0,15.0,113.0,32.0,3.0,-74.0,37.0,95.0,21.0,95.0,65.0,26.0,65.0,17.0,0.0,17.0,13.0,0.0,13.0,1.0,1.0,1.0,11
-62.0,23.0,31.0,62.0,21.0,10.0,-1.0,112.0,2.0,-2.0,112.0,2.0,1.0,-75.0,34.0,74.0,24.0,74.0,62.0,19.0,62.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,-81.0,-17.0,46.0,81.0,-17.0,19.0,-16.0,113.0,35.0,14.0,113.0,32.0,1.0,-75.0,34.0,91.0,23.0,91.0,81.0,18.0,81.0,16.0,1.0,16.0,14.0,1.0,14.0,1.0,2.0,1.0,11
-68.0,-1.0,35.0,64.0,2.0,5.0,1.0,112.0,2.0,0.0,112.0,3.0,1.0,-73.0,35.0,68.0,17.0,68.0,64.0,20.0,64.0,3.0,0.0,3.0,4.0,0.0,4.0,1.0,1.0,1.0,-86.0,-40.0,46.0,84.0,-35.0,14.0,-15.0,114.0,35.0,15.0,114.0,31.0,1.0,-73.0,35.0,86.0,18.0,86.0,84.0,20.0,84.0,19.0,1.0,19.0,11.0,1.0,11.0,1.0,1.0,1.0,11
-65.0,-18.0,38.0,64.0,-18.0,10.0,-1.0,112.0,4.0,-2.0,112.0,3.0,1.0,-74.0,38.0,65.0,25.0,65.0,44.0,23.0,44.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,-82.0,-58.0,50.0,84.0,-55.0,21.0,-17.0,113.0,36.0,13.0,113.0,34.0,1.0,-74.0,38.0,82.0,25.0,82.0,60.0,24.0,60.0,17.0,1.0,17.0,13.0,0.0,13.0,1.0,0.0,1.0,11
-52.0,-43.0,45.0,54.0,-41.0,25.0,0.0,112.0,2.0,-1.0,112.0,3.0,1.0,-74.0,37.0,52.0,10.0,52.0,28.0,13.0,28.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,-70.0,-83.0,55.0,72.0,-79.0,37.0,-16.0,112.0,34.0,14.0,113.0,33.0,1.0,-74.0,37.0,70.0,10.0,70.0,42.0,13.0,42.0,18.0,1.0,18.0,12.0,0.0,12.0,1.0,0.0,1.0,11
-36.0,-53.0,47.0,41.0,-54.0,33.0,-1.0,112.0,5.0,-2.0,112.0,2.0,1.0,-74.0,35.0,36.0,7.0,36.0,13.0,7.0,13.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,-55.0,-93.0,55.0,57.0,-92.0,44.0,-17.0,113.0,36.0,13.0,113.0,33.0,1.0,-74.0,35.0,55.0,7.0,55.0,27.0,8.0,27.0,19.0,0.0,19.0,11.0,0.0,11.0,1.0,1.0,1.0,11
-21.0,-60.0,41.0,27.0,-61.0,36.0,-2.0,113.0,8.0,-2.0,112.0,3.0,0.0,-73.0,31.0,21.0,5.0,21.0,17.0,3.0,17.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,-40.0,-100.0,53.0,42.0,-100.0,48.0,-18.0,113.0,39.0,12.0,113.0,36.0,0.0,-73.0,31.0,40.0,4.0,40.0,2.0,3.0,2.0,20.0,0.0,20.0,12.0,0.0,12.0,0.0,0.0,0.0,11
-2.0,-65.0,39.0,5.0,-64.0,41.0,-2.0,113.0,8.0,-2.0,112.0,3.0,0.0,-73.0,32.0,2.0,6.0,2.0,17.0,1.0,17.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,-21.0,-104.0,51.0,20.0,-103.0,51.0,-19.0,113.0,38.0,12.0,113.0,36.0,0.0,-73.0,32.0,21.0,7.0,21.0,2.0,1.0,2.0,19.0,0.0,19.0,12.0,1.0,12.0,0.0,1.0,0.0,11
9.0,-59.0,30.0,-6.0,-65.0,43.0,0.0,112.0,3.0,-1.0,113.0,7.0,2.0,-72.0,28.0,9.0,1.0,9.0,20.0,3.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,-8.0,-97.0,39.0,11.0,-104.0,53.0,-16.0,113.0,35.0,14.0,114.0,36.0,2.0,-72.0,28.0,8.0,3.0,8.0,1.0,7.0,1.0,16.0,0.0,16.0,14.0,1.0,14.0,0.0,3.0,0.0,11
13.0,-58.0,44.0,-13.0,-62.0,56.0,1.0,112.0,2.0,0.0,112.0,13.0,1.0,-69.0,29.0,13.0,1.0,13.0,13.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-100.0,54.0,6.0,-97.0,58.0,-14.0,113.0,37.0,16.0,113.0,39.0,1.0,-69.0,29.0,1.0,1.0,1.0,6.0,2.0,6.0,14.0,1.0,14.0,16.0,1.0,16.0,1.0,1.0,1.0,11
14.0,-59.0,33.0,-11.0,-59.0,61.0,2.0,112.0,2.0,2.0,112.0,18.0,3.0,-70.0,30.0,12.0,1.0,12.0,11.0,3.0,11.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,1.0,-101.0,50.0,9.0,-95.0,59.0,-10.0,112.0,41.0,19.0,112.0,39.0,3.0,-70.0,30.0,1.0,2.0,1.0,9.0,3.0,9.0,10.0,2.0,10.0,19.0,0.0,19.0,3.0,1.0,3.0,11
13.0,-60.0,36.0,-8.0,-56.0,67.0,4.0,110.0,-4.0,4.0,112.0,25.0,3.0,-71.0,30.0,13.0,1.0,13.0,8.0,3.0,8.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,-103.0,55.0,13.0,-92.0,55.0,-7.0,110.0,38.0,22.0,112.0,39.0,3.0,-71.0,30.0,4.0,1.0,4.0,9.0,5.0,9.0,15.0,2.0,15.0,14.0,0.0,14.0,1.0,2.0,1.0,11
13.0,-61.0,37.0,-8.0,-59.0,61.0,2.0,111.0,4.0,1.0,113.0,22.0,2.0,-73.0,36.0,11.0,1.0,11.0,8.0,3.0,8.0,0.0,1.0,0.0,3.0,1.0,3.0,2.0,1.0,2.0,-1.0,-102.0,57.0,11.0,-97.0,63.0,-11.0,112.0,43.0,18.0,112.0,45.0,2.0,-73.0,36.0,5.0,1.0,5.0,11.0,4.0,11.0,17.0,0.0,17.0,12.0,0.0,12.0,2.0,1.0,2.0,11
12.0,-62.0,47.0,-7.0,-62.0,52.0,1.0,112.0,8.0,-1.0,112.0,13.0,2.0,-74.0,30.0,12.0,4.0,12.0,7.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,-3.0,-103.0,61.0,12.0,-101.0,59.0,-14.0,112.0,42.0,15.0,112.0,41.0,2.0,-74.0,30.0,3.0,4.0,3.0,12.0,2.0,12.0,14.0,1.0,14.0,15.0,1.0,15.0,2.0,3.0,2.0,11
13.0,-58.0,40.0,-7.0,-62.0,62.0,1.0,112.0,4.0,1.0,112.0,18.0,2.0,-71.0,32.0,11.0,1.0,11.0,7.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,-1.0,-99.0,57.0,13.0,-99.0,66.0,-13.0,113.0,41.0,17.0,113.0,43.0,2.0,-71.0,32.0,5.0,1.0,5.0,11.0,1.0,11.0,13.0,0.0,13.0,15.0,0.0,15.0,2.0,1.0,2.0,11
12.0,-59.0,42.0,-6.0,-61.0,50.0,1.0,112.0,8.0,0.0,112.0,14.0,3.0,-72.0,28.0,8.0,1.0,8.0,6.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,-3.0,-98.0,56.0,12.0,-100.0,59.0,-13.0,113.0,43.0,16.0,113.0,40.0,3.0,-72.0,28.0,9.0,2.0,9.0,12.0,0.0,12.0,17.0,0.0,17.0,14.0,0.0,14.0,3.0,0.0,3.0,11
10.0,-60.0,47.0,-3.0,-62.0,47.0,0.0,112.0,7.0,0.0,112.0,11.0,3.0,-72.0,30.0,4.0,1.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,-6.0,-100.0,62.0,14.0,-100.0,56.0,-15.0,113.0,40.0,15.0,113.0,40.0,3.0,-72.0,30.0,18.0,0.0,18.0,14.0,0.0,14.0,15.0,0.0,15.0,15.0,0.0,15.0,3.0,1.0,3.0,11
3.0,-61.0,53.0,3.0,-61.0,45.0,1.0,112.0,7.0,0.0,113.0,14.0,5.0,-73.0,29.0,19.0,1.0,19.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,5.0,-12.0,-100.0,66.0,22.0,-100.0,55.0,-14.0,113.0,42.0,16.0,113.0,41.0,5.0,-73.0,29.0,34.0,2.0,34.0,22.0,2.0,22.0,14.0,0.0,14.0,16.0,0.0,16.0,5.0,1.0,5.0,11
-8.0,-60.0,55.0,13.0,-60.0,40.0,1.0,112.0,6.0,0.0,112.0,14.0,5.0,-72.0,33.0,46.0,5.0,46.0,13.0,6.0,13.0,5.0,0.0,5.0,2.0,0.0,2.0,3.0,0.0,3.0,-23.0,-98.0,71.0,32.0,-98.0,50.0,-13.0,113.0,42.0,16.0,113.0,40.0,5.0,-72.0,33.0,65.0,3.0,65.0,32.0,7.0,32.0,21.0,0.0,21.0,12.0,0.0,12.0,3.0,0.0,3.0,11
