left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-6.0,65.0,15.0,4.0,65.0,4.0,7.0,103.0,7.0,-11.0,103.0,1.0,-4.0,-70.0,48.0,6.0,0.0,6.0,2.0,0.0,2.0,7.0,0.0,7.0,11.0,0.0,11.0,4.0,1.0,4.0,-26.0,28.0,40.0,21.0,26.0,40.0,-16.0,102.0,36.0,8.0,102.0,42.0,-4.0,-70.0,48.0,26.0,1.0,26.0,19.0,0.0,19.0,16.0,0.0,16.0,8.0,0.0,8.0,4.0,1.0,4.0,9
-4.0,65.0,9.0,3.0,65.0,3.0,8.0,103.0,6.0,-10.0,103.0,3.0,-3.0,-69.0,46.0,6.0,1.0,6.0,3.0,1.0,3.0,6.0,0.0,6.0,10.0,1.0,10.0,7.0,1.0,7.0,-25.0,27.0,37.0,20.0,26.0,39.0,-15.0,102.0,37.0,9.0,102.0,43.0,-3.0,-69.0,46.0,27.0,2.0,27.0,18.0,2.0,18.0,19.0,0.0,19.0,7.0,1.0,7.0,7.0,1.0,7.0,9
-5.0,66.0,16.0,3.0,66.0,9.0,7.0,103.0,7.0,-10.0,104.0,-1.0,-5.0,-68.0,46.0,5.0,0.0,5.0,3.0,0.0,3.0,7.0,1.0,7.0,10.0,1.0,10.0,5.0,2.0,5.0,-26.0,29.0,42.0,19.0,28.0,44.0,-17.0,102.0,36.0,8.0,103.0,41.0,-5.0,-68.0,46.0,26.0,1.0,26.0,19.0,1.0,19.0,17.0,1.0,17.0,8.0,1.0,8.0,5.0,2.0,5.0,9
-5.0,66.0,21.0,3.0,66.0,11.0,8.0,102.0,5.0,-10.0,103.0,1.0,-3.0,-70.0,46.0,5.0,0.0,5.0,3.0,0.0,3.0,6.0,1.0,6.0,14.0,0.0,14.0,5.0,1.0,5.0,-26.0,28.0,48.0,20.0,27.0,46.0,-15.0,101.0,37.0,9.0,102.0,41.0,-3.0,-70.0,46.0,26.0,0.0,26.0,18.0,0.0,18.0,19.0,1.0,19.0,5.0,0.0,5.0,5.0,1.0,5.0,9
-4.0,66.0,19.0,3.0,66.0,11.0,7.0,103.0,7.0,-12.0,103.0,0.0,-4.0,-69.0,47.0,4.0,0.0,4.0,3.0,1.0,3.0,5.0,0.0,5.0,12.0,1.0,12.0,6.0,0.0,6.0,-25.0,28.0,45.0,19.0,27.0,47.0,-17.0,102.0,37.0,7.0,102.0,41.0,-4.0,-69.0,47.0,25.0,0.0,25.0,19.0,0.0,19.0,17.0,0.0,17.0,7.0,1.0,7.0,6.0,0.0,6.0,9
-3.0,66.0,21.0,6.0,67.0,14.0,6.0,103.0,8.0,-12.0,104.0,-2.0,-5.0,-69.0,47.0,7.0,0.0,7.0,6.0,0.0,6.0,6.0,0.0,6.0,12.0,0.0,12.0,7.0,1.0,7.0,-25.0,28.0,46.0,21.0,27.0,50.0,-17.0,102.0,37.0,7.0,103.0,40.0,-5.0,-69.0,47.0,31.0,1.0,31.0,21.0,1.0,21.0,19.0,1.0,19.0,5.0,0.0,5.0,7.0,1.0,7.0,9
-5.0,66.0,24.0,7.0,67.0,18.0,6.0,103.0,8.0,-12.0,104.0,-4.0,-6.0,-68.0,42.0,9.0,0.0,9.0,7.0,0.0,7.0,4.0,0.0,4.0,14.0,1.0,14.0,6.0,1.0,6.0,-28.0,29.0,48.0,21.0,28.0,54.0,-18.0,101.0,36.0,6.0,103.0,38.0,-6.0,-68.0,42.0,30.0,0.0,30.0,21.0,0.0,21.0,20.0,0.0,20.0,4.0,0.0,4.0,6.0,1.0,6.0,9
-7.0,66.0,22.0,11.0,67.0,36.0,5.0,103.0,9.0,-13.0,103.0,-5.0,-6.0,-69.0,44.0,7.0,0.0,7.0,11.0,4.0,11.0,3.0,0.0,3.0,13.0,0.0,13.0,6.0,1.0,6.0,-29.0,29.0,46.0,25.0,28.0,74.0,-19.0,101.0,36.0,5.0,103.0,39.0,-6.0,-69.0,44.0,29.0,0.0,29.0,25.0,4.0,25.0,19.0,0.0,19.0,5.0,0.0,5.0,6.0,1.0,6.0,9
-4.0,66.0,19.0,12.0,63.0,57.0,4.0,103.0,10.0,-13.0,103.0,-5.0,-6.0,-68.0,41.0,4.0,1.0,4.0,2.0,1.0,2.0,4.0,0.0,4.0,15.0,0.0,15.0,10.0,1.0,10.0,-26.0,29.0,41.0,26.0,24.0,95.0,-19.0,101.0,36.0,5.0,103.0,39.0,-6.0,-68.0,41.0,26.0,1.0,26.0,14.0,1.0,14.0,21.0,0.0,21.0,1.0,1.0,1.0,10.0,1.0,10.0,9
-3.0,65.0,13.0,7.0,62.0,68.0,4.0,103.0,11.0,-14.0,103.0,-6.0,-8.0,-69.0,42.0,3.0,1.0,3.0,15.0,4.0,15.0,4.0,0.0,4.0,14.0,0.0,14.0,8.0,0.0,8.0,-26.0,28.0,32.0,20.0,23.0,106.0,-20.0,101.0,35.0,3.0,102.0,40.0,-8.0,-69.0,42.0,26.0,1.0,26.0,2.0,4.0,2.0,20.0,0.0,20.0,3.0,0.0,3.0,8.0,0.0,8.0,9
