left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-7.0,63.0,6.0,3.0,65.0,4.0,3.0,98.0,-7.0,-6.0,97.0,-19.0,0.0,-55.0,13.0,7.0,1.0,7.0,3.0,0.0,3.0,3.0,1.0,3.0,6.0,0.0,6.0,2.0,0.0,2.0,-24.0,33.0,-10.0,20.0,34.0,-1.0,-17.0,98.0,5.0,12.0,98.0,2.0,0.0,-55.0,13.0,24.0,1.0,24.0,18.0,0.0,18.0,17.0,1.0,17.0,12.0,0.0,12.0,2.0,0.0,2.0,12
-5.0,64.0,15.0,3.0,65.0,13.0,6.0,97.0,-13.0,-4.0,97.0,-16.0,-1.0,-55.0,12.0,5.0,1.0,5.0,3.0,0.0,3.0,6.0,1.0,6.0,4.0,0.0,4.0,1.0,1.0,1.0,-23.0,34.0,1.0,19.0,34.0,4.0,-14.0,97.0,3.0,14.0,98.0,1.0,-1.0,-55.0,12.0,23.0,1.0,23.0,19.0,0.0,19.0,14.0,1.0,14.0,14.0,0.0,14.0,1.0,1.0,1.0,12
-2.0,65.0,16.0,4.0,65.0,8.0,7.0,98.0,-16.0,-2.0,97.0,-12.0,0.0,-54.0,13.0,2.0,1.0,2.0,4.0,1.0,4.0,7.0,1.0,7.0,2.0,1.0,2.0,0.0,0.0,0.0,-20.0,35.0,6.0,21.0,34.0,-4.0,-12.0,98.0,3.0,17.0,98.0,2.0,0.0,-54.0,13.0,20.0,0.0,20.0,21.0,0.0,21.0,12.0,0.0,12.0,17.0,0.0,17.0,0.0,0.0,0.0,12
1.0,66.0,14.0,7.0,64.0,14.0,8.0,97.0,-20.0,0.0,98.0,-7.0,0.0,-54.0,12.0,1.0,0.0,1.0,7.0,3.0,7.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,-19.0,35.0,10.0,22.0,34.0,-3.0,-10.0,98.0,3.0,20.0,98.0,2.0,0.0,-54.0,12.0,19.0,2.0,19.0,22.0,3.0,22.0,10.0,1.0,10.0,20.0,1.0,20.0,0.0,1.0,0.0,12
3.0,66.0,8.0,14.0,61.0,16.0,11.0,97.0,-27.0,5.0,98.0,4.0,0.0,-55.0,16.0,3.0,1.0,3.0,12.0,6.0,12.0,11.0,1.0,11.0,5.0,1.0,5.0,0.0,0.0,0.0,-17.0,33.0,13.0,28.0,31.0,-4.0,-6.0,97.0,2.0,24.0,97.0,5.0,0.0,-55.0,16.0,17.0,0.0,17.0,24.0,5.0,24.0,6.0,0.0,6.0,24.0,1.0,24.0,0.0,0.0,0.0,12
3.0,67.0,6.0,13.0,55.0,23.0,12.0,98.0,-32.0,8.0,97.0,13.0,2.0,-55.0,17.0,3.0,0.0,3.0,13.0,35.0,13.0,8.0,3.0,8.0,8.0,1.0,8.0,2.0,0.0,2.0,-16.0,33.0,18.0,26.0,26.0,-1.0,-3.0,97.0,3.0,27.0,96.0,6.0,2.0,-55.0,17.0,16.0,2.0,16.0,26.0,36.0,26.0,3.0,3.0,3.0,27.0,3.0,27.0,2.0,0.0,2.0,12
3.0,67.0,0.0,30.0,20.0,58.0,10.0,95.0,-45.0,14.0,96.0,20.0,5.0,-55.0,11.0,3.0,1.0,3.0,30.0,1.0,30.0,10.0,1.0,10.0,14.0,1.0,14.0,5.0,0.0,5.0,-15.0,31.0,19.0,40.0,-10.0,24.0,0.0,94.0,-4.0,32.0,93.0,1.0,5.0,-55.0,11.0,15.0,0.0,15.0,40.0,2.0,40.0,0.0,1.0,0.0,32.0,0.0,32.0,5.0,0.0,5.0,12
3.0,68.0,-4.0,33.0,21.0,50.0,10.0,94.0,-49.0,16.0,95.0,23.0,6.0,-55.0,9.0,1.0,0.0,1.0,31.0,6.0,31.0,8.0,1.0,8.0,16.0,0.0,16.0,6.0,1.0,6.0,-14.0,31.0,21.0,42.0,-8.0,15.0,2.0,93.0,-6.0,33.0,93.0,-1.0,6.0,-55.0,9.0,14.0,0.0,14.0,42.0,6.0,42.0,2.0,2.0,2.0,33.0,1.0,33.0,6.0,1.0,6.0,12
1.0,68.0,-5.0,32.0,27.0,46.0,9.0,95.0,-50.0,17.0,95.0,20.0,7.0,-56.0,7.0,1.0,2.0,1.0,28.0,9.0,28.0,9.0,1.0,9.0,17.0,1.0,17.0,7.0,0.0,7.0,-14.0,31.0,22.0,42.0,-2.0,12.0,2.0,95.0,-7.0,34.0,94.0,-5.0,7.0,-56.0,7.0,14.0,2.0,14.0,36.0,8.0,36.0,2.0,0.0,2.0,34.0,1.0,34.0,7.0,0.0,7.0,12
1.0,66.0,-8.0,30.0,36.0,44.0,10.0,94.0,-50.0,17.0,94.0,18.0,8.0,-56.0,9.0,1.0,1.0,1.0,30.0,50.0,30.0,10.0,2.0,10.0,7.0,2.0,7.0,8.0,2.0,8.0,-13.0,29.0,24.0,39.0,6.0,11.0,4.0,95.0,-6.0,34.0,93.0,-9.0,8.0,-56.0,9.0,15.0,0.0,15.0,39.0,52.0,39.0,2.0,3.0,2.0,28.0,1.0,28.0,8.0,2.0,8.0,12
