left_arm_local_X,left_arm_local_Y,left_arm_local_Z,right_arm_local_X,right_arm_local_Y,right_arm_local_Z,left_leg_local_X,left_leg_local_Y,left_leg_local_Z,right_leg_local_X,right_leg_local_Y,right_leg_local_Z,waist_head_local_X,waist_head_local_Y,waist_head_local_Z,left_arm_local_distX,left_arm_local__distY,left_arm_local__distZ,right_arm_local__distX,right_arm_local__distY,right_arm_local__distZ,left_leg_local__distX,left_leg_local__distY,left_leg_local__distZ,right_leg_local__distX,right_leg_local__distY,right_leg_local__distZ,waist_head_local__distX,waist_head_local__distY,waist_head_local__distZ,left_arm_global_X,left_arm_global_Y,left_arm_global_Z,right_arm_global_X,right_arm_global_Y,right_arm_global_Z,left_leg_global_X,left_leg_global_Y,left_leg_global_Z,right_leg_global_X,right_leg_global_Y,right_leg_global_Z,waist_head_global_X,waist_head_global_Y,waist_head_global_Z,left_arm_global_distX,left_arm_global__distY,left_arm_global__distZ,right_arm_global__distX,right_arm_global__distY,right_arm_global__distZ,left_leg_global__distX,left_leg_global__distY,left_leg_global__distZ,right_leg_global__distX,right_leg_global__distY,right_global__leg_distZ,waist_head_global__distX,waist_head_global__distY,waist_head_global__distZ,label
-8.0,64.0,39.0,4.0,64.0,-4.0,-3.0,105.0,4.0,2.0,104.0,-17.0,-2.0,-64.0,39.0,8.0,2.0,8.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,0.0,2.0,-27.0,29.0,49.0,20.0,29.0,23.0,-23.0,105.0,23.0,16.0,106.0,19.0,-2.0,-64.0,39.0,27.0,2.0,27.0,20.0,2.0,20.0,23.0,0.0,23.0,16.0,1.0,16.0,2.0,0.0,2.0,6
-7.0,62.0,56.0,3.0,66.0,2.0,-2.0,105.0,2.0,2.0,103.0,-16.0,-1.0,-64.0,36.0,7.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,-25.0,27.0,66.0,20.0,31.0,25.0,-22.0,105.0,24.0,17.0,105.0,19.0,-1.0,-64.0,36.0,25.0,1.0,25.0,18.0,1.0,18.0,22.0,0.0,22.0,17.0,1.0,17.0,1.0,0.0,1.0,6
-4.0,61.0,56.0,2.0,65.0,6.0,-1.0,106.0,-1.0,2.0,104.0,-9.0,-1.0,-64.0,37.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-23.0,26.0,66.0,19.0,30.0,24.0,-21.0,105.0,23.0,17.0,106.0,24.0,-1.0,-64.0,37.0,23.0,4.0,23.0,19.0,1.0,19.0,21.0,0.0,21.0,17.0,0.0,17.0,1.0,0.0,1.0,6
-3.0,65.0,48.0,4.0,64.0,4.0,-1.0,106.0,-3.0,1.0,104.0,-9.0,-1.0,-64.0,33.0,3.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-22.0,30.0,57.0,20.0,29.0,17.0,-20.0,105.0,22.0,17.0,106.0,22.0,-1.0,-64.0,33.0,22.0,1.0,22.0,18.0,2.0,18.0,20.0,0.0,20.0,17.0,0.0,17.0,1.0,0.0,1.0,6
0.0,66.0,27.0,3.0,66.0,7.0,0.0,105.0,-10.0,2.0,105.0,-6.0,-1.0,-64.0,32.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,-20.0,31.0,39.0,19.0,31.0,15.0,-19.0,105.0,20.0,19.0,106.0,22.0,-1.0,-64.0,32.0,20.0,1.0,20.0,19.0,0.0,19.0,19.0,0.0,19.0,19.0,1.0,19.0,1.0,1.0,1.0,6
-1.0,67.0,25.0,9.0,64.0,13.0,2.0,104.0,-17.0,4.0,105.0,-2.0,1.0,-63.0,31.0,3.0,0.0,3.0,9.0,10.0,9.0,2.0,0.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,-20.0,32.0,38.0,26.0,31.0,15.0,-15.0,105.0,17.0,23.0,105.0,20.0,1.0,-63.0,31.0,20.0,2.0,20.0,26.0,10.0,26.0,15.0,0.0,15.0,23.0,2.0,23.0,1.0,1.0,1.0,6
-2.0,67.0,12.0,25.0,54.0,63.0,4.0,104.0,-24.0,7.0,104.0,5.0,5.0,-64.0,25.0,2.0,0.0,2.0,25.0,22.0,25.0,4.0,1.0,4.0,7.0,0.0,7.0,5.0,0.0,5.0,-19.0,30.0,31.0,43.0,21.0,59.0,-10.0,105.0,16.0,28.0,103.0,19.0,5.0,-64.0,25.0,19.0,0.0,19.0,43.0,22.0,43.0,10.0,1.0,10.0,28.0,0.0,28.0,5.0,0.0,5.0,6
-1.0,67.0,12.0,32.0,32.0,94.0,6.0,103.0,-30.0,10.0,104.0,11.0,6.0,-64.0,18.0,3.0,1.0,3.0,32.0,26.0,32.0,6.0,0.0,6.0,10.0,1.0,10.0,6.0,0.0,6.0,-17.0,30.0,36.0,49.0,-1.0,82.0,-7.0,104.0,14.0,31.0,103.0,17.0,6.0,-64.0,18.0,17.0,2.0,17.0,49.0,26.0,49.0,7.0,0.0,7.0,31.0,1.0,31.0,6.0,0.0,6.0,6
-2.0,66.0,11.0,33.0,6.0,95.0,7.0,103.0,-31.0,14.0,103.0,13.0,9.0,-64.0,11.0,4.0,2.0,4.0,19.0,34.0,19.0,7.0,1.0,7.0,14.0,1.0,14.0,9.0,1.0,9.0,-16.0,28.0,35.0,52.0,-27.0,80.0,-4.0,104.0,14.0,35.0,102.0,16.0,9.0,-64.0,11.0,16.0,3.0,16.0,40.0,33.0,40.0,4.0,0.0,4.0,35.0,0.0,35.0,9.0,1.0,9.0,6
-3.0,64.0,15.0,26.0,-28.0,68.0,9.0,104.0,-29.0,14.0,104.0,11.0,10.0,-63.0,0.0,7.0,0.0,7.0,12.0,9.0,12.0,9.0,0.0,9.0,12.0,1.0,12.0,10.0,1.0,10.0,-16.0,25.0,38.0,46.0,-60.0,54.0,-3.0,104.0,16.0,35.0,102.0,16.0,10.0,-63.0,0.0,20.0,0.0,20.0,32.0,8.0,32.0,5.0,1.0,5.0,33.0,1.0,33.0,10.0,1.0,10.0,6
